Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AI57195,Bhopal,8635.86,33,Yes,Premium,Master,08-09-2018,Unemployed,Female,478184,Urban,Single,239,33235,2289,0.078,4.938,4857,4,88,0,9,4,Personal,Average,Offer 1,Call Center,72762.03,Horrible,Forest/woodland manager,Taylor-Campos,VISA 13 digit
AM57386,Kolkata,5939.91,26,No,Extended,PhD,14-06-2018,Unemployed,Female,181782,Suburban,Married,174,11147,8922,0.335,-5.336,1648,11,17,0,3,14,Personal,Excellent,Offer 4,Branch,30978.993,Not Given,Advertising copywriter,Fox and Jackson,American Express
BC98680,Bengaluru,1069.28,30,No,Basic,PhD,01-04-2019,Employed,Male,386770,Suburban,Single,243,43648,6166,0.612,-9.464,2457,31,41,2,9,18,Privileged,Good,Offer 2,Agent,76968.956,Not Given,Nature conservation officer,Young-Avila,Mastercard
BE24470,Hyderabad,1889.46,37,Yes,Premium,PhD,12-09-2020,Unemployed,Female,71265,Urban,Single,163,23453,2573,0.993,-6.91,2453,20,63,2,5,15,Corporate,Excellent,Offer 2,Branch,49956.598,Excellent,Research officer,Lee LLC,Mastercard
ER71461,Hyderabad,2561.85,39,Yes,Basic,Diploma,15-10-2020,Retired,Female,132015,Suburban,Divorced,85,27031,1574,0.916,3.857,4235,21,57,2,9,17,Privileged,Excellent,Offer 3,Online,18339.14,Good,Phytotherapist,Manning and White,VISA 13 digit
FA69512,Hyderabad,5789.51,27,Yes,Premium,Grade XII,26-12-2020,Unemployed,Female,45533,Rural,Widowed,114,25070,7560,0.142,-4.365,373,5,12,2,4,4,Corporate,Excellent,Offer 1,Call Center,95777.489,Bad,Forensic psychologist,Russell-Kelly,JCB 16 digit
FI52591,Mumbai,1754.39,39,No,Basic,Master,05-02-2019,Unemployed,Female,138313,Urban,Married,44,41855,149,0.889,-4.757,9514,27,72,2,7,10,Special,Bad,Offer 4,Agent,56154.717,Horrible,Equality and diversity officer,Stevenson-Cherry,VISA 16 digit
ID82989,Bhopal,9940.71,33,No,Basic,Grade X,13-01-2019,On leave,Female,288964,Suburban,Married,37,12383,4952,0.503,-7.539,3621,2,26,2,2,12,Special,Average,Offer 2,Online,60996.151,Horrible,Psychiatric nurse,Gross-Mcconnell,VISA 16 digit
KT17010,Bengaluru,4545.92,40,No,Premium,Grade XII,24-08-2020,Employed,Female,131451,Rural,Divorced,34,35822,4815,0.121,-7.268,9597,15,76,2,9,18,Special,Excellent,Offer 2,Call Center,11264.881,Horrible,Armed forces technical officer,Guzman-Larson,Discover
ML76312,Delhi,9863.49,37,No,Basic,Diploma,19-10-2019,Employed,Male,213214,Suburban,Widowed,136,15144,6215,0.597,-4.3,4804,25,34,1,0,4,Corporate,Average,Offer 3,Online,40420.263,Bad,Firefighter,Rose and Garcia,JCB 16 digit
MN12709,Kolkata,9154.17,33,Yes,Extended,Master,08-12-2020,Retired,Male,318796,Suburban,Widowed,103,24414,5899,0.521,2.916,5855,22,56,0,5,12,Personal,Good,Offer 3,Branch,27245.636,Not Given,Careers adviser,Morris and Stevenson,Mastercard
NA75127,Delhi,2201.55,27,No,Basic,Grade XII,07-09-2020,On leave,Male,300137,Rural,Married,61,45412,7860,0.774,0.794,835,26,57,1,8,9,Privileged,Bad,Offer 4,Branch,98549.916,Average,Sub,Edwards and Sons,VISA 16 digit
OF75362,Delhi,7838.23,34,Yes,Extended,Grade X,16-11-2019,Unemployed,Female,53260,Rural,Single,45,40128,5100,0.755,5.253,4632,40,33,0,4,5,Corporate,Good,Offer 4,Other,37378.773,Average,Charity fundraiser,Love Inc,JCB 15 digit
RX28420,Bengaluru,1151.22,42,Yes,Extended,Diploma,28-07-2020,Employed,Male,81348,Rural,Widowed,197,14797,1522,0.367,6.925,9220,18,53,0,5,13,Privileged,Average,Offer 4,Branch,87463.228,Satisfactory,Set designer,Simpson-Johnson,Mastercard
RX52096,Pune,3171.04,41,No,Premium,Master,28-11-2018,Unemployed,Female,238060,Rural,Widowed,51,32599,1918,0.851,-9.056,6236,22,4,2,2,16,Corporate,Average,Offer 2,Online,50595.867,Bad,Purchasing manager,Lopez-Fox,Maestro
RX87272,Hyderabad,9776.89,47,No,Extended,Graduate,26-10-2020,On leave,Male,227083,Urban,Widowed,147,44799,6484,0.625,-6.391,4291,33,16,2,2,10,Special,Average,Offer 2,Agent,17071.609,Average,Automotive engineer,Foster-Ortega,Maestro
TV58289,Bhopal,2173.09,32,Yes,Basic,Graduate,22-08-2019,Employed,Male,97400,Urban,Widowed,51,35737,3608,0.988,-1.713,6560,47,39,2,8,10,Privileged,Good,Offer 2,Other,81477.149,Average,Call centre manager,Ward and Hill,Mastercard
UB74162,Hyderabad,3457.46,46,No,Basic,Diploma,22-05-2019,Employed,Female,396697,Urban,Divorced,218,13575,9559,0.148,-4.708,7095,40,89,2,4,15,Corporate,Bad,Offer 2,Agent,64226.752,Not Given,Maintenance engineer,Williams-Curtis,American Express
UI30763,Hyderabad,4104.67,44,Yes,Premium,Grade X,15-05-2020,Unemployed,Female,407700,Rural,Married,44,31344,5341,0.374,2.561,9186,13,62,0,4,15,Corporate,Good,Offer 4,Other,30221.923,Average,Warden/ranger,Alvarado and Lewis,Discover
UI54081,Kolkata,7375.83,47,Yes,Premium,Grade X,27-09-2020,Employed,Male,17741,Rural,Married,143,18941,9701,0.747,4.475,2953,37,75,0,9,4,Privileged,Excellent,Offer 2,Online,43760.322,Bad,Medical laboratory scientific officer,Johnson-Smith,VISA 16 digit
UW19925,Mumbai,4631.4,27,No,Extended,Graduate,08-06-2020,On leave,Male,297382,Suburban,Divorced,182,26307,1265,0.686,-1.233,7580,45,68,1,2,13,Special,Good,Offer 1,Agent,53654.046,Bad,Chartered legal executive (England and Wales),Sanford-Moody,JCB 16 digit
UX41003,Kolkata,6255.0,34,Yes,Basic,Grade XII,09-10-2020,On leave,Female,181900,Rural,Divorced,240,48401,8315,0.83,-1.002,2489,0,18,2,9,17,Corporate,Excellent,Offer 4,Branch,36789.602,Average,Licensed conveyancer,Lopez-Erickson,VISA 16 digit
VV71057,Bhopal,9786.91,33,No,Basic,PhD,28-12-2018,Unemployed,Male,413598,Rural,Widowed,80,7144,6896,0.827,-3.766,619,1,62,1,7,6,Special,Excellent,Offer 4,Agent,19553.837,Bad,Therapeutic radiographer,Ford Ltd,JCB 15 digit
WA14265,Delhi,2088.44,34,No,Extended,PhD,30-08-2018,Retired,Female,70292,Suburban,Widowed,143,45594,7007,0.963,1.308,4804,26,59,0,1,5,Corporate,Bad,Offer 4,Online,64725.633,Not Given,Mining engineer,Thompson and Cruz,VISA 13 digit
ZY44420,Delhi,3947.36,39,Yes,Premium,Master,19-10-2020,Employed,Male,137287,Rural,Widowed,53,19774,4697,0.293,9.197,8895,6,15,1,5,4,Corporate,Bad,Offer 1,Agent,64722.04,Not Given,Armed forces operational officer,Solomon and Stephens,VISA 13 digit
