Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AX43672,Indore,8889.33,45,No,Extended,Grade XII,11-12-2018,Employed,Female,257670,Suburban,Divorced,69,37318,1202,0.716,-9.704,2502,43,71,2,0,8,Special,Excellent,Offer 2,Agent,49861.636,Not Given,Clinical psychologist,Reyes PLC,Discover
BE34755,Pune,8793.85,32,Yes,Extended,Diploma,27-08-2018,On leave,Female,66087,Urban,Single,179,23796,6289,0.953,-5.459,4040,31,63,0,1,13,Special,Excellent,Offer 2,Agent,20439.664,Excellent,Solicitor,Johnson and Anthony,Mastercard
BT27824,Kolkata,5710.44,33,No,Premium,Grade X,05-08-2020,On leave,Male,424375,Suburban,Married,48,20095,745,0.172,0.271,7841,20,53,0,3,15,Privileged,Average,Offer 3,Call Center,46956.422,Horrible,Special effects artist,Hernandez-Wallace,Discover
CB78308,Bengaluru,9754.65,39,No,Basic,Master,23-11-2020,Unemployed,Female,59221,Suburban,Widowed,233,30770,1606,0.808,6.808,726,33,72,0,6,16,Privileged,Bad,Offer 4,Online,98405.975,Excellent,Land/geomatics surveyor,Nelson-Carpenter,Mastercard
DK98302,Pune,7354.86,33,No,Basic,Grade X,28-08-2020,On leave,Male,34933,Rural,Married,48,7913,7095,0.209,-2.665,1097,23,88,2,9,4,Personal,Excellent,Offer 3,Online,11054.245,Average,Tax adviser,Roberts-Carrillo,Discover
IT63122,Bengaluru,9435.81,31,No,Basic,Diploma,27-03-2020,Unemployed,Female,46683,Urban,Single,250,38109,2588,0.62,-0.495,7370,1,50,2,2,4,Special,Excellent,Offer 2,Branch,66920.877,Horrible,Building services engineer,Santana-Osborn,VISA 16 digit
IZ86382,Bhopal,3222.24,49,Yes,Extended,Grade X,15-07-2020,On leave,Male,384435,Rural,Single,100,18484,2008,0.637,8.116,9150,28,43,1,3,5,Corporate,Average,Offer 2,Agent,67901.242,Not Given,Industrial buyer,Johnson Group,Diners Club / Carte Blanche
KP52761,Kolkata,7786.11,49,Yes,Premium,Diploma,05-12-2018,On leave,Male,51222,Urban,Single,232,21989,4298,0.62,-9.56,9405,31,48,2,4,14,Special,Good,Offer 3,Online,15126.105,Horrible,Race relations officer,Martinez-Graham,Mastercard
KS95092,Hyderabad,5502.84,35,Yes,Premium,Master,26-08-2018,On leave,Male,55638,Urban,Divorced,239,42352,2520,0.754,-2.215,1336,2,88,2,0,9,Corporate,Excellent,Offer 3,Online,87955.801,Excellent,Operations geologist,Hudson-Hernandez,VISA 13 digit
KX72285,Bengaluru,8511.0,49,No,Basic,PhD,13-12-2020,Unemployed,Male,109303,Rural,Divorced,60,10898,6312,0.055,-1.977,8380,21,61,0,9,14,Corporate,Excellent,Offer 1,Other,29592.531,Horrible,Graphic designer,Wright-Fields,JCB 16 digit
MK46332,Pune,4939.33,34,No,Extended,Master,28-05-2020,Employed,Female,37709,Suburban,Single,144,21671,663,0.291,-1.702,2284,36,92,2,4,17,Personal,Excellent,Offer 3,Call Center,60297.65,Average,Data processing manager,Ellis Inc,JCB 16 digit
OA83839,Hyderabad,2177.52,32,No,Extended,Graduate,25-03-2019,On leave,Female,453246,Urban,Single,27,17543,4919,0.108,-7.764,9825,35,19,0,1,5,Corporate,Bad,Offer 3,Call Center,40152.636,Horrible,Warden/ranger,Roberts and Armstrong,VISA 19 digit
QR25550,Kolkata,7078.63,40,No,Premium,Master,09-04-2019,Employed,Female,386065,Suburban,Divorced,83,6609,5270,0.434,8.298,4599,42,40,2,3,9,Corporate,Bad,Offer 3,Call Center,35611.216,Good,Engineer,Taylor LLC,Diners Club / Carte Blanche
TP98960,Bhopal,9741.0,26,No,Premium,Diploma,12-06-2018,On leave,Female,362147,Urban,Single,135,11164,1139,0.723,4.926,3778,41,34,1,0,13,Personal,Good,Offer 1,Agent,30935.191,Excellent,Geologist,Yates PLC,JCB 15 digit
UD99182,Pune,3080.95,45,No,Extended,Master,05-09-2020,Employed,Male,457517,Suburban,Widowed,219,10054,9254,0.263,-1.792,2840,19,0,0,5,4,Special,Excellent,Offer 1,Branch,60552.295,Horrible,Psychologist,Wheeler-Barajas,JCB 16 digit
UQ93976,Hyderabad,8936.98,26,Yes,Premium,Grade X,19-11-2020,Employed,Male,289492,Urban,Single,218,31128,2265,0.2,-3.863,8060,38,21,2,9,5,Corporate,Good,Offer 3,Other,21866.472,Bad,Scientist,Williams-Hill,Discover
XV19318,Hyderabad,3171.07,38,Yes,Extended,Graduate,18-06-2020,Unemployed,Male,179650,Suburban,Widowed,106,19106,2774,0.659,3.182,9974,29,11,1,8,7,Special,Excellent,Offer 1,Online,21260.693,Horrible,Product manager,Jimenez LLC,VISA 16 digit
XX62903,Bhopal,3242.23,31,No,Basic,Graduate,29-12-2018,Retired,Female,289219,Suburban,Widowed,39,8665,6788,0.972,-5.965,8986,0,67,1,8,6,Corporate,Average,Offer 1,Call Center,71944.159,Good,Engineer,Zuniga-Jones,Mastercard
YG22450,Bengaluru,3404.79,35,Yes,Premium,Diploma,22-11-2019,Employed,Female,183166,Suburban,Married,166,6856,3546,0.269,7.358,8835,17,17,2,4,17,Personal,Excellent,Offer 2,Other,49873.397,Bad,Transport planner,Henderson and Boone,Diners Club / Carte Blanche
YU31018,Bengaluru,9618.76,36,No,Premium,Diploma,31-07-2020,Unemployed,Male,295506,Urban,Divorced,189,35392,9481,0.407,-5.543,2288,4,19,1,4,7,Corporate,Excellent,Offer 3,Branch,45551.437,Bad,Editor,Perez and Bruce,American Express
