Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
BX20498,Delhi,6155.95,38,No,Premium,Diploma,21-08-2019,Employed,Male,60733,Urban,Married,197,9500,7237,0.416,-8.408,2735,4,32,1,1,5,Personal,Bad,Offer 3,Call Center,31820.657,Average,Outdoor activities/education manager,Harrison-Sutton,JCB 16 digit
CR16270,Indore,5171.16,49,No,Premium,Master,27-11-2019,Unemployed,Female,462238,Suburban,Married,220,47848,1635,0.004,3.793,307,9,64,2,4,11,Special,Bad,Offer 2,Branch,10897.341,Not Given,Haematologist,Odom-Morgan,VISA 16 digit
DZ91146,Mumbai,5843.14,36,Yes,Basic,Diploma,09-02-2019,Employed,Male,382819,Rural,Single,129,29418,5502,0.55,1.097,7334,34,26,0,6,13,Special,Average,Offer 4,Call Center,23043.473,Good,IT consultant,Brown PLC,Mastercard
EA20347,Kolkata,8459.53,30,Yes,Extended,Grade X,29-12-2018,Unemployed,Male,429334,Suburban,Married,125,38548,1669,0.221,-7.546,7198,3,1,0,2,8,Privileged,Bad,Offer 3,Call Center,90359.339,Bad,Manufacturing systems engineer,Willis Inc,American Express
EO93837,Bengaluru,4386.14,47,Yes,Extended,Diploma,21-10-2020,On leave,Male,334646,Suburban,Single,220,33889,3373,0.479,3.528,7783,12,40,2,3,11,Privileged,Bad,Offer 4,Other,37685.904,Good,Community education officer,Taylor Group,VISA 16 digit
FD23181,Pune,9380.75,50,Yes,Premium,Diploma,22-10-2018,Unemployed,Female,208423,Urban,Widowed,241,45930,6060,0.95,5.606,3430,46,28,2,2,3,Personal,Average,Offer 3,Call Center,53699.445,Excellent,Solicitor,Smith and Sons,VISA 16 digit
GG75966,Chennai,3909.83,28,Yes,Basic,Diploma,22-06-2019,Retired,Female,308015,Rural,Single,162,30277,196,0.723,4.691,5413,41,21,0,6,18,Privileged,Bad,Offer 4,Branch,99404.783,Not Given,Research officer,Acosta Group,VISA 19 digit
HC90679,Indore,2367.53,45,Yes,Extended,Diploma,02-07-2020,On leave,Male,344267,Urban,Widowed,116,28359,6507,0.321,3.652,9940,38,94,0,9,6,Privileged,Bad,Offer 4,Agent,82667.02,Not Given,Medical technical officer,Riley and Young,Diners Club / Carte Blanche
JW22087,Bengaluru,6392.26,33,Yes,Extended,Diploma,23-06-2019,Employed,Female,239649,Urban,Single,69,32572,7547,0.923,5.684,1814,35,77,0,3,18,Special,Average,Offer 2,Online,50502.791,Satisfactory,Exhibitions officer,Murphy and Harvey,Mastercard
KD85136,Bhopal,2452.73,43,No,Extended,Master,06-07-2018,Unemployed,Female,115072,Rural,Married,34,24339,3595,0.783,-6.267,5258,2,54,1,9,10,Corporate,Good,Offer 2,Call Center,41967.795,Excellent,Chief of Staff,Simmons LLC,Maestro
LJ98626,Mumbai,1048.03,40,Yes,Extended,PhD,28-12-2018,Employed,Female,26336,Rural,Divorced,236,10919,9671,0.908,-7.276,4762,40,60,2,1,10,Corporate,Average,Offer 1,Call Center,58214.2,Average,Heritage manager,Turner PLC,JCB 16 digit
OQ82813,Bhopal,4931.51,50,No,Extended,Grade X,17-07-2020,On leave,Female,372499,Rural,Single,105,39814,5406,0.769,-5.513,9429,11,74,1,9,14,Special,Bad,Offer 4,Other,43535.433,Bad,Scientist,Scott and Ramos,VISA 16 digit
PL80315,Indore,4156.8,49,No,Basic,Graduate,14-08-2020,On leave,Female,281154,Suburban,Widowed,56,45361,9022,0.748,6.109,8754,44,74,1,7,8,Privileged,Excellent,Offer 1,Agent,56866.568,Excellent,Chief of Staff,Hardin and Sons,JCB 16 digit
RE94600,Bengaluru,1397.43,25,Yes,Basic,Grade X,13-01-2020,Employed,Male,167420,Urban,Divorced,54,17519,8048,0.35,4.39,5754,7,64,0,4,7,Special,Excellent,Offer 3,Branch,74428.614,Good,Arts development officer,Osborne and Moore,VISA 19 digit
RN58537,Mumbai,1258.47,46,Yes,Premium,Graduate,22-10-2019,On leave,Male,70332,Rural,Widowed,241,23883,2773,0.119,-0.447,8789,16,4,0,7,7,Corporate,Excellent,Offer 4,Agent,61093.504,Satisfactory,Air broker,Thompson Group,VISA 16 digit
RV29362,Chennai,4784.87,36,No,Extended,Grade X,04-01-2020,Unemployed,Male,463309,Rural,Widowed,64,28669,3156,0.33,9.914,1619,37,43,1,1,13,Special,Bad,Offer 4,Call Center,18422.332,Horrible,Air cabin crew,Foster PLC,JCB 16 digit
RY52396,Chennai,9524.86,50,No,Basic,Graduate,19-02-2019,Unemployed,Male,373319,Urban,Single,29,49174,4768,0.022,-6.934,6451,38,37,1,5,9,Personal,Bad,Offer 3,Call Center,98403.719,Average,Automotive engineer,Rodriguez-Walters,Discover
SF38788,Delhi,3723.26,34,No,Extended,Graduate,01-01-2020,Unemployed,Female,151703,Urban,Single,38,41406,5489,0.911,2.737,2466,23,21,0,6,8,Corporate,Bad,Offer 2,Branch,27662.112,Horrible,Biochemist,Hall-Johnson,VISA 16 digit
UE83693,Indore,5079.0,40,No,Premium,Diploma,21-09-2019,Unemployed,Male,44723,Suburban,Married,99,11190,8301,0.189,-5.598,8575,22,31,0,0,10,Special,Average,Offer 3,Call Center,69258.753,Bad,Pensions consultant,Williams LLC,Diners Club / Carte Blanche
VK45297,Bengaluru,4014.63,41,Yes,Basic,Diploma,22-10-2018,Employed,Female,347716,Suburban,Married,130,12528,806,0.02,-6.646,8646,39,48,1,5,14,Personal,Average,Offer 1,Branch,49782.398,Satisfactory,Sports therapist,Salinas and Sons,Diners Club / Carte Blanche
WC59691,Chennai,1855.96,36,Yes,Extended,PhD,07-08-2020,Employed,Male,354386,Urban,Widowed,247,37462,8882,0.456,7.656,4638,19,22,2,3,5,Corporate,Excellent,Offer 3,Branch,10934.786,Good,Materials engineer,Spencer and Miller,VISA 16 digit
WM96133,Delhi,3311.79,46,Yes,Basic,Graduate,22-10-2020,Retired,Male,459302,Urban,Married,92,36830,3247,0.147,2.421,2613,2,17,1,1,16,Personal,Average,Offer 2,Call Center,85712.28,Satisfactory,Doctor,Butler and Sons,JCB 16 digit
XX19043,Chennai,7816.9,26,No,Basic,Grade X,28-03-2020,On leave,Male,122398,Rural,Divorced,112,28668,8309,0.995,-4.486,3098,45,8,0,8,7,Corporate,Excellent,Offer 2,Call Center,30490.548,Not Given,Applications developer,Gilbert and Sons,Mastercard
ZX92274,Mumbai,1867.39,33,Yes,Extended,Graduate,20-06-2020,Employed,Female,222716,Suburban,Divorced,158,7405,8990,0.615,0.004,9432,18,4,1,6,10,Special,Average,Offer 3,Agent,67962.039,Excellent,Site engineer,Collins Ltd,VISA 13 digit
ZX97436,Mumbai,8664.43,28,Yes,Basic,Grade X,24-10-2018,Retired,Female,34381,Rural,Single,127,41604,3977,0.425,3.275,2472,27,10,1,0,7,Special,Excellent,Offer 4,Branch,26688.365,Bad,Librarian,Robertson and Jackson,JCB 15 digit
