Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
BK99249,Pune,6116.39,34,No,Basic,Grade X,25-11-2019,Unemployed,Male,248977,Suburban,Divorced,69,31364,4665,0.485,9.432,5838,26,58,2,8,16,Corporate,Bad,Offer 4,Online,81012.009,Average,Drilling engineer,Wyatt and Barrera,JCB 15 digit
BV80298,Bengaluru,3065.88,50,Yes,Extended,Grade X,17-03-2020,Unemployed,Male,474501,Urban,Single,31,18878,3774,0.545,5.875,3285,35,5,1,6,6,Corporate,Good,Offer 4,Call Center,45981.979,Satisfactory,Chief Marketing Officer,Mcintyre-Khan,VISA 13 digit
BV96626,Mumbai,5567.31,40,Yes,Basic,Diploma,30-08-2019,Unemployed,Male,35419,Suburban,Divorced,179,36595,1634,0.014,-2.377,3845,36,87,2,9,6,Privileged,Average,Offer 2,Agent,57535.024,Bad,Travel agency manager,Scott and Collier,Mastercard
BY79977,Bengaluru,8161.53,34,Yes,Premium,PhD,05-09-2019,On leave,Female,312950,Urban,Widowed,191,44405,8658,0.065,-1.853,8146,16,42,2,6,15,Personal,Bad,Offer 4,Other,17839.422,Excellent,Petroleum engineer,Garner-Smith,VISA 16 digit
CS81553,Hyderabad,5509.71,27,No,Basic,Grade X,31-01-2020,Employed,Female,323801,Urban,Single,170,41519,5716,0.359,-1.101,8382,47,46,0,5,17,Personal,Excellent,Offer 4,Online,57344.042,Excellent,Merchandiser,Hahn and Sons,VISA 19 digit
CW70276,Bengaluru,6686.54,45,No,Extended,Master,14-08-2019,Employed,Male,272436,Suburban,Single,241,26722,7641,0.326,4.599,1038,20,93,2,7,13,Privileged,Average,Offer 4,Branch,40487.332,Good,Radiographer,Obrien-Trujillo,JCB 16 digit
DS46374,Bengaluru,3792.62,47,Yes,Basic,Grade XII,28-10-2018,Unemployed,Male,198611,Urban,Single,140,33350,73,0.077,-4.789,344,10,48,1,8,6,Personal,Bad,Offer 2,Call Center,75130.508,Bad,Training and development officer,Roy Group,American Express
FY88850,Indore,7766.59,34,No,Premium,Master,09-06-2020,Employed,Male,114788,Rural,Widowed,218,24620,5755,0.646,-9.633,7895,34,36,0,9,9,Privileged,Good,Offer 4,Agent,70042.62,Not Given,Adult guidance worker,Newman-Payne,JCB 16 digit
GB59173,Bhopal,2710.16,43,Yes,Extended,PhD,07-11-2019,Retired,Male,467139,Urban,Widowed,66,25516,910,0.326,-4.828,6796,35,12,2,0,6,Personal,Average,Offer 4,Call Center,37228.222,Not Given,Building services engineer,Robles-Lee,VISA 19 digit
GI64021,Delhi,5019.41,48,No,Basic,Graduate,13-10-2019,Employed,Male,101131,Suburban,Married,162,33990,3706,0.586,-8.33,3003,48,31,2,5,11,Corporate,Good,Offer 2,Agent,90010.818,Excellent,Management consultant,Padilla-Hunter,VISA 16 digit
HF38659,Kolkata,1670.86,33,Yes,Extended,Graduate,22-08-2018,Unemployed,Female,224927,Rural,Divorced,115,26176,7014,0.808,-7.105,9229,18,66,2,9,16,Privileged,Good,Offer 1,Call Center,13245.565,Bad,Proofreader,Smith-Stewart,Diners Club / Carte Blanche
JX90198,Delhi,5622.83,40,Yes,Basic,Graduate,05-11-2018,Unemployed,Female,411131,Suburban,Divorced,97,8422,8519,0.859,-6.036,5730,34,29,0,5,8,Personal,Excellent,Offer 2,Agent,43081.317,Satisfactory,Art gallery manager,Gutierrez and Burton,JCB 16 digit
KF80884,Bengaluru,4785.39,33,No,Basic,Graduate,26-03-2020,On leave,Female,147189,Urban,Married,71,29339,7844,0.578,7.549,5736,45,85,0,1,18,Special,Average,Offer 4,Call Center,24929.871,Good,Investment banker,West PLC,JCB 15 digit
KR87074,Chennai,2810.58,33,Yes,Extended,PhD,14-11-2018,Unemployed,Female,358206,Urban,Single,165,29804,7674,0.955,2.162,9460,9,30,0,3,14,Special,Excellent,Offer 3,Agent,51657.359,Horrible,Animal nutritionist,Miller and Miller,VISA 19 digit
MC40254,Pune,9290.45,37,Yes,Premium,Diploma,13-01-2020,Retired,Male,492705,Suburban,Divorced,202,26625,2046,0.608,0.339,127,29,82,1,2,16,Privileged,Average,Offer 3,Online,80505.63,Excellent,Editor,Frederick and Sherman,JCB 16 digit
NK38305,Bhopal,1264.64,34,No,Extended,Diploma,25-05-2019,Unemployed,Male,95728,Suburban,Divorced,166,22062,4662,0.798,8.086,4846,38,80,2,4,17,Special,Average,Offer 4,Call Center,89765.515,Average,Programmer,Sweeney and Torres,JCB 16 digit
RN64087,Chennai,2412.88,33,Yes,Basic,Grade X,03-10-2019,Employed,Male,14050,Suburban,Divorced,120,46754,256,0.793,8.494,9669,46,1,2,9,11,Privileged,Average,Offer 2,Online,17410.625,Good,Designer,Ramirez-Whitaker,JCB 16 digit
UK85076,Mumbai,8097.4,42,Yes,Premium,Master,05-06-2018,Unemployed,Female,475569,Urban,Widowed,132,43538,6944,0.535,0.925,4262,13,32,0,5,13,Personal,Excellent,Offer 2,Call Center,30353.035,Satisfactory,Medical sales representative,Gibson-Jarvis,JCB 16 digit
VE33322,Bhopal,2018.37,38,No,Basic,Grade XII,26-11-2020,Unemployed,Male,287035,Rural,Divorced,217,49985,5660,0.214,2.62,4147,34,95,2,1,16,Privileged,Average,Offer 2,Call Center,74479.394,Excellent,Make,Mooney-Williams,VISA 16 digit
VN36153,Chennai,7026.93,35,Yes,Extended,Grade X,04-03-2019,Unemployed,Female,16569,Suburban,Widowed,114,39052,7607,0.912,-8.438,6427,30,55,2,0,3,Corporate,Bad,Offer 4,Call Center,22103.726,Not Given,Site engineer,Compton Ltd,VISA 19 digit
XN13292,Mumbai,4277.42,42,Yes,Extended,Grade X,19-02-2020,Employed,Male,398290,Suburban,Married,215,33296,1990,0.002,2.172,7032,29,13,0,6,15,Privileged,Good,Offer 1,Call Center,55424.54,Satisfactory,Librarian,Morris LLC,Mastercard
XT27424,Indore,9137.52,28,No,Premium,Graduate,15-08-2018,Unemployed,Male,318896,Suburban,Single,111,32478,7395,0.089,-7.586,4917,45,0,2,5,4,Special,Good,Offer 2,Branch,99078.446,Average,Landscape architect,Davis and Sons,JCB 15 digit
YN47349,Hyderabad,6619.15,31,Yes,Extended,Graduate,12-08-2020,Unemployed,Female,176750,Urban,Married,188,43193,1860,0.555,-2.271,1132,8,15,0,3,12,Corporate,Excellent,Offer 2,Other,14622.777,Excellent,Presenter,Knight and Jones,VISA 13 digit
YO29173,Bengaluru,9091.41,28,No,Basic,Grade X,05-08-2019,Unemployed,Male,447953,Urban,Widowed,111,45570,8868,0.307,8.987,4864,22,74,0,0,4,Special,Excellent,Offer 2,Branch,58166.442,Horrible,Retail manager,Gonzalez Ltd,VISA 16 digit
ZN58510,Pune,5752.91,30,No,Basic,Graduate,08-04-2020,Employed,Female,413383,Rural,Single,205,38786,5427,0.028,3.343,4930,8,82,0,7,5,Personal,Average,Offer 3,Call Center,17395.627,Not Given,Broadcast engineer,Ramirez and Gonzalez,American Express
ZS12349,Chennai,5481.94,49,Yes,Basic,Diploma,20-10-2019,Unemployed,Female,229310,Rural,Widowed,170,36230,347,0.514,-3.241,4211,35,34,1,5,5,Special,Good,Offer 1,Other,47716.305,Bad,Psychologist,Smith LLC,JCB 16 digit
