Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
BA59264,Delhi,3472.15,32,No,Premium,PhD,15-09-2019,On leave,Female,274864,Urban,Widowed,34,18304,8924,0.179,7.581,4193,30,6,1,7,5,Corporate,Excellent,Offer 3,Online,63740.646,Good,Camera operator,Wilkinson and Wallace,Maestro
BF57438,Hyderabad,3890.53,27,No,Premium,Master,29-12-2019,Unemployed,Male,324599,Suburban,Widowed,238,30576,1817,0.836,-9.137,1442,1,78,0,9,14,Privileged,Bad,Offer 4,Branch,28299.22,Average,Hydrogeologist,Hernandez Ltd,JCB 16 digit
FI13096,Bhopal,4706.44,37,Yes,Extended,Grade XII,16-02-2020,Unemployed,Male,367861,Urban,Single,70,12687,3129,0.474,8.014,856,0,59,2,3,8,Corporate,Average,Offer 4,Branch,97632.147,Not Given,Ophthalmologist,Moore and Merritt,JCB 16 digit
FL74761,Delhi,1519.05,45,No,Basic,Graduate,03-12-2020,Retired,Male,316318,Urban,Widowed,178,11449,4985,0.664,-0.276,6013,33,77,2,7,8,Special,Excellent,Offer 4,Agent,10432.573,Satisfactory,Commissioning editor,Hammond Inc,American Express
FX59869,Bhopal,4408.47,27,No,Basic,Diploma,14-12-2018,On leave,Female,450365,Urban,Widowed,161,37536,5581,0.229,-5.314,2209,22,94,1,2,17,Corporate,Excellent,Offer 2,Online,78204.413,Horrible,Academic librarian,Roberts Group,Maestro
HS37636,Pune,2774.38,30,Yes,Basic,Grade X,01-06-2020,On leave,Male,178139,Rural,Single,148,19451,9024,0.315,7.176,3291,35,29,1,6,13,Privileged,Excellent,Offer 4,Call Center,27050.845,Good,Editorial assistant,Morgan and Jordan,JCB 16 digit
JC61301,Bengaluru,9751.05,32,Yes,Extended,Graduate,31-08-2020,Retired,Male,194515,Rural,Married,27,24611,8169,0.536,-1.402,4734,43,43,0,8,15,Special,Good,Offer 2,Branch,26692.574,Not Given,Agricultural engineer,Parrish and Sons,VISA 19 digit
KG49121,Bengaluru,9008.05,39,Yes,Extended,PhD,11-03-2019,On leave,Male,96466,Urban,Married,185,5135,3220,0.397,7.416,7448,23,44,1,0,7,Personal,Average,Offer 1,Agent,21947.375,Average,Building control surveyor,Maxwell and Clayton,VISA 16 digit
LU78408,Kolkata,1002.09,30,No,Premium,Graduate,12-07-2019,Retired,Female,396020,Urban,Widowed,69,23196,9299,0.895,8.534,9271,5,1,0,8,15,Special,Excellent,Offer 2,Agent,52673.546,Good,Surveyor,Hall and Jacobs,Diners Club / Carte Blanche
LW30514,Chennai,8876.43,41,Yes,Premium,PhD,14-11-2018,Unemployed,Male,215042,Suburban,Married,130,28794,2899,0.575,3.498,6610,43,6,2,4,5,Corporate,Bad,Offer 3,Online,64662.755,Good,Waste management officer,Evans Ltd,JCB 16 digit
NG16645,Kolkata,3507.37,44,No,Premium,Diploma,18-11-2018,Unemployed,Male,314456,Rural,Single,42,20977,7074,0.555,-8.212,2288,12,77,2,1,11,Special,Bad,Offer 3,Call Center,61587.597,Not Given,Jewellery designer,Hill-Le,Maestro
OT22978,Kolkata,2185.0,43,Yes,Basic,PhD,08-08-2019,Unemployed,Male,342508,Suburban,Widowed,203,41760,6827,0.829,6.162,9008,24,61,1,2,14,Privileged,Excellent,Offer 2,Other,87193.24,Good,Financial trader,James-Santos,American Express
