Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AA39942,Pune,5805.17,27,No,Premium,Grade X,18-08-2020,Retired,Male,251960,Suburban,Widowed,247,38908,9089,0.936,6.012,1901,20,80,0,2,12,Personal,Excellent,Offer 2,Branch,55750.627,Satisfactory,Conservation officer,Waters-Vega,Discover
BN78472,Pune,3768.28,36,No,Basic,Diploma,12-03-2019,Unemployed,Male,156478,Rural,Divorced,139,46681,8058,0.898,-2.618,6341,43,27,2,3,7,Special,Bad,Offer 1,Other,52864.295,Horrible,Therapeutic radiographer,Smith Group,VISA 16 digit
CJ28403,Mumbai,5123.59,50,Yes,Extended,PhD,11-05-2019,Unemployed,Female,287959,Suburban,Married,87,32970,2691,0.955,-9.383,3459,45,21,1,9,14,Special,Excellent,Offer 4,Branch,40313.401,Average,Further education lecturer,Smith and Sons,JCB 16 digit
CO39874,Indore,2942.41,44,Yes,Extended,PhD,14-06-2020,Retired,Male,181256,Suburban,Single,63,45005,7729,0.686,1.233,3883,16,50,0,1,12,Personal,Excellent,Offer 2,Call Center,53824.804,Not Given,Animal technologist,Ellis and Clark,JCB 16 digit
CP87776,Mumbai,7837.84,42,Yes,Extended,Diploma,04-05-2020,Retired,Male,300419,Urban,Widowed,199,13401,1855,0.309,-2.114,4912,30,18,1,2,16,Corporate,Good,Offer 1,Agent,28798.346,Not Given,Surveyor,Nichols and Nichols,Discover
CS67058,Delhi,3979.4,36,Yes,Basic,Grade XII,13-02-2019,Unemployed,Female,474050,Suburban,Single,204,44185,3952,0.429,-1.343,9417,6,43,0,0,8,Corporate,Good,Offer 3,Other,78672.357,Horrible,Cytogeneticist,Casey and Marshall,Diners Club / Carte Blanche
DG80420,Indore,7982.42,46,No,Premium,PhD,11-09-2018,Retired,Male,69827,Rural,Divorced,26,24091,1628,0.123,4.138,9305,17,75,0,4,4,Privileged,Average,Offer 4,Branch,51215.062,Bad,Energy manager,Williams and Robbins,Mastercard
DN77891,Mumbai,3671.44,41,No,Basic,Master,22-10-2019,Employed,Female,104588,Suburban,Married,59,8249,8425,0.32,8.467,4501,23,79,0,6,18,Special,Bad,Offer 3,Agent,76376.655,Good,Rural practice surveyor,Taylor-Williams,VISA 13 digit
EI93742,Bengaluru,1271.04,31,No,Extended,Grade XII,14-10-2018,Unemployed,Female,180236,Suburban,Widowed,26,9367,4483,0.063,5.259,9754,41,57,0,6,7,Privileged,Excellent,Offer 2,Call Center,65451.45,Excellent,Sales professional,Mahoney and Taylor,JCB 15 digit
ER10899,Delhi,1562.52,37,Yes,Basic,Diploma,08-09-2020,Employed,Female,333014,Suburban,Divorced,93,9320,9955,0.141,2.635,994,21,10,0,0,3,Personal,Excellent,Offer 4,Call Center,98996.794,Bad,IT technical support officer,Henderson-Vasquez,VISA 16 digit
