Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AE13628,Kolkata,4185.29,46,Yes,Basic,PhD,21-10-2020,Unemployed,Male,315441,Suburban,Divorced,203,40109,6519,0.615,-5.897,7653,5,45,0,0,14,Special,Good,Offer 4,Branch,22213.104,Excellent,Tourism officer,Beasley Inc,JCB 15 digit
AP89390,Indore,4925.95,44,No,Basic,Grade XII,23-08-2020,On leave,Female,67676,Rural,Widowed,184,24130,1935,0.684,-9.621,5502,7,5,2,5,9,Corporate,Bad,Offer 2,Call Center,94796.322,Bad,Engineer,Brock-Hartman,VISA 13 digit
BW89671,Mumbai,9650.42,40,Yes,Basic,PhD,03-10-2018,Employed,Female,213863,Suburban,Divorced,73,29099,5527,0.574,-5.634,619,9,29,0,8,15,Personal,Average,Offer 4,Other,39562.512,Bad,Lecturer,Bowman and Schmidt,JCB 16 digit
CC42148,Bhopal,5487.59,40,Yes,Basic,Graduate,10-04-2019,On leave,Male,327742,Suburban,Widowed,57,21425,7258,0.006,-8.199,7266,27,57,2,9,17,Privileged,Good,Offer 3,Other,68729.852,Average,Editorial assistant,Zamora and Harding,Mastercard
CE11324,Indore,4373.54,31,Yes,Basic,PhD,04-06-2019,Employed,Male,200465,Rural,Single,230,9562,9874,0.544,-2.171,652,16,29,0,8,12,Privileged,Good,Offer 3,Call Center,79109.717,Good,Art therapist,Becker-Porter,VISA 16 digit
CW62781,Indore,9278.54,30,Yes,Premium,Master,26-09-2020,Retired,Female,323642,Suburban,Married,160,28909,9489,0.137,-9.99,2387,46,67,0,4,18,Corporate,Bad,Offer 1,Branch,78933.797,Horrible,Audiological scientist,Vargas-Parker,Diners Club / Carte Blanche
DF22741,Bhopal,5887.92,26,Yes,Basic,Grade X,09-09-2020,Retired,Male,173539,Urban,Single,241,36009,2743,0.139,-5.891,753,27,24,1,9,10,Personal,Good,Offer 2,Agent,24843.398,Good,Water engineer,Porter-Mcdaniel,Discover
DR28504,Mumbai,3236.86,41,Yes,Premium,Graduate,06-07-2019,Employed,Female,208733,Rural,Divorced,80,37331,1202,0.564,0.049,195,16,18,1,9,16,Privileged,Bad,Offer 1,Call Center,14259.229,Good,Buyer,Gould and Reeves,JCB 15 digit
ET45330,Delhi,2612.58,35,Yes,Extended,Diploma,20-12-2018,Unemployed,Male,382941,Suburban,Married,144,25947,9713,0.048,4.976,4517,41,93,0,1,15,Privileged,Bad,Offer 1,Online,51542.921,Horrible,Pension scheme manager,Johnson-Bolton,JCB 15 digit
FE85413,Bhopal,5002.38,25,No,Extended,Grade XII,25-01-2020,Unemployed,Male,309568,Suburban,Married,183,45541,1154,0.584,2.842,5165,38,2,0,4,6,Privileged,Average,Offer 4,Agent,23354.945,Excellent,Audiological scientist,Mendoza and Jackson,Diners Club / Carte Blanche
GN67149,Chennai,2991.15,38,No,Basic,Grade XII,29-04-2020,Unemployed,Male,244156,Urban,Divorced,170,47541,6554,0.286,-3.676,3305,31,92,0,3,7,Personal,Good,Offer 2,Branch,19013.837,Horrible,Restaurant manager,Hernandez and Cox,Maestro
GY91057,Mumbai,4452.11,44,Yes,Basic,Grade X,11-06-2019,Unemployed,Female,426134,Suburban,Single,57,40580,1335,0.379,9.745,1886,32,33,1,7,7,Corporate,Average,Offer 4,Call Center,36897.838,Average,Theatre stage manager,Walton-Gray,JCB 15 digit
HL62167,Pune,3884.83,40,No,Basic,Diploma,07-12-2018,Retired,Male,465147,Rural,Widowed,174,18608,7613,0.894,-6.339,9856,19,67,1,7,9,Special,Excellent,Offer 1,Other,15680.434,Horrible,Archivist,Taylor Ltd,Discover
HR95571,Chennai,3187.17,49,No,Premium,Grade XII,14-12-2020,On leave,Male,365159,Suburban,Single,206,46458,5242,0.284,8.554,1152,36,15,1,7,4,Corporate,Excellent,Offer 4,Online,23044.599,Average,Freight forwarder,Sanchez and Mcintyre,Mastercard
HU78372,Delhi,9000.13,47,No,Extended,Master,15-10-2018,Employed,Male,56297,Suburban,Widowed,138,22635,1066,0.467,0.397,6946,36,62,1,6,9,Corporate,Excellent,Offer 2,Call Center,28522.255,Bad,Bookseller,Russell-Moon,VISA 16 digit
HX81796,Bengaluru,2658.31,31,No,Extended,Grade XII,08-09-2018,Unemployed,Male,37557,Urban,Widowed,53,46530,7972,0.748,-5.222,4888,22,57,2,5,15,Personal,Average,Offer 2,Call Center,98814.565,Good,Designer,Olson-Thompson,Diners Club / Carte Blanche
II54831,Chennai,7839.89,28,Yes,Premium,Diploma,10-11-2019,On leave,Male,32574,Rural,Married,199,42498,358,0.669,-8.116,8169,5,35,0,8,5,Special,Average,Offer 4,Call Center,98712.317,Bad,English as a foreign language teacher,Atkins PLC,Mastercard
II78677,Mumbai,8693.78,33,No,Premium,Master,12-02-2019,Retired,Male,111767,Suburban,Married,182,31072,2852,0.329,1.839,2197,12,8,2,7,15,Corporate,Bad,Offer 3,Other,41536.751,Not Given,Herbalist,Martinez and Stevens,VISA 16 digit
IV62938,Bhopal,9178.83,41,Yes,Basic,PhD,04-03-2020,Retired,Female,64369,Urban,Single,155,12026,4890,0.304,9.551,6557,36,9,2,8,8,Special,Average,Offer 2,Online,99386.792,Good,Hotel manager,Walters and Ayala,Mastercard
