Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AV47579,Mumbai,2686.68,45,Yes,Basic,Diploma,14-12-2020,Retired,Male,54081,Suburban,Widowed,82,23878,8458,0.936,7.996,2247,1,79,2,6,12,Special,Good,Offer 1,Other,19846.342,Good,Garment/textile technologist,Hicks PLC,JCB 15 digit
DB52595,Indore,7586.55,40,Yes,Extended,Grade XII,26-05-2020,On leave,Male,21191,Urban,Widowed,96,44140,100,0.22,-1.443,9343,1,52,2,6,9,Corporate,Average,Offer 3,Agent,28481.843,Good,Psychologist,Murray-Fitzpatrick,JCB 16 digit
DI92127,Chennai,5085.7,38,Yes,Extended,Master,24-12-2018,Retired,Male,153804,Suburban,Single,179,14456,3974,0.555,-8.433,8252,43,3,1,4,4,Personal,Good,Offer 1,Online,51985.327,Not Given,Retail manager,Tapia LLC,VISA 19 digit
DJ90086,Chennai,4067.91,31,Yes,Basic,Grade X,18-10-2019,Employed,Male,432194,Rural,Divorced,188,21398,7255,0.793,-3.013,6252,34,50,1,9,8,Corporate,Bad,Offer 4,Other,78201.375,Excellent,Architectural technologist,Meyer Inc,American Express
FN56367,Bengaluru,1592.22,27,No,Premium,Grade XII,07-10-2019,Unemployed,Female,38562,Urban,Married,107,43820,2322,0.813,-5.684,9356,12,46,1,6,17,Special,Average,Offer 2,Online,77917.012,Not Given,Nurse,Flores-Bright,Diners Club / Carte Blanche
GF55951,Hyderabad,1566.08,36,No,Extended,Grade XII,12-10-2018,Unemployed,Female,300446,Urban,Widowed,169,27781,9170,0.348,3.262,4345,13,11,0,4,12,Privileged,Good,Offer 3,Online,18652.742,Bad,Forensic scientist,Skinner PLC,VISA 16 digit
HQ27762,Delhi,4613.83,32,Yes,Extended,Grade XII,27-10-2018,On leave,Male,372973,Rural,Divorced,163,47620,859,0.978,-2.583,4990,31,22,1,2,7,Corporate,Excellent,Offer 3,Online,78554.979,Horrible,Television production assistant,Dixon Ltd,VISA 16 digit
ID76338,Pune,4981.05,46,No,Premium,Master,24-12-2018,Employed,Male,492228,Suburban,Widowed,54,22960,523,0.57,-3.557,1179,2,28,0,7,8,Privileged,Average,Offer 3,Agent,90056.334,Not Given,Oncologist,Oliver and Bruce,JCB 16 digit
JD20106,Bhopal,7667.79,44,No,Basic,PhD,15-08-2019,On leave,Male,245294,Rural,Divorced,94,34434,3183,0.763,5.932,6911,24,20,1,9,10,Privileged,Good,Offer 4,Agent,94400.737,Good,Systems analyst,Flores and Chapman,JCB 16 digit
KM19909,Indore,9240.58,31,No,Extended,Grade X,27-03-2019,Retired,Male,398793,Urban,Married,138,41179,415,0.549,-8.107,5789,21,46,2,6,15,Corporate,Good,Offer 2,Call Center,15615.107,Average,Dietitian,Anderson and Melendez,JCB 16 digit
KQ64327,Kolkata,1500.91,38,No,Basic,Diploma,25-09-2020,On leave,Male,473672,Suburban,Married,195,23951,5347,0.155,4.155,1713,8,75,2,1,5,Personal,Good,Offer 1,Online,84602.495,Horrible,Corporate investment banker,Trujillo and Johnson,JCB 15 digit
LM54405,Mumbai,4582.59,44,Yes,Extended,Master,09-03-2020,On leave,Male,431317,Urban,Married,118,30490,9668,0.163,-0.929,6716,19,90,2,6,14,Corporate,Bad,Offer 4,Branch,52918.318,Good,Investment banker,Garcia-Bowen,American Express
LZ95784,Kolkata,8749.34,33,Yes,Extended,Grade XII,31-07-2020,Unemployed,Female,378502,Rural,Married,166,49506,210,0.891,2.218,3249,27,3,0,9,3,Special,Excellent,Offer 1,Other,40404.987,Not Given,Armed forces operational officer,Park-Smith,Mastercard
QY94160,Pune,4114.98,45,No,Premium,PhD,14-07-2019,Unemployed,Female,464174,Suburban,Divorced,87,20008,5387,0.627,-7.223,113,29,22,2,0,12,Corporate,Good,Offer 1,Other,90865.05,Good,Engineering geologist,Hayes and Murray,VISA 19 digit
SZ52362,Kolkata,1300.2,47,Yes,Premium,Master,14-07-2018,Unemployed,Male,60108,Suburban,Single,119,7374,6113,0.155,6.646,4357,9,10,2,5,4,Privileged,Bad,Offer 3,Call Center,64748.694,Not Given,Surveyor,Keith-Frazier,JCB 16 digit
TY44502,Pune,4390.31,41,No,Basic,Graduate,16-11-2019,On leave,Female,104553,Urban,Divorced,50,24721,2764,0.569,6.79,4478,13,69,2,7,11,Special,Average,Offer 4,Branch,44047.973,Bad,Public affairs consultant,Stark Inc,Maestro
UW32743,Bhopal,2299.77,45,Yes,Basic,Grade X,06-01-2020,On leave,Male,235012,Urban,Divorced,124,10547,8283,0.64,-4.961,3353,17,24,1,0,9,Personal,Bad,Offer 2,Branch,11942.503,Average,Plant breeder/geneticist,Fuller-Gray,VISA 16 digit
VX93576,Bengaluru,3792.91,35,Yes,Premium,Diploma,19-06-2019,Retired,Male,391492,Rural,Divorced,160,15485,4462,0.206,-8.315,1930,38,19,1,5,12,Privileged,Bad,Offer 1,Call Center,50019.67,Average,Make,Garcia-Gibson,JCB 16 digit
XG10225,Kolkata,8235.45,32,Yes,Premium,Grade X,05-06-2020,Unemployed,Female,174660,Urban,Divorced,120,31607,4154,0.781,0.694,2870,32,64,2,9,18,Corporate,Bad,Offer 2,Branch,58844.592,Not Given,Producer,Green-Park,JCB 16 digit
XH32569,Hyderabad,7255.16,43,Yes,Extended,Grade X,20-04-2020,Retired,Male,469026,Urban,Married,79,38429,4255,0.694,9.063,213,11,39,1,4,16,Corporate,Good,Offer 4,Online,26757.217,Horrible,Hydrologist,Hill and Flynn,VISA 16 digit
ZQ13605,Bengaluru,2234.47,29,Yes,Premium,Grade XII,21-11-2020,Unemployed,Male,307309,Urban,Divorced,204,7206,7580,0.225,-6.817,266,47,26,1,7,3,Special,Average,Offer 3,Call Center,17912.624,Not Given,Public relations account executive,Rodgers-Bryant,Discover
