Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AB41064,Kolkata,4081.39,40,Yes,Premium,Graduate,10-08-2019,Employed,Female,205692,Rural,Divorced,191,32749,573,0.881,0.055,3927,48,4,2,2,14,Privileged,Bad,Offer 3,Other,53995.505,Good,Cabin crew,Koch and Sons,American Express
AM54418,Bengaluru,7646.6,44,No,Premium,Graduate,08-06-2020,Retired,Female,401874,Urban,Married,108,15715,9923,0.229,-7.728,1671,6,75,2,2,8,Personal,Good,Offer 4,Other,55481.438,Good,Research scientist (medical),Mckinney PLC,VISA 16 digit
BY70042,Chennai,2063.73,38,Yes,Basic,PhD,20-09-2020,Employed,Female,26484,Urban,Single,142,6905,3538,0.364,-0.415,7167,41,46,1,8,11,Privileged,Good,Offer 3,Online,15228.408,Satisfactory,Architect,Johnston LLC,American Express
DW82985,Bengaluru,3488.47,50,No,Premium,Diploma,26-12-2018,Unemployed,Female,438147,Rural,Married,182,35392,5062,0.3,-3.34,4754,1,82,2,6,14,Corporate,Good,Offer 1,Call Center,87817.219,Satisfactory,Public affairs consultant,Anderson-Velez,JCB 15 digit
EF18298,Pune,3057.3,33,No,Extended,PhD,13-05-2019,Employed,Female,49934,Rural,Divorced,65,38961,6955,0.532,-3.266,6924,10,31,2,5,11,Personal,Average,Offer 3,Branch,37604.708,Good,Human resources officer,Harris-Cline,Mastercard
FA46451,Bengaluru,5881.77,44,Yes,Extended,Master,11-09-2018,Unemployed,Female,414829,Suburban,Widowed,34,11729,8894,0.41,6.064,8830,25,51,0,2,4,Corporate,Bad,Offer 3,Other,72918.516,Bad,Water quality scientist,Miller-Garcia,Mastercard
GK88369,Hyderabad,1723.91,44,Yes,Basic,Grade X,05-09-2019,Retired,Female,48753,Rural,Widowed,228,45826,8954,0.925,7.193,5926,7,32,2,4,15,Personal,Average,Offer 4,Online,79684.638,Not Given,Copy,Walker-Parker,VISA 16 digit
GT73390,Bhopal,9148.73,30,Yes,Premium,Grade X,15-03-2019,On leave,Male,385272,Rural,Married,53,24033,8387,0.339,-3.204,229,43,40,2,9,14,Special,Excellent,Offer 1,Call Center,99747.417,Average,Water engineer,Hart and Hernandez,VISA 16 digit
HF32348,Kolkata,7398.4,28,Yes,Premium,Grade X,09-06-2018,Unemployed,Male,240515,Rural,Married,208,44510,5237,0.593,1.523,8993,22,80,2,6,10,Corporate,Average,Offer 1,Agent,37305.965,Bad,Geologist,Irwin-Haynes,VISA 16 digit
IQ33649,Mumbai,5963.06,29,No,Extended,PhD,23-06-2019,On leave,Female,148147,Urban,Single,164,45162,6444,0.418,-1.853,3149,25,57,0,1,14,Corporate,Bad,Offer 1,Call Center,10870.833,Good,Therapist,Mueller and Woodward,VISA 19 digit
JL18347,Bhopal,5288.39,33,No,Extended,Grade X,12-03-2019,Employed,Female,339239,Urban,Divorced,155,41061,379,0.167,9.029,6183,11,0,1,2,9,Personal,Good,Offer 1,Branch,11638.402,Bad,Optometrist,Jefferson-Hansen,Maestro
KE76356,Delhi,1849.08,49,No,Premium,Graduate,03-02-2019,On leave,Female,247617,Rural,Widowed,63,29291,5432,0.49,2.444,3507,47,30,1,6,9,Privileged,Excellent,Offer 2,Call Center,38330.862,Horrible,Engineer,Ward Group,American Express
LW46201,Chennai,3762.57,43,No,Basic,Graduate,10-06-2018,Unemployed,Male,439645,Urban,Divorced,53,6860,1540,0.181,6.069,8316,40,21,1,2,13,Corporate,Excellent,Offer 2,Call Center,52604.214,Good,Set designer,Price-Rogers,JCB 16 digit
MZ25858,Bhopal,2026.82,28,No,Basic,Grade XII,14-12-2020,Employed,Female,88174,Suburban,Widowed,126,21592,3908,0.227,6.912,1202,36,57,1,0,4,Privileged,Excellent,Offer 3,Agent,62094.178,Horrible,Soil scientist,Espinoza and English,Maestro
NA62218,Bhopal,3500.06,28,No,Basic,Diploma,29-12-2020,Retired,Female,485942,Suburban,Single,48,20886,1508,0.733,-3.247,972,16,54,1,3,9,Corporate,Average,Offer 4,Branch,56331.343,Excellent,Audiological scientist,Mccormick-Fleming,Maestro
NL13423,Chennai,4963.07,29,No,Basic,Graduate,13-09-2020,Employed,Male,457555,Rural,Married,185,11496,8210,0.34,4.849,1442,0,68,1,4,11,Special,Good,Offer 4,Online,72440.312,Good,Sports administrator,Garcia and Reed,Maestro
PC85550,Bengaluru,5713.39,31,Yes,Premium,Master,14-06-2020,On leave,Male,295985,Urban,Divorced,95,46811,5857,0.909,0.644,4882,20,8,2,1,11,Corporate,Good,Offer 2,Other,47355.793,Average,Optometrist,Young and Sherman,Maestro
PI60964,Delhi,8080.98,28,Yes,Basic,PhD,02-11-2018,Unemployed,Female,490444,Suburban,Married,189,30952,2662,0.2,3.123,9856,19,9,1,8,11,Special,Average,Offer 4,Branch,87825.955,Not Given,Chartered legal executive (England and Wales),Jackson and Carr,Discover
RH16891,Bhopal,3639.41,38,No,Extended,Master,02-08-2018,Unemployed,Male,460717,Suburban,Widowed,96,15967,8957,0.73,-6.74,7380,32,51,1,7,17,Personal,Bad,Offer 1,Other,51005.298,Excellent,Fine artist,Floyd Inc,JCB 16 digit
RT71128,Hyderabad,9696.54,37,No,Extended,Grade XII,29-06-2018,Retired,Female,212018,Urban,Widowed,113,9420,7011,0.923,-3.253,6668,42,81,1,6,9,Corporate,Good,Offer 4,Branch,78069.515,Good,Scientist,Browning and Williams,American Express
UJ58319,Mumbai,8742.77,42,No,Extended,Grade X,17-07-2020,Employed,Male,427305,Rural,Married,209,47007,6880,0.537,-4.218,6432,18,32,1,7,13,Personal,Excellent,Offer 2,Online,97534.487,Excellent,Media planner,Barnes PLC,VISA 19 digit
VD71957,Pune,8103.44,42,No,Basic,Graduate,17-10-2019,Employed,Female,378943,Rural,Single,188,45406,8196,0.879,-4.201,9856,24,47,1,4,15,Special,Average,Offer 2,Other,47459.47,Good,Furniture conservator/restorer,Anderson and Stokes,Discover
VK85024,Hyderabad,8889.51,42,Yes,Extended,Diploma,20-10-2019,Employed,Female,297117,Suburban,Single,226,9151,314,0.912,2.594,73,42,4,2,8,8,Privileged,Bad,Offer 1,Other,29312.342,Average,Amenity horticulturist,Hale and Hicks,JCB 15 digit
WV12428,Delhi,5998.2,32,Yes,Basic,Graduate,09-03-2020,On leave,Female,56681,Rural,Divorced,133,11375,2328,0.58,0.978,425,43,36,0,8,15,Personal,Bad,Offer 2,Agent,88934.464,Horrible,Psychologist,Gamble-Guerra,JCB 16 digit
XW32356,Kolkata,9631.66,36,Yes,Extended,Grade XII,29-07-2019,On leave,Female,438885,Suburban,Married,52,38695,9456,0.686,6.19,9807,19,13,0,1,18,Special,Good,Offer 4,Online,40684.456,Good,Horticultural therapist,Schultz-Stuart,JCB 15 digit
YR74386,Mumbai,3007.88,41,Yes,Basic,PhD,03-10-2018,Employed,Male,41318,Urban,Single,178,27944,5057,0.022,2.961,3054,36,41,1,9,11,Corporate,Bad,Offer 3,Other,43805.902,Satisfactory,Merchant navy officer,Butler-Burke,VISA 16 digit
ZD67723,Mumbai,8593.2,28,Yes,Extended,Master,05-08-2019,On leave,Male,437621,Rural,Single,139,38064,3645,0.001,4.27,8128,1,80,0,5,10,Corporate,Excellent,Offer 2,Branch,26919.549,Bad,Civil Service administrator,Barnes Ltd,VISA 13 digit
