Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AH57475,Chennai,4179.97,33,No,Premium,PhD,10-11-2019,Unemployed,Male,144429,Suburban,Divorced,129,39054,850,0.55,7.737,5127,24,16,1,8,16,Special,Excellent,Offer 3,Other,24752.23,Good,Ambulance person,Stewart and Jones,Maestro
AT63414,Delhi,5499.08,27,Yes,Basic,PhD,11-05-2019,On leave,Female,288843,Urban,Married,95,19271,2423,0.388,-6.804,3649,12,95,0,0,4,Privileged,Average,Offer 2,Call Center,35080.261,Not Given,Writer,Benson and Sons,VISA 19 digit
BA48676,Kolkata,5157.87,46,Yes,Premium,Master,30-12-2019,Employed,Female,70144,Urban,Divorced,220,25060,5157,0.243,-3.586,5711,41,59,0,4,17,Special,Good,Offer 1,Call Center,93616.571,Horrible,Secretary,Rios and Smith,Discover
BG39053,Hyderabad,3696.94,48,No,Premium,Grade X,05-07-2018,Unemployed,Male,109514,Suburban,Divorced,154,11621,7483,0.508,8.193,2950,31,20,1,6,11,Privileged,Average,Offer 1,Other,76834.099,Average,Advice worker,Warren Inc,VISA 16 digit
BS38034,Bengaluru,4583.37,29,Yes,Premium,Graduate,24-06-2020,Retired,Female,78714,Rural,Single,228,15803,2942,0.724,8.285,8932,22,40,2,3,8,Corporate,Excellent,Offer 3,Branch,70395.446,Satisfactory,Designer,Smith Ltd,VISA 16 digit
BZ18363,Bengaluru,7709.22,35,No,Premium,Master,05-12-2018,On leave,Male,442494,Rural,Divorced,238,6723,888,0.072,-4.985,9006,1,11,2,4,16,Personal,Average,Offer 1,Other,30260.807,Horrible,Insurance risk surveyor,Knight-Wilson,VISA 16 digit
CV93328,Chennai,8620.54,44,No,Premium,Diploma,19-08-2020,On leave,Female,449646,Suburban,Divorced,191,33996,3429,0.666,-0.616,7035,22,95,0,6,5,Special,Good,Offer 4,Online,67332.402,Average,Scientist,Martinez LLC,JCB 16 digit
DM56272,Delhi,5109.53,25,No,Extended,Grade X,25-07-2018,Unemployed,Male,146215,Rural,Divorced,152,32457,3298,0.497,-0.957,7611,8,28,0,6,7,Privileged,Average,Offer 4,Call Center,52853.931,Horrible,Dance movement psychotherapist,Vaughn-Ball,Mastercard
DO79487,Pune,6701.59,38,No,Premium,PhD,12-07-2020,On leave,Male,461415,Rural,Married,214,10221,9731,0.419,-1.85,6984,12,71,1,4,6,Corporate,Average,Offer 3,Branch,51232.0,Good,Manufacturing systems engineer,Dudley LLC,VISA 16 digit
DX63994,Chennai,4055.54,28,No,Extended,Grade X,06-08-2019,Employed,Female,251991,Rural,Divorced,214,14470,7215,0.662,1.691,1780,27,53,1,0,14,Privileged,Excellent,Offer 2,Call Center,61067.892,Not Given,Engineer,Hernandez Inc,VISA 16 digit
EL47467,Chennai,9916.96,33,Yes,Basic,Diploma,15-05-2019,Employed,Female,463652,Rural,Widowed,186,49848,1164,0.507,-1.984,9977,11,44,1,4,11,Special,Excellent,Offer 1,Other,95046.936,Excellent,Community development worker,Fields and Flowers,VISA 16 digit
FA28176,Chennai,6405.29,49,No,Extended,Master,13-01-2019,On leave,Male,496009,Urban,Divorced,244,21413,9030,0.502,1.533,5739,29,32,1,6,16,Personal,Bad,Offer 4,Online,52919.446,Excellent,Information systems manager,Brown Inc,VISA 13 digit
HL12449,Hyderabad,7156.47,50,Yes,Basic,Graduate,09-11-2020,Retired,Male,47022,Suburban,Divorced,155,19821,9645,0.257,-9.027,279,46,43,0,5,16,Special,Good,Offer 1,Agent,60161.666,Good,Personal assistant,Sanchez and Chavez,VISA 13 digit
HM89653,Bengaluru,3942.58,29,No,Premium,Graduate,05-09-2018,Unemployed,Male,443525,Rural,Widowed,94,49614,5923,0.311,3.436,1237,30,31,2,4,15,Personal,Bad,Offer 1,Branch,52644.953,Satisfactory,Land,Spencer-Nichols,Maestro
HU50202,Pune,2402.04,35,Yes,Extended,Grade X,20-09-2020,Employed,Male,212772,Urban,Single,95,42954,7124,0.328,-5.831,3978,20,59,0,7,7,Personal,Good,Offer 2,Other,19822.834,Good,Equality and diversity officer,Green-Thomas,JCB 16 digit
IA91720,Chennai,3000.44,39,Yes,Extended,Diploma,20-09-2018,Retired,Male,304881,Rural,Widowed,60,44466,3161,0.711,-1.31,4811,14,0,0,6,14,Corporate,Bad,Offer 4,Other,97889.808,Satisfactory,IT sales professional,Edwards and Bryan,VISA 19 digit
IU83051,Mumbai,6112.9,36,No,Premium,Diploma,11-09-2019,On leave,Male,118755,Urban,Married,86,25775,9975,0.713,-0.023,245,2,58,2,3,13,Special,Good,Offer 2,Call Center,77705.098,Satisfactory,Publishing copy,Reed and Sons,VISA 13 digit
JR93203,Mumbai,1309.56,47,Yes,Extended,Grade XII,15-10-2020,On leave,Female,474220,Urban,Widowed,199,30951,7462,0.2,-2.693,7908,42,56,0,8,16,Corporate,Bad,Offer 3,Online,72964.481,Excellent,Physiotherapist,Huber-Boyer,JCB 16 digit
JW92374,Pune,1176.3,50,Yes,Extended,Grade XII,16-08-2019,On leave,Female,352511,Suburban,Single,134,40984,127,0.237,-5.897,5604,36,33,2,6,6,Privileged,Average,Offer 3,Other,26762.512,Good,Nurse,Blake-Graves,JCB 15 digit
LF44042,Pune,2027.95,38,No,Basic,Grade XII,29-10-2019,Retired,Male,196865,Rural,Married,144,7245,3829,0.439,0.355,9305,34,14,1,4,8,Personal,Excellent,Offer 1,Agent,28098.022,Average,Librarian,Coleman-Smith,VISA 13 digit
LK22868,Kolkata,2912.71,48,Yes,Premium,PhD,01-06-2018,On leave,Female,276958,Urban,Married,238,8973,6599,0.034,3.965,5330,3,89,2,9,13,Personal,Excellent,Offer 1,Online,14865.819,Excellent,Chief of Staff,Fields and Zimmerman,Maestro
LT38704,Kolkata,3444.23,29,Yes,Premium,Grade XII,06-05-2019,Employed,Female,359218,Rural,Divorced,250,9003,5552,0.163,-3.409,8895,35,3,1,3,15,Privileged,Good,Offer 1,Agent,25970.743,Excellent,Passenger transport manager,Bailey and Heath,VISA 16 digit
LU32737,Indore,8729.63,31,Yes,Premium,Graduate,26-08-2019,Employed,Female,431500,Urban,Widowed,133,29547,6683,0.588,0.841,1639,17,3,1,2,9,Special,Bad,Offer 2,Branch,85265.772,Horrible,Logistics and distribution manager,Martin-Parsons,VISA 16 digit
MY39467,Bengaluru,2385.61,33,Yes,Premium,PhD,08-11-2019,Unemployed,Female,267244,Suburban,Divorced,96,27159,1509,0.19,-7.911,5076,18,58,1,9,18,Personal,Excellent,Offer 3,Online,95086.494,Not Given,Tree surgeon,Wall-Hodge,VISA 13 digit
