Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
BC16185,Bhopal,8337.32,47,Yes,Extended,Graduate,29-08-2020,On leave,Male,271673,Rural,Divorced,178,40951,55,0.658,-1.335,5116,24,30,0,5,5,Corporate,Excellent,Offer 4,Agent,67945.269,Bad,Management consultant,Harvey PLC,JCB 16 digit
BL74907,Chennai,6318.84,25,No,Extended,Grade X,05-12-2020,Retired,Male,79759,Rural,Widowed,236,14057,286,0.002,-5.492,7531,1,2,1,9,15,Personal,Average,Offer 3,Online,89983.023,Good,Designer,Mitchell-Hernandez,American Express
BN19712,Bengaluru,4201.3,30,Yes,Basic,Grade X,10-01-2019,Unemployed,Male,150124,Urban,Married,112,40501,5426,0.965,-1.247,126,45,55,2,8,3,Corporate,Good,Offer 1,Call Center,56184.002,Not Given,Media buyer,Paul Inc,VISA 16 digit
CO21457,Delhi,9487.06,50,No,Premium,Diploma,04-04-2019,Employed,Male,279171,Suburban,Divorced,57,24635,6421,0.683,-0.969,9663,22,77,2,1,11,Personal,Good,Offer 2,Other,32952.969,Satisfactory,Firefighter,Flores and Sons,VISA 19 digit
CQ62271,Delhi,5455.58,29,Yes,Basic,Graduate,06-06-2020,On leave,Male,435304,Suburban,Widowed,171,6537,4457,0.741,0.015,9002,23,86,1,4,3,Corporate,Bad,Offer 2,Call Center,23963.508,Average,Advertising copywriter,Jones Inc,American Express
DP20065,Chennai,8789.3,47,No,Premium,PhD,28-09-2018,Employed,Female,61879,Suburban,Married,236,32126,9324,0.989,8.862,1236,25,84,2,8,10,Special,Average,Offer 1,Online,64379.628,Excellent,Dietitian,Gilbert and Shelton,VISA 13 digit
DY96446,Chennai,1640.7,30,No,Premium,PhD,04-11-2020,Unemployed,Female,438378,Suburban,Widowed,71,18430,1353,0.217,7.618,7046,28,43,1,5,13,Corporate,Average,Offer 1,Branch,93222.325,Satisfactory,Colour technologist,Robles-Bennett,VISA 16 digit
EG76863,Bhopal,7576.2,40,Yes,Basic,Diploma,05-06-2018,Unemployed,Male,359213,Urban,Single,96,45365,8314,0.858,6.006,182,38,84,0,8,17,Corporate,Average,Offer 3,Agent,95838.866,Satisfactory,Dramatherapist,Mitchell-Tucker,American Express
EL94001,Indore,4969.86,35,Yes,Premium,Diploma,18-04-2020,On leave,Female,16357,Suburban,Divorced,54,32515,631,0.937,7.571,8279,26,26,0,5,8,Personal,Bad,Offer 1,Call Center,63739.037,Good,Conservator,Jones and Peterson,VISA 16 digit
FM14557,Hyderabad,3749.76,43,Yes,Premium,Grade X,27-11-2020,Retired,Male,138381,Urban,Widowed,59,44697,9468,0.17,0.717,4026,27,83,1,4,7,Special,Bad,Offer 2,Branch,84176.625,Excellent,Neurosurgeon,Johnson and Benson,JCB 16 digit
GZ17174,Delhi,7170.91,49,No,Extended,PhD,11-12-2020,Employed,Female,225847,Rural,Divorced,100,28199,3466,0.555,3.711,4069,15,85,1,0,17,Personal,Good,Offer 3,Online,21150.526,Satisfactory,Technical author,Morris LLC,JCB 16 digit
GZ91405,Pune,3338.69,31,No,Premium,PhD,07-06-2018,Unemployed,Female,282487,Suburban,Married,191,12998,9121,0.058,2.08,412,44,41,0,7,13,Special,Excellent,Offer 2,Online,80694.153,Bad,Futures trader,Gillespie and Diaz,Mastercard
HQ58329,Hyderabad,4361.81,25,Yes,Basic,Grade X,17-03-2020,Unemployed,Female,453551,Urban,Married,76,19403,4219,0.136,5.907,914,40,23,0,1,11,Privileged,Excellent,Offer 1,Other,93713.928,Good,Best boy,Nelson and Ellis,JCB 15 digit
LA74808,Mumbai,7312.43,40,No,Premium,Diploma,17-09-2018,On leave,Male,467548,Rural,Single,114,14452,6799,0.691,-6.12,3382,46,94,1,8,18,Privileged,Excellent,Offer 4,Branch,53427.883,Average,Learning mentor,Long PLC,VISA 16 digit
MT39726,Delhi,9571.02,26,No,Extended,Master,05-07-2019,Employed,Female,23464,Rural,Married,165,20019,4308,0.826,1.532,3740,40,10,1,2,5,Privileged,Excellent,Offer 4,Other,49411.248,Average,Clinical research associate,Delacruz and Herrera,VISA 16 digit
NQ59502,Delhi,9574.13,26,Yes,Basic,Graduate,25-08-2019,Unemployed,Female,17584,Rural,Widowed,46,15593,5893,0.891,-6.612,4228,18,54,2,7,12,Corporate,Bad,Offer 2,Online,53454.614,Satisfactory,Futures trader,Gates Ltd,VISA 16 digit
OJ56713,Kolkata,3908.95,43,Yes,Extended,Diploma,11-05-2020,On leave,Male,163186,Urban,Single,62,33503,9024,0.827,-5.837,3217,38,41,0,3,3,Special,Bad,Offer 3,Agent,83984.358,Average,Contractor,Rollins-Thomas,Mastercard
PF83471,Bengaluru,1190.57,49,No,Extended,Graduate,20-08-2018,Employed,Male,308905,Urban,Divorced,219,23467,8488,0.064,8.677,8818,15,91,0,5,9,Privileged,Good,Offer 3,Branch,26653.927,Average,Sport and exercise psychologist,Skinner and Schultz,Discover
PI67041,Kolkata,5976.18,44,Yes,Premium,Grade X,20-06-2018,Retired,Male,99401,Suburban,Widowed,236,29506,3882,0.882,-7.561,2004,42,49,2,8,18,Corporate,Excellent,Offer 1,Other,44835.869,Satisfactory,Engineer,Taylor-Kirk,Discover
PS98485,Kolkata,8558.24,31,No,Extended,PhD,20-10-2018,Employed,Female,380643,Suburban,Single,81,16114,3897,0.979,-9.932,5191,38,76,2,8,3,Personal,Good,Offer 1,Online,67081.856,Good,Secretary/administrator,Strong and Hansen,American Express
QN42024,Pune,3704.41,36,Yes,Extended,Grade X,14-08-2020,Employed,Female,417024,Suburban,Widowed,242,37063,5849,0.185,0.003,3240,33,3,0,4,4,Personal,Excellent,Offer 3,Call Center,71844.487,Good,Insurance broker,Warner Inc,VISA 16 digit
RL14350,Bengaluru,2069.73,40,No,Premium,Master,11-07-2020,On leave,Male,356740,Urban,Divorced,178,8147,8317,0.413,-0.648,5254,10,73,2,7,15,Privileged,Excellent,Offer 2,Branch,34984.049,Excellent,Arts development officer,Sharp-Swanson,Mastercard
UL61143,Kolkata,4266.87,34,No,Extended,PhD,07-04-2020,On leave,Female,415314,Suburban,Widowed,43,47274,3689,0.271,-2.071,6250,28,61,2,6,6,Special,Excellent,Offer 1,Agent,44475.87,Horrible,Lexicographer,Tapia-Carey,VISA 19 digit
WH46188,Bengaluru,2237.56,34,Yes,Basic,Diploma,20-06-2018,Retired,Male,336837,Rural,Married,236,17137,7065,0.433,0.771,1098,24,14,0,3,4,Privileged,Good,Offer 4,Other,26706.128,Horrible,Surveyor,Ferguson-Walker,Discover
XJ14512,Hyderabad,3472.81,42,Yes,Extended,Graduate,02-08-2018,Employed,Female,381543,Rural,Single,78,41119,9140,0.579,-3.097,4589,17,93,1,5,8,Special,Average,Offer 3,Other,93285.831,Excellent,Outdoor activities/education manager,Mccall-Williams,American Express
YP57038,Bengaluru,1438.71,38,Yes,Premium,Graduate,26-06-2019,Unemployed,Male,285877,Rural,Single,125,18207,775,0.076,-7.261,3504,48,32,2,9,12,Personal,Good,Offer 4,Online,42758.201,Average,Database administrator,James Ltd,Maestro
YU10536,Indore,4255.76,25,No,Basic,PhD,15-05-2019,Employed,Male,121183,Urban,Single,54,20438,5922,0.54,7.491,6548,41,21,1,2,8,Personal,Bad,Offer 3,Online,26516.812,Good,Patent examiner,Thompson and Zimmerman,VISA 19 digit
