Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AC29799,Chennai,5429.96,50,Yes,Basic,Grade XII,05-02-2019,Unemployed,Female,368181,Suburban,Married,114,34233,6592,0.844,0.811,7261,12,15,0,2,3,Personal,Excellent,Offer 1,Branch,86551.07,Horrible,Embryologist,Valentine and Martinez,Mastercard
BC73448,Delhi,2868.45,34,Yes,Basic,Master,19-02-2020,Retired,Male,22475,Suburban,Single,184,6119,8196,0.89,3.342,4453,6,34,2,9,7,Corporate,Average,Offer 2,Branch,89248.492,Average,Risk analyst,Matthews LLC,JCB 16 digit
CD10426,Mumbai,9061.93,35,Yes,Extended,Diploma,17-10-2018,Employed,Female,171553,Suburban,Married,197,23950,7207,0.848,8.448,9822,42,86,0,6,18,Personal,Good,Offer 3,Online,30479.716,Horrible,Geoscientist,Arnold PLC,Maestro
CZ31538,Indore,9215.19,35,No,Extended,Graduate,22-10-2020,Retired,Female,420974,Suburban,Single,50,9046,6355,0.994,-6.309,2500,48,39,0,4,15,Privileged,Excellent,Offer 4,Branch,57483.287,Horrible,Health visitor,Middleton-Munoz,Diners Club / Carte Blanche
EQ73181,Pune,2732.01,50,No,Premium,PhD,10-10-2018,Retired,Female,388809,Suburban,Divorced,232,19998,4139,0.089,6.197,264,0,80,2,5,14,Corporate,Good,Offer 3,Agent,49804.135,Bad,Engineer,Watson-Spencer,Maestro
FU68412,Delhi,1848.5,35,No,Basic,Master,05-12-2020,Retired,Female,14990,Rural,Married,112,30405,9249,0.716,7.109,6787,5,1,0,6,6,Personal,Bad,Offer 2,Branch,99420.124,Good,Scientist,Hart and Rowland,Diners Club / Carte Blanche
FW60658,Chennai,1752.22,36,Yes,Premium,Graduate,12-05-2020,Employed,Female,304371,Suburban,Widowed,202,46765,5220,0.888,8.662,4457,45,28,2,7,12,Privileged,Bad,Offer 2,Agent,64311.009,Bad,IT technical support officer,Hampton-Green,Diners Club / Carte Blanche
GT40290,Chennai,4670.73,32,No,Premium,Grade XII,27-12-2018,On leave,Male,383443,Urban,Widowed,185,18842,253,0.83,0.314,6012,24,19,1,7,4,Corporate,Excellent,Offer 1,Branch,66617.05,Satisfactory,Market researcher,Garza Ltd,JCB 16 digit
IT25605,Kolkata,5329.94,42,No,Basic,Master,15-10-2019,Employed,Female,496699,Urban,Single,182,24966,5638,0.749,9.83,5550,2,22,2,2,10,Special,Good,Offer 4,Online,44585.558,Average,Restaurant manager,Davenport-Edwards,JCB 15 digit
JG33089,Mumbai,1711.83,35,No,Extended,PhD,19-03-2020,Unemployed,Female,270491,Suburban,Widowed,156,36973,3761,0.218,-9.143,8201,35,17,2,1,8,Personal,Average,Offer 2,Other,23180.118,Satisfactory,Writer,Reid-Ellis,JCB 15 digit
