Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
CG42121,Kolkata,6561.36,27,No,Extended,PhD,29-06-2018,On leave,Male,378158,Urban,Married,210,45768,3115,0.079,3.107,865,4,11,0,7,6,Special,Average,Offer 2,Call Center,56292.161,Average,Forensic psychologist,Key and Keller,JCB 15 digit
DN81366,Hyderabad,5317.25,45,No,Premium,Grade X,14-07-2018,Employed,Male,417000,Urban,Widowed,91,37473,8377,0.444,-2.888,7865,9,86,2,8,3,Privileged,Bad,Offer 4,Branch,90269.594,Good,Psychologist,Davis-Wolf,JCB 15 digit
DU39430,Indore,3815.72,33,Yes,Extended,Graduate,13-10-2020,On leave,Female,483173,Urban,Single,125,33911,1015,0.62,9.827,2484,13,52,1,0,12,Corporate,Excellent,Offer 1,Call Center,88289.418,Average,Engineering geologist,Pruitt-Nicholson,JCB 16 digit
DW48500,Bhopal,3388.32,25,Yes,Basic,Master,06-07-2020,Retired,Male,405151,Urban,Divorced,210,47901,6640,0.33,2.795,7446,24,16,0,7,17,Privileged,Good,Offer 2,Agent,30272.74,Good,Location manager,Morrow and Mcdaniel,JCB 16 digit
EA98314,Bengaluru,9655.39,49,Yes,Basic,Grade X,02-05-2019,Employed,Female,16055,Suburban,Widowed,164,26550,7264,0.265,9.723,5832,7,94,1,5,14,Personal,Good,Offer 3,Agent,11960.747,Bad,Armed forces logistics/support/administrative officer,Rich Inc,Maestro
FC11477,Indore,9630.02,37,No,Premium,Grade XII,26-01-2020,Retired,Female,449832,Rural,Widowed,50,30891,813,0.512,0.326,5895,12,45,2,5,4,Privileged,Bad,Offer 3,Branch,43462.067,Horrible,Textile designer,Scott LLC,Mastercard
FQ16806,Indore,3305.65,46,No,Basic,PhD,07-04-2020,Unemployed,Female,166163,Suburban,Divorced,49,48280,7156,0.614,-0.29,299,48,86,2,6,10,Corporate,Bad,Offer 1,Online,51860.394,Horrible,Science writer,Kelley and Hanson,VISA 19 digit
GC18939,Indore,8629.01,49,No,Extended,Master,28-07-2020,Employed,Female,436188,Rural,Married,169,22922,9746,0.581,0.778,6298,33,93,0,4,9,Corporate,Average,Offer 4,Other,84541.963,Horrible,Hydrographic surveyor,Anderson-Brown,Maestro
GP54693,Pune,7482.35,35,No,Extended,Grade X,11-11-2020,Employed,Female,402335,Urban,Divorced,191,32814,5681,0.81,-6.911,5889,13,89,2,9,9,Personal,Average,Offer 4,Other,86268.165,Good,Associate Professor,Moore PLC,Diners Club / Carte Blanche
HP30646,Bengaluru,5592.88,31,Yes,Extended,Grade XII,17-12-2018,Retired,Male,465709,Rural,Divorced,221,32680,3361,0.705,2.376,7289,1,79,1,9,18,Privileged,Good,Offer 4,Online,28378.383,Good,Marketing executive,Phillips and Davenport,Mastercard
KN76329,Bhopal,1680.6,30,Yes,Extended,Master,01-09-2018,Retired,Male,110679,Suburban,Divorced,236,7651,1953,0.527,-8.735,304,33,84,1,7,5,Special,Average,Offer 4,Other,51849.092,Horrible,Meteorologist,Joseph-Mclaughlin,JCB 16 digit
MW81861,Pune,2932.46,25,Yes,Extended,Graduate,20-01-2019,On leave,Male,232381,Urban,Married,199,37150,7168,0.84,-7.816,2462,25,56,0,2,17,Special,Bad,Offer 1,Agent,41471.299,Not Given,Civil Service fast streamer,Lewis-Rodriguez,VISA 16 digit
NA15578,Chennai,9816.02,49,Yes,Extended,Diploma,29-02-2020,Employed,Male,232733,Urban,Married,56,17047,9863,0.549,-9.145,7221,3,92,1,7,3,Privileged,Bad,Offer 2,Other,99744.94,Good,Audiological scientist,Nelson-Simpson,JCB 16 digit
OW48336,Pune,8871.28,43,No,Extended,Grade X,25-03-2019,On leave,Female,359705,Urban,Divorced,101,25569,5563,0.551,-5.015,6027,15,4,2,4,16,Corporate,Excellent,Offer 3,Call Center,90693.31,Average,Fashion designer,Johnson Group,Discover
OW52739,Bhopal,1618.15,30,No,Basic,Graduate,23-09-2019,On leave,Female,366056,Rural,Single,163,41052,5752,0.656,2.867,5947,18,50,0,6,3,Personal,Good,Offer 1,Online,63915.539,Good,Pathologist,Alvarez-Martinez,Diners Club / Carte Blanche
PJ57450,Chennai,9600.09,38,Yes,Premium,Master,06-01-2019,On leave,Male,29661,Suburban,Widowed,117,27418,9129,0.355,-2.442,527,41,90,0,8,7,Special,Excellent,Offer 1,Call Center,19370.801,Satisfactory,Planning and development surveyor,Park and Ayers,VISA 16 digit
