Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AT50762,Kolkata,8073.01,28,Yes,Premium,Grade X,12-01-2020,Employed,Male,490772,Suburban,Married,129,49370,1323,0.761,-8.481,5997,31,14,0,0,15,Personal,Bad,Offer 3,Online,81212.987,Not Given,Proofreader,Graham and Chambers,Mastercard
BJ57414,Hyderabad,2684.96,31,Yes,Premium,Grade XII,03-09-2019,Unemployed,Female,317672,Suburban,Widowed,151,9647,3610,0.059,-9.784,5760,11,70,2,2,13,Personal,Excellent,Offer 3,Branch,30054.957,Not Given,Clinical scientist,Francis-Silva,JCB 16 digit
BQ53941,Bhopal,5810.19,39,No,Premium,Grade XII,15-02-2020,Unemployed,Female,177737,Urban,Married,198,25713,7324,0.203,0.323,5214,21,92,0,9,12,Special,Bad,Offer 3,Branch,43140.625,Bad,Optometrist,Murphy-Sanders,VISA 16 digit
DO89058,Delhi,3890.88,49,No,Basic,Grade XII,01-08-2020,On leave,Female,403362,Urban,Married,215,48667,2980,0.904,-3.159,8614,42,39,0,9,15,Special,Good,Offer 1,Call Center,37936.008,Good,Commercial art gallery manager,Perez LLC,VISA 16 digit
FB43558,Kolkata,7991.47,36,No,Premium,Master,04-10-2020,Retired,Female,139609,Urban,Divorced,95,22867,2708,0.671,1.067,267,20,64,0,4,12,Corporate,Average,Offer 1,Other,47568.355,Excellent,Music therapist,Ponce and Sons,Maestro
FD60668,Hyderabad,9412.39,31,No,Extended,Diploma,01-07-2018,On leave,Female,31427,Rural,Married,103,40106,9601,0.555,-0.786,7792,33,39,1,1,16,Privileged,Excellent,Offer 1,Call Center,29473.625,Bad,Consulting civil engineer,Nichols Group,American Express
GA25886,Bengaluru,4073.15,25,Yes,Premium,Grade X,10-12-2018,On leave,Female,463606,Rural,Married,157,20773,7050,0.114,9.612,69,13,69,1,2,3,Privileged,Good,Offer 1,Other,97512.026,Average,Games developer,Torres-Barron,VISA 16 digit
IX60367,Kolkata,4075.0,43,No,Basic,PhD,22-11-2018,Employed,Male,166733,Rural,Married,50,7901,947,0.366,-5.384,8926,36,73,2,2,9,Corporate,Good,Offer 4,Other,60649.533,Bad,Lecturer,Farrell and Sons,Diners Club / Carte Blanche
LN82353,Bengaluru,3897.91,44,Yes,Premium,Master,09-07-2018,Unemployed,Female,229575,Urban,Widowed,114,35748,630,0.695,1.096,9129,17,91,1,8,16,Privileged,Bad,Offer 1,Online,95560.928,Bad,Clothing/textile technologist,Hodges PLC,JCB 16 digit
LQ68131,Hyderabad,2662.71,40,Yes,Basic,Grade XII,18-04-2019,Employed,Male,345522,Rural,Divorced,176,10927,4442,0.834,-7.376,7028,33,13,1,9,7,Special,Excellent,Offer 2,Online,68855.291,Satisfactory,Paramedic,Rogers and Vazquez,Diners Club / Carte Blanche
MS15483,Chennai,9791.0,28,Yes,Extended,PhD,17-09-2019,Retired,Female,112884,Rural,Single,89,12778,465,0.018,-2.133,1329,24,15,0,8,6,Privileged,Bad,Offer 4,Online,56710.82,Bad,Science writer,Soto-Baker,JCB 15 digit
