Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
CH54424,Pune,5812.41,37,No,Basic,Grade XII,15-09-2018,Employed,Male,320340,Rural,Divorced,112,33075,955,0.924,-2.95,3715,42,32,2,6,13,Special,Bad,Offer 1,Branch,18306.527,Average,Software engineer,Knight PLC,Discover
CT91889,Kolkata,9201.82,43,No,Extended,Graduate,30-09-2019,Unemployed,Female,398212,Rural,Married,69,14883,5633,0.808,5.645,1699,46,78,1,0,6,Personal,Average,Offer 2,Branch,21135.38,Bad,Buyer,White and Anderson,Diners Club / Carte Blanche
DH84841,Delhi,6929.05,48,Yes,Premium,Graduate,02-10-2018,On leave,Female,189627,Urban,Single,246,19237,68,0.38,2.189,2847,8,35,1,6,16,Personal,Average,Offer 2,Agent,48033.09,Average,Hospital doctor,Willis-Callahan,Maestro
EV56470,Hyderabad,1968.88,29,Yes,Extended,Graduate,15-11-2018,Employed,Male,162594,Suburban,Single,91,40251,4034,0.395,-4.48,6280,22,60,2,3,16,Personal,Good,Offer 4,Agent,33224.16,Not Given,Clinical molecular geneticist,Casey Ltd,Diners Club / Carte Blanche
FH68043,Pune,9226.61,49,Yes,Premium,Grade X,20-11-2020,Employed,Female,150537,Rural,Widowed,216,22238,5922,0.205,-7.636,5945,41,17,1,1,11,Special,Good,Offer 1,Other,51678.393,Not Given,Government social research officer,Elliott PLC,JCB 16 digit
GL48218,Kolkata,6134.65,44,Yes,Extended,Master,17-02-2019,Employed,Female,384897,Urban,Married,210,19978,7429,0.835,6.316,859,37,81,2,2,5,Privileged,Excellent,Offer 3,Other,52778.029,Satisfactory,Intelligence analyst,Small and Ballard,VISA 16 digit
HG70772,Pune,4726.87,31,Yes,Basic,Grade X,19-01-2020,Unemployed,Male,164356,Urban,Married,227,39788,5668,0.602,6.973,9451,23,69,2,0,11,Corporate,Good,Offer 2,Call Center,47788.686,Good,Development worker,Parker and Sons,VISA 13 digit
IN30941,Chennai,8320.41,40,No,Basic,Master,28-08-2018,On leave,Female,63712,Rural,Married,153,24019,1274,0.097,-7.83,9766,24,4,2,5,16,Personal,Average,Offer 1,Call Center,32123.77,Bad,Training and development officer,Lloyd-Berry,Maestro
IV56493,Chennai,4486.64,46,Yes,Basic,Master,24-02-2019,On leave,Male,301653,Rural,Widowed,249,39327,6660,0.455,-4.773,7545,17,78,2,5,8,Personal,Good,Offer 4,Call Center,91485.77,Average,Chief of Staff,Cook-Bennett,VISA 19 digit
KH19339,Chennai,5438.93,33,No,Extended,PhD,18-05-2020,Unemployed,Female,384233,Suburban,Single,143,27560,1839,0.023,-4.869,8771,17,49,0,7,12,Special,Bad,Offer 1,Other,58802.627,Good,Pensions consultant,Hayes and Perry,JCB 16 digit
KV34179,Pune,8562.34,47,No,Premium,Graduate,13-11-2019,Retired,Male,485703,Rural,Widowed,39,10300,6528,0.346,0.868,8673,37,29,2,3,11,Special,Good,Offer 4,Online,42745.539,Excellent,Maintenance engineer,Garcia PLC,JCB 16 digit
OS96480,Kolkata,4527.66,39,Yes,Basic,Grade X,28-12-2020,On leave,Male,405382,Urban,Single,112,45864,7861,0.688,-4.783,60,1,5,0,8,15,Personal,Bad,Offer 2,Agent,53365.517,Excellent,Futures trader,Ruiz-Rodriguez,Mastercard
PE76958,Hyderabad,9388.46,28,Yes,Basic,Grade XII,24-04-2020,Unemployed,Male,65223,Rural,Married,60,24988,9254,0.082,6.024,1117,21,26,0,1,14,Privileged,Excellent,Offer 3,Online,96639.095,Good,Haematologist,Norris and Snyder,JCB 16 digit
PI97708,Kolkata,3433.99,34,Yes,Extended,PhD,29-05-2020,On leave,Male,20924,Rural,Widowed,212,14691,992,0.908,-0.197,6973,34,14,2,8,16,Corporate,Average,Offer 3,Online,43221.808,Good,Clinical research associate,Archer and Chavez,Diners Club / Carte Blanche
PK32253,Chennai,3639.32,28,No,Basic,Diploma,27-01-2020,Retired,Male,456017,Urban,Widowed,160,21750,3203,0.136,0.371,8309,15,60,0,6,12,Corporate,Good,Offer 3,Online,75952.326,Not Given,Barrister,Harper-Francis,Maestro
QF64320,Bhopal,2053.18,50,No,Basic,Master,22-08-2019,On leave,Female,71455,Rural,Widowed,149,30986,1639,0.095,5.771,7890,31,77,2,9,17,Personal,Good,Offer 4,Branch,65445.277,Satisfactory,Environmental education officer,Gaines Ltd,Maestro
QZ38001,Bhopal,8207.39,47,Yes,Extended,Diploma,18-06-2019,On leave,Female,270536,Rural,Widowed,79,31652,4852,0.194,-9.931,5517,8,87,0,3,9,Personal,Average,Offer 1,Other,26686.95,Satisfactory,Electronics engineer,Lee Inc,VISA 16 digit
TQ27590,Bhopal,6642.46,39,Yes,Extended,Diploma,24-11-2018,Unemployed,Female,35664,Rural,Single,114,24499,2193,0.016,2.134,764,6,15,0,3,7,Special,Average,Offer 3,Call Center,35078.937,Horrible,Gaffer,Russell Ltd,Maestro
ZO77611,Chennai,4763.69,34,Yes,Basic,Graduate,21-03-2019,Unemployed,Female,465043,Rural,Widowed,38,45001,5246,0.092,-4.992,2331,4,50,2,4,8,Privileged,Average,Offer 2,Call Center,63169.302,Satisfactory,Horticulturist,Meyer-Griffith,Diners Club / Carte Blanche
