Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AA37549,Indore,4009.22,45,Yes,Extended,Master,12-04-2019,On leave,Female,335099,Urban,Married,127,41317,6774,0.263,2.07,3007,1,90,2,5,6,Personal,Excellent,Offer 3,Branch,72742.714,Horrible,Administrator,Walker and Osborn,VISA 13 digit
ED81431,Bengaluru,5853.42,50,Yes,Premium,Diploma,21-06-2019,Employed,Female,465076,Rural,Widowed,162,41722,7553,0.614,1.531,922,4,57,1,7,18,Personal,Average,Offer 1,Agent,46033.719,Not Given,Further education lecturer,Sanchez LLC,Diners Club / Carte Blanche
FC88351,Bengaluru,8977.57,33,Yes,Basic,Graduate,27-08-2019,Retired,Female,71282,Suburban,Married,222,44290,3930,0.73,1.878,7944,24,71,2,2,4,Corporate,Good,Offer 4,Other,40405.799,Good,Early years teacher,Johnson-Long,VISA 13 digit
HA42230,Bhopal,8843.5,47,No,Premium,Grade X,20-09-2020,Employed,Female,156630,Suburban,Divorced,189,44610,7278,0.845,0.982,7535,32,9,2,3,13,Corporate,Bad,Offer 3,Agent,97052.095,Average,Psychologist,Mason and Herrera,Mastercard
HI62407,Bengaluru,5224.71,43,Yes,Basic,Graduate,30-07-2019,Employed,Male,292069,Urban,Divorced,33,13445,8556,0.409,3.986,6080,38,30,2,7,8,Corporate,Average,Offer 1,Branch,67658.074,Bad,Surveyor,Smith and Paul,VISA 13 digit
HK38795,Bhopal,4204.22,30,Yes,Extended,PhD,18-05-2020,Employed,Male,366955,Urban,Married,172,25164,5146,0.897,-2.052,8234,11,24,2,9,9,Corporate,Bad,Offer 3,Branch,32726.622,Not Given,Maintenance engineer,Ford and Graham,JCB 16 digit
JG86947,Bengaluru,6572.55,30,Yes,Extended,Master,14-04-2019,Unemployed,Male,279469,Suburban,Widowed,146,20719,9482,0.429,5.843,5792,45,57,2,2,7,Personal,Excellent,Offer 1,Other,64301.242,Not Given,Pensions consultant,Mitchell and Barrett,American Express
JR24598,Hyderabad,5156.58,34,No,Basic,Grade XII,24-12-2020,Employed,Male,45185,Urban,Widowed,38,35983,5429,0.596,2.527,1799,27,65,0,9,14,Special,Average,Offer 4,Online,95374.286,Not Given,Loss adjuster,Lambert-Phillips,VISA 16 digit
JV30618,Bhopal,5843.52,38,Yes,Basic,Grade X,30-01-2019,Unemployed,Male,186168,Rural,Divorced,155,7827,1864,0.251,-7.474,929,38,49,2,9,15,Special,Excellent,Offer 1,Branch,64225.889,Good,Control and instrumentation engineer,Montgomery Ltd,VISA 16 digit
KZ31871,Indore,5861.91,42,No,Basic,PhD,22-09-2018,Retired,Female,345423,Urban,Married,38,49634,7054,0.649,-7.383,143,2,21,0,6,18,Special,Bad,Offer 3,Online,71028.233,Good,Chief of Staff,Russell and Sons,Discover
