Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
BE84918,Bhopal,3377.79,27,Yes,Premium,Master,20-01-2020,Unemployed,Female,351228,Rural,Single,57,21133,2597,0.95,5.541,3416,41,1,2,9,11,Privileged,Average,Offer 3,Agent,40231.342,Satisfactory,Radiographer,Clark Ltd,Mastercard
EI12100,Bengaluru,5741.24,27,Yes,Extended,Grade X,16-10-2019,Unemployed,Male,247756,Suburban,Widowed,40,42989,5321,0.888,-2.506,4785,21,81,1,2,8,Special,Average,Offer 4,Call Center,74764.994,Satisfactory,Psychotherapist,Johnston and Lopez,VISA 19 digit
EU66216,Hyderabad,2805.58,30,Yes,Premium,Grade XII,08-04-2019,On leave,Male,58567,Urban,Divorced,87,21570,7202,0.322,-5.995,5509,12,4,2,5,5,Corporate,Good,Offer 1,Other,19033.617,Not Given,Counsellor,Rodriguez PLC,JCB 15 digit
FT74073,Chennai,1609.34,41,Yes,Premium,Graduate,29-06-2020,Employed,Male,17413,Urban,Single,45,17112,6374,0.308,-6.517,757,30,26,1,2,9,Special,Good,Offer 1,Agent,44148.882,Average,Geoscientist,Palmer Group,JCB 16 digit
GD14941,Kolkata,2460.63,26,Yes,Extended,Graduate,13-10-2019,Employed,Female,306072,Rural,Divorced,56,27665,1944,0.145,-9.092,732,31,64,1,8,16,Personal,Excellent,Offer 2,Branch,51110.705,Satisfactory,Automotive engineer,Hogan LLC,Mastercard
HM81077,Hyderabad,1046.68,33,Yes,Extended,Graduate,15-01-2019,Unemployed,Male,126547,Suburban,Married,194,32487,3771,0.536,9.781,8744,35,60,1,2,10,Privileged,Excellent,Offer 3,Branch,23029.518,Satisfactory,Cartographer,Spencer and Thompson,American Express
JD98936,Bhopal,5016.75,29,No,Premium,Grade X,24-06-2018,Retired,Female,265983,Urban,Married,167,47472,8256,0.482,5.953,539,10,38,0,3,6,Personal,Excellent,Offer 1,Online,14034.629,Not Given,Podiatrist,Spencer LLC,Discover
JO23636,Hyderabad,9182.5,41,No,Extended,Master,24-08-2018,Retired,Female,123146,Rural,Married,29,19032,1820,0.538,4.132,5791,46,84,1,2,14,Personal,Good,Offer 4,Other,58411.294,Satisfactory,Transport planner,Allen-Hall,VISA 13 digit
KZ73340,Mumbai,8881.4,32,Yes,Premium,Graduate,13-12-2020,On leave,Female,389816,Urban,Widowed,133,21305,3462,0.579,-4.543,830,13,13,2,7,11,Personal,Excellent,Offer 1,Other,78869.556,Excellent,Contracting civil engineer,Mahoney and Garrison,Discover
LC99061,Chennai,9664.18,48,No,Basic,PhD,09-06-2019,On leave,Male,362413,Rural,Single,138,21688,7664,0.678,2.177,9780,20,29,0,3,7,Special,Excellent,Offer 2,Call Center,41053.325,Horrible,Technical author,Lane-Dudley,JCB 15 digit
