Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
GJ55461,Delhi,8746.81,32,No,Basic,Master,24-11-2019,Retired,Male,343185,Suburban,Divorced,211,21611,8562,0.594,8.728,4540,3,14,1,2,4,Privileged,Bad,Offer 1,Call Center,42518.958,Average,Radiation protection practitioner,Sims LLC,VISA 19 digit
GS54747,Mumbai,4429.11,32,Yes,Premium,Grade XII,06-01-2020,Retired,Female,299927,Urban,Widowed,68,11049,8684,0.421,6.403,4134,29,69,0,0,4,Corporate,Average,Offer 1,Branch,90895.691,Satisfactory,Leisure centre manager,Harris and Lee,Diners Club / Carte Blanche
HR90115,Kolkata,6876.19,30,No,Basic,Graduate,22-07-2018,On leave,Male,336094,Urban,Single,217,15941,3405,0.686,8.664,6260,29,29,2,5,5,Personal,Average,Offer 2,Other,23268.065,Excellent,Clinical molecular geneticist,Boone and Sons,JCB 15 digit
IN45516,Hyderabad,1509.38,49,No,Extended,Master,09-06-2020,On leave,Female,268157,Urban,Divorced,30,17782,1055,0.553,-7.643,1458,32,78,2,1,8,Special,Excellent,Offer 4,Agent,28962.76,Excellent,Haematologist,Gibson Group,Diners Club / Carte Blanche
JM30898,Chennai,8226.72,34,Yes,Premium,Master,13-08-2019,Employed,Male,231490,Rural,Widowed,193,44095,9451,0.966,-8.755,7288,26,14,0,0,4,Corporate,Bad,Offer 1,Call Center,79651.131,Good,Marketing executive,Matthews-Williams,VISA 13 digit
JN88167,Kolkata,8585.52,50,No,Premium,Diploma,08-04-2019,Retired,Male,348099,Rural,Married,238,29820,7875,0.315,9.431,3942,40,19,2,6,5,Personal,Average,Offer 2,Agent,94452.009,Horrible,Translator,Austin and Sons,VISA 13 digit
MU45124,Delhi,6603.81,44,Yes,Premium,Grade X,03-06-2019,Employed,Female,129280,Suburban,Widowed,131,29227,6608,0.488,8.482,7448,43,14,2,0,18,Special,Bad,Offer 1,Online,36151.285,Bad,Academic librarian,Wood and Kramer,VISA 16 digit
NE82992,Delhi,4864.63,48,Yes,Basic,Grade XII,26-10-2018,Employed,Male,247300,Suburban,Single,170,25335,2564,0.171,-7.168,7526,31,31,0,3,4,Privileged,Bad,Offer 3,Call Center,29226.985,Horrible,Museum education officer,Evans and Lewis,VISA 16 digit
PM70087,Kolkata,8943.3,47,Yes,Premium,Diploma,15-07-2019,Unemployed,Male,67984,Urban,Divorced,198,14989,3252,0.138,-3.503,4326,27,31,0,3,10,Privileged,Excellent,Offer 2,Call Center,69702.387,Satisfactory,Public affairs consultant,Adams PLC,American Express
QQ92431,Chennai,3439.48,35,No,Basic,Grade X,11-02-2019,Unemployed,Male,403455,Rural,Divorced,37,41705,9829,0.98,-2.765,7806,3,30,0,8,14,Special,Bad,Offer 2,Agent,93384.521,Satisfactory,Police officer,Williams-Wilson,Maestro
QR44316,Hyderabad,8261.17,30,Yes,Basic,Diploma,06-03-2020,Retired,Female,421325,Suburban,Married,66,19450,28,0.269,4.235,3728,14,87,0,2,3,Personal,Bad,Offer 1,Agent,73710.329,Not Given,Lawyer,Garcia LLC,VISA 19 digit
RC61730,Kolkata,6302.9,31,No,Basic,Grade X,02-09-2020,On leave,Female,402066,Rural,Widowed,163,44176,2599,0.391,-7.143,7709,19,95,1,5,7,Special,Bad,Offer 2,Agent,36834.039,Horrible,Accounting technician,Gardner and Rice,Discover
RI54871,Kolkata,5342.98,33,Yes,Premium,Grade X,12-08-2019,Employed,Male,490215,Urban,Single,197,38576,6560,0.199,1.383,7233,31,71,1,8,6,Corporate,Excellent,Offer 4,Agent,21285.887,Average,Designer,Greer-Thompson,Mastercard
RI74169,Indore,2948.99,47,No,Extended,Graduate,30-04-2019,Unemployed,Female,245926,Urban,Widowed,35,43867,7796,0.659,7.358,9683,44,45,0,5,6,Special,Excellent,Offer 3,Online,46656.442,Average,Insurance risk surveyor,Brooks and Johnson,Mastercard
RI91207,Indore,6763.24,44,Yes,Basic,Diploma,25-03-2020,Unemployed,Male,54243,Suburban,Single,216,34019,3039,0.44,-6.316,2548,1,91,0,2,15,Special,Bad,Offer 1,Agent,64523.186,Excellent,Actor,Conrad-Macias,JCB 16 digit
SL10700,Hyderabad,8469.0,44,No,Extended,Diploma,01-02-2019,Retired,Female,270933,Rural,Widowed,211,49113,8087,0.647,-6.901,4563,29,43,1,2,14,Special,Bad,Offer 2,Branch,13012.69,Average,Ranger/warden,Simpson Ltd,JCB 16 digit
TC63506,Mumbai,7128.8,34,Yes,Basic,Grade XII,02-09-2020,Retired,Female,465991,Urban,Widowed,126,37132,592,0.511,6.84,1799,8,86,2,1,17,Personal,Excellent,Offer 3,Online,60021.19,Horrible,Minerals surveyor,Bailey PLC,Discover
TH75886,Mumbai,8359.13,47,Yes,Basic,Graduate,13-11-2020,Unemployed,Male,455980,Rural,Divorced,106,40517,2326,0.896,-3.96,347,24,9,1,1,15,Corporate,Average,Offer 4,Agent,47947.855,Good,Paramedic,Garcia-Rangel,JCB 15 digit
WC73316,Mumbai,5746.96,48,No,Premium,Grade XII,18-10-2019,Retired,Female,208745,Urban,Widowed,41,35256,7373,0.493,1.658,5640,24,7,2,8,6,Personal,Good,Offer 2,Branch,63776.073,Bad,Geologist,Bailey and Sandoval,Discover
WE70298,Pune,7824.66,49,No,Premium,Grade XII,03-08-2020,On leave,Male,427834,Urban,Widowed,111,40078,5798,0.313,1.363,5449,12,78,2,6,11,Corporate,Bad,Offer 4,Call Center,40928.705,Average,Herpetologist,Chavez-Ward,Discover
WJ14450,Bengaluru,4246.71,49,Yes,Extended,Diploma,20-03-2019,Retired,Male,195407,Suburban,Divorced,68,20814,1476,0.544,-4.761,3408,5,77,0,2,15,Corporate,Average,Offer 4,Call Center,75595.679,Satisfactory,Therapeutic radiographer,Shepard PLC,JCB 16 digit
XM32973,Pune,8013.86,48,No,Extended,Diploma,19-11-2018,Retired,Female,334956,Suburban,Widowed,76,42648,4999,0.754,-4.786,7028,20,91,0,9,10,Corporate,Average,Offer 1,Branch,80256.858,Good,Patent examiner,Mills-Johnson,VISA 19 digit
ZE40571,Delhi,7699.4,46,No,Extended,Grade XII,19-10-2019,Unemployed,Female,349745,Urban,Married,142,22422,1013,0.683,-8.621,5089,43,68,1,9,13,Special,Bad,Offer 1,Online,74141.543,Good,Scientist,Lara and Foster,VISA 19 digit
ZS54688,Chennai,4170.52,33,No,Basic,Diploma,13-07-2020,Unemployed,Male,115191,Urban,Single,122,18371,927,0.488,-2.517,1298,33,15,1,4,3,Corporate,Good,Offer 1,Agent,28060.767,Not Given,Sports therapist,Lane PLC,VISA 16 digit
ZT35157,Delhi,8728.33,41,No,Extended,Master,14-12-2020,Retired,Female,39585,Suburban,Divorced,63,34863,7444,0.851,9.526,5755,3,34,2,3,18,Special,Good,Offer 1,Other,52690.397,Horrible,Insurance underwriter,Adkins-Morgan,JCB 16 digit
ZX13187,Chennai,4283.49,49,Yes,Basic,Master,30-01-2020,Retired,Male,93319,Suburban,Single,215,41889,4096,0.853,-6.344,1344,48,93,1,5,10,Special,Excellent,Offer 3,Agent,66076.478,Excellent,Broadcast engineer,Allen and Rogers,Maestro
