Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
BE73015,Indore,5941.9,42,No,Premium,Grade X,07-11-2018,Retired,Male,441097,Urban,Married,166,11586,6496,0.739,1.582,3121,10,30,0,1,17,Personal,Excellent,Offer 1,Online,84378.495,Excellent,Fish farm manager,Foster-Lang,VISA 13 digit
BN56067,Chennai,5550.93,43,Yes,Extended,Graduate,19-11-2018,Retired,Female,350552,Rural,Single,103,34040,8231,0.008,-5.626,4336,37,13,1,6,16,Privileged,Good,Offer 3,Branch,41839.282,Horrible,Forensic psychologist,Hammond Ltd,VISA 16 digit
BQ54110,Kolkata,1517.49,28,Yes,Basic,Grade X,18-10-2020,Retired,Male,38867,Urban,Married,144,11921,9106,0.432,-5.219,516,10,7,1,1,9,Corporate,Average,Offer 2,Other,69568.403,Average,Surveyor,Evans Group,JCB 16 digit
CR68051,Bengaluru,2711.8,34,No,Extended,Master,19-10-2020,On leave,Female,311006,Suburban,Divorced,41,32155,1827,0.99,-4.853,4432,29,41,2,7,7,Corporate,Excellent,Offer 4,Other,98743.163,Not Given,Trading standards officer,Smith Inc,American Express
DY51545,Pune,2925.48,49,No,Extended,PhD,17-08-2019,Retired,Male,410496,Rural,Divorced,39,48374,5778,0.701,-1.977,6611,29,67,1,1,15,Privileged,Bad,Offer 2,Online,14601.45,Bad,Editor,Dixon and Robertson,Discover
ES17706,Bhopal,8058.83,27,Yes,Basic,Grade XII,07-02-2020,Unemployed,Female,213832,Suburban,Divorced,174,18903,7928,0.382,4.637,3004,25,53,2,2,8,Privileged,Good,Offer 4,Branch,84027.489,Average,Designer,Christensen and Fisher,JCB 15 digit
GD96355,Delhi,7225.92,49,Yes,Extended,Diploma,30-09-2019,On leave,Male,462754,Rural,Widowed,128,14022,2217,0.244,3.514,7147,15,31,0,1,14,Personal,Average,Offer 4,Online,14369.935,Good,International aid/development worker,Pittman-Cisneros,JCB 15 digit
GQ63496,Indore,2125.59,33,No,Basic,PhD,08-02-2020,On leave,Male,497298,Rural,Single,201,13154,3514,0.007,0.216,8979,10,56,1,4,13,Privileged,Excellent,Offer 1,Agent,20025.013,Horrible,Dietitian,Mcintyre-Yates,JCB 16 digit
IE13338,Mumbai,7072.88,41,Yes,Premium,Grade XII,23-11-2018,Retired,Male,284357,Suburban,Single,100,13879,112,0.599,7.428,4785,18,23,1,8,9,Special,Good,Offer 4,Online,71894.923,Not Given,Aeronautical engineer,Garcia-Newton,American Express
JZ30935,Bengaluru,8711.54,33,No,Extended,Master,19-11-2019,Employed,Male,194993,Rural,Divorced,205,41818,1578,0.764,-3.995,3641,23,4,1,0,11,Personal,Average,Offer 4,Call Center,64700.132,Horrible,Bookseller,Dudley PLC,VISA 16 digit
KG41584,Bengaluru,3594.98,32,No,Basic,Graduate,07-02-2019,Employed,Male,79911,Urban,Single,52,49150,217,0.051,5.904,4176,31,36,1,7,10,Special,Excellent,Offer 1,Other,17900.484,Excellent,Scientist,Hamilton and Vasquez,Mastercard
KS67755,Mumbai,9923.84,36,No,Extended,PhD,19-01-2020,Retired,Male,240494,Urban,Married,210,24937,3485,0.517,-6.627,8466,41,7,1,5,7,Special,Excellent,Offer 4,Call Center,10836.278,Good,Lobbyist,Hughes-Walker,JCB 15 digit
LO24964,Kolkata,3410.0,48,Yes,Extended,Graduate,07-09-2020,Employed,Female,152330,Urban,Widowed,73,43456,8208,0.366,1.83,6079,19,89,2,2,15,Privileged,Average,Offer 2,Call Center,11137.281,Horrible,Administrator,Weber and Park,JCB 16 digit
LP54404,Delhi,6187.15,47,Yes,Basic,Master,14-09-2019,Employed,Male,489417,Rural,Widowed,39,45171,4675,0.237,9.764,5572,8,5,1,4,9,Corporate,Excellent,Offer 4,Agent,24445.698,Satisfactory,Advice worker,Moore-Jacobs,VISA 16 digit
MI67406,Bhopal,8438.38,31,Yes,Basic,Diploma,13-01-2019,Unemployed,Male,285584,Suburban,Single,180,30830,7753,0.759,1.739,9290,22,85,1,7,7,Privileged,Bad,Offer 3,Call Center,21080.317,Not Given,Building surveyor,Hernandez and Sons,VISA 16 digit
NF53817,Bhopal,7496.54,34,Yes,Extended,PhD,05-10-2018,Employed,Female,289063,Urban,Widowed,180,24533,7489,0.095,-8.569,9463,30,63,0,6,10,Privileged,Average,Offer 1,Call Center,85845.884,Excellent,Barista,Arroyo-Donaldson,VISA 13 digit
NR84675,Indore,3444.28,44,Yes,Extended,Master,19-02-2019,Retired,Male,93973,Urban,Widowed,177,29567,3217,0.484,-3.183,4541,11,71,1,4,7,Privileged,Excellent,Offer 2,Branch,99495.219,Excellent,Armed forces technical officer,Hernandez Inc,Discover
OU42287,Bhopal,2150.83,25,No,Premium,Grade X,20-06-2018,Employed,Male,129689,Rural,Widowed,170,9826,4737,0.798,-2.169,5988,28,8,0,0,8,Privileged,Bad,Offer 3,Call Center,58796.239,Not Given,Camera operator,Long and Brady,Mastercard
PY74709,Hyderabad,5045.33,35,Yes,Extended,Diploma,26-01-2020,On leave,Male,446312,Suburban,Widowed,213,31983,1266,0.405,7.019,9309,47,40,2,1,12,Corporate,Excellent,Offer 2,Branch,54932.47,Average,Aid worker,Miller-Archer,VISA 13 digit
QF80397,Delhi,1505.15,25,No,Basic,Grade X,10-12-2020,On leave,Male,305358,Urban,Divorced,229,27804,615,0.501,0.993,8980,23,67,0,5,17,Personal,Excellent,Offer 4,Agent,93464.276,Horrible,Psychologist,Shannon and Sons,VISA 13 digit
RC85493,Bengaluru,2159.14,28,Yes,Basic,Graduate,24-02-2020,Retired,Male,100913,Suburban,Widowed,48,34015,2280,0.561,3.972,9408,3,61,2,9,16,Privileged,Bad,Offer 2,Other,99385.513,Excellent,Tourist information centre manager,Quinn and Mccall,Diners Club / Carte Blanche
RO26821,Mumbai,4163.59,25,Yes,Basic,Diploma,18-08-2018,Unemployed,Male,29785,Suburban,Single,89,34557,9450,0.871,-4.316,9547,43,52,1,2,11,Corporate,Average,Offer 1,Branch,81731.771,Average,Administrator,White and Glover,Diners Club / Carte Blanche
RP99665,Bengaluru,1628.6,46,No,Basic,Master,30-06-2019,Retired,Female,394505,Urban,Widowed,233,7349,482,0.029,3.156,2379,40,40,2,9,15,Privileged,Bad,Offer 3,Other,59205.039,Average,Petroleum engineer,Cooper-Simpson,VISA 13 digit
