Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AW44953,Bengaluru,1488.01,38,Yes,Basic,Grade X,13-10-2019,Employed,Male,440335,Urban,Married,31,46358,5365,0.11,7.855,1505,21,78,0,6,14,Special,Excellent,Offer 2,Agent,32205.239,Good,Newspaper journalist,Williams-Smith,JCB 15 digit
AX37685,Delhi,4841.37,26,No,Premium,Grade XII,20-11-2020,Unemployed,Female,154591,Suburban,Divorced,170,48439,5214,0.314,-2.472,3416,25,62,1,4,3,Personal,Bad,Offer 4,Branch,55300.825,Horrible,Careers adviser,Mclaughlin-Stewart,Maestro
BM93601,Mumbai,8167.14,37,No,Premium,Master,28-04-2020,On leave,Female,451189,Rural,Single,36,34599,156,0.135,7.424,6088,26,90,1,9,8,Corporate,Average,Offer 4,Call Center,49221.913,Excellent,Producer,Rivas-Lane,American Express
CB37322,Delhi,5119.55,44,Yes,Basic,Graduate,18-12-2020,On leave,Female,391071,Urban,Widowed,26,15876,8021,0.124,9.376,7129,46,65,1,4,3,Corporate,Good,Offer 3,Online,87766.94,Good,Designer,Jackson and Hahn,VISA 16 digit
CI83557,Chennai,3645.42,35,Yes,Basic,PhD,04-03-2019,Retired,Female,66741,Urban,Divorced,84,14013,5476,0.427,4.858,2093,14,13,0,7,4,Corporate,Excellent,Offer 2,Agent,37504.953,Excellent,Development worker,Ortega Group,Maestro
CT86014,Mumbai,5781.07,44,Yes,Basic,Master,30-07-2020,Unemployed,Male,51333,Suburban,Divorced,36,39551,7449,0.149,3.96,350,6,28,0,9,18,Corporate,Good,Offer 3,Branch,19595.123,Average,Engineer,Miller LLC,JCB 15 digit
DH86732,Pune,4015.82,34,No,Basic,Master,02-11-2018,Retired,Female,266208,Suburban,Single,103,44896,8553,0.89,5.332,5130,32,24,0,0,9,Special,Excellent,Offer 3,Branch,68117.901,Satisfactory,Site engineer,Marshall LLC,JCB 16 digit
DR39342,Indore,5132.49,46,Yes,Basic,Diploma,09-06-2018,Retired,Male,268055,Suburban,Married,74,44174,2646,0.532,4.063,6952,40,75,0,7,7,Special,Good,Offer 3,Call Center,74026.227,Horrible,Town planner,Diaz-Thomas,JCB 16 digit
IA69796,Bhopal,6047.57,29,Yes,Extended,Grade X,11-06-2019,Unemployed,Male,30902,Suburban,Married,112,31221,4978,0.69,0.795,1049,37,69,0,1,16,Privileged,Excellent,Offer 4,Branch,63733.808,Average,Consulting civil engineer,Edwards and Galloway,VISA 16 digit
IY76737,Hyderabad,9707.91,34,No,Premium,Grade X,18-04-2020,Employed,Female,98425,Rural,Single,39,41020,6303,0.374,-0.931,6514,3,84,0,8,8,Corporate,Excellent,Offer 4,Other,61968.801,Good,IT technical support officer,Wolf and Pineda,JCB 15 digit
JJ29120,Kolkata,5338.77,45,Yes,Extended,Grade XII,21-06-2019,Retired,Female,372672,Rural,Married,63,36921,4473,0.74,2.577,5132,29,26,2,2,15,Corporate,Bad,Offer 1,Branch,78634.924,Satisfactory,Horticulturist,Nielsen-Hernandez,Mastercard
JQ96780,Kolkata,3351.0,47,Yes,Premium,PhD,11-10-2018,Employed,Female,82061,Rural,Single,146,9583,6357,0.045,-8.159,3187,44,35,2,6,6,Special,Bad,Offer 2,Call Center,24901.396,Horrible,Building services engineer,Lamb-Watson,JCB 16 digit
LT74831,Hyderabad,5582.07,29,Yes,Basic,PhD,17-11-2019,Retired,Male,110599,Rural,Divorced,28,19009,3327,0.48,3.245,6692,42,74,0,0,17,Special,Bad,Offer 4,Other,77838.627,Horrible,Conservator,Goodwin and Murillo,Maestro
MT45844,Mumbai,9677.0,41,Yes,Basic,Grade X,24-10-2018,Unemployed,Male,20416,Suburban,Single,229,18514,5559,0.917,5.088,5109,33,3,2,2,13,Personal,Excellent,Offer 2,Online,59890.992,Satisfactory,Teaching laboratory technician,Jones-Weeks,VISA 19 digit
MW55899,Delhi,6940.64,46,No,Basic,Diploma,24-10-2019,Retired,Male,405154,Urban,Widowed,81,13609,8910,0.019,-2.464,9307,47,74,2,1,8,Special,Good,Offer 4,Online,67700.058,Bad,Scientist,Green and Barnes,VISA 19 digit
NZ64648,Bengaluru,7031.35,41,No,Basic,PhD,22-04-2019,Unemployed,Male,155429,Rural,Married,127,27022,7845,0.463,9.007,6602,11,52,0,8,4,Corporate,Bad,Offer 2,Other,29102.631,Bad,Amenity horticulturist,Munoz and Little,American Express
QK53642,Chennai,1952.57,35,No,Basic,Grade XII,27-11-2019,Retired,Male,213536,Suburban,Divorced,115,13705,1303,0.768,-5.423,9741,48,89,1,4,13,Corporate,Bad,Offer 2,Online,37854.818,Horrible,Dance movement psychotherapist,Medina and Snyder,JCB 16 digit
RL81258,Indore,7202.99,50,No,Premium,PhD,23-09-2018,On leave,Female,290214,Suburban,Single,47,10280,8020,0.409,7.226,734,36,47,2,1,17,Corporate,Good,Offer 1,Agent,93844.57,Horrible,Optician,Martin PLC,VISA 16 digit
