Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AN61035,Bhopal,9069.76,45,Yes,Basic,Grade XII,19-12-2018,On leave,Female,290568,Rural,Married,148,40243,3405,0.147,6.169,6550,17,94,2,0,15,Special,Bad,Offer 4,Online,98612.124,Not Given,Health and safety adviser,Campbell Group,VISA 16 digit
BH17182,Bengaluru,7735.6,27,Yes,Basic,Master,03-12-2018,Unemployed,Male,191539,Urban,Married,115,24124,2383,0.321,-9.817,302,34,42,1,8,13,Personal,Bad,Offer 4,Agent,25382.979,Average,Television floor manager,Pena-Morales,Diners Club / Carte Blanche
CB14477,Kolkata,2211.31,25,Yes,Extended,Diploma,24-03-2019,On leave,Male,170465,Suburban,Married,199,48309,93,0.904,-9.745,27,23,36,1,4,3,Privileged,Average,Offer 1,Online,13641.868,Excellent,Designer,Fletcher-Chung,JCB 16 digit
DA94541,Kolkata,8306.5,29,Yes,Extended,Grade XII,29-11-2020,On leave,Male,92506,Urban,Widowed,86,31625,9770,0.954,5.058,9931,4,62,0,9,6,Privileged,Average,Offer 2,Agent,24479.135,Bad,Lecturer,Stevens-Dixon,VISA 13 digit
DU24022,Mumbai,4838.22,36,Yes,Extended,Grade XII,07-08-2018,Retired,Female,361866,Rural,Single,154,32265,7091,0.136,5.686,6554,4,54,0,9,7,Corporate,Good,Offer 3,Call Center,32542.766,Satisfactory,Runner,Russo and Robertson,Mastercard
FJ33880,Pune,1185.06,29,No,Basic,Diploma,17-10-2018,Retired,Male,305598,Suburban,Single,115,5801,4476,0.493,9.879,7358,37,37,2,8,18,Special,Bad,Offer 2,Call Center,80403.302,Average,Associate Professor,Walker Group,VISA 19 digit
IO94532,Bengaluru,6849.6,50,Yes,Extended,Graduate,31-07-2020,Unemployed,Male,474482,Rural,Divorced,71,22369,6989,0.97,7.252,831,13,16,1,8,12,Personal,Excellent,Offer 3,Online,75107.928,Good,Industrial buyer,Gomez LLC,Mastercard
JS64835,Mumbai,5910.36,37,Yes,Extended,Master,12-07-2019,Unemployed,Female,130119,Rural,Single,171,11099,8548,0.081,-5.866,5477,1,56,2,2,13,Personal,Bad,Offer 2,Other,72998.033,Good,Veterinary surgeon,Gonzalez and Carlson,American Express
KZ14984,Hyderabad,1818.4,36,No,Extended,PhD,28-12-2020,Employed,Male,341747,Suburban,Married,58,26338,1752,0.751,-4.843,4609,11,43,0,0,5,Corporate,Bad,Offer 1,Call Center,40933.497,Good,Waste management officer,Byrd and Maldonado,JCB 15 digit
NB69423,Mumbai,6604.15,28,Yes,Extended,PhD,09-08-2018,Retired,Female,320859,Suburban,Married,140,27963,377,0.076,0.658,5263,25,95,0,0,14,Corporate,Bad,Offer 2,Branch,71207.297,Satisfactory,Therapist,Stewart-Stark,Diners Club / Carte Blanche
NF66184,Bhopal,9200.62,41,Yes,Basic,Master,08-08-2018,On leave,Male,416294,Rural,Widowed,40,26399,4007,0.63,6.947,4330,35,77,0,2,7,Corporate,Good,Offer 1,Call Center,33017.28,Not Given,Engineer,Wong PLC,Diners Club / Carte Blanche
QZ19064,Bhopal,8557.69,37,Yes,Extended,Master,09-09-2020,Employed,Male,92510,Urban,Married,89,34887,7938,0.318,5.953,8404,30,71,0,8,10,Corporate,Excellent,Offer 4,Other,77073.336,Horrible,Insurance underwriter,Valentine-Moss,JCB 15 digit
UP63024,Delhi,7458.0,50,Yes,Premium,Diploma,04-01-2020,Employed,Male,32552,Urban,Widowed,140,33741,4431,0.387,-2.576,4503,37,42,2,5,3,Corporate,Bad,Offer 1,Other,26825.762,Bad,Mudlogger,Soto and Daugherty,JCB 15 digit
VR90373,Hyderabad,1253.54,46,No,Premium,Grade X,26-12-2020,Employed,Male,108979,Rural,Divorced,188,13239,7537,0.365,-6.949,549,1,66,1,8,17,Special,Excellent,Offer 2,Agent,58550.024,Bad,Higher education careers adviser,Perez LLC,JCB 15 digit
WP88008,Indore,4669.17,41,Yes,Basic,PhD,27-04-2019,On leave,Male,230082,Urban,Widowed,176,43659,5599,0.074,-3.188,145,8,16,2,8,3,Personal,Good,Offer 1,Call Center,34671.517,Average,Secretary/administrator,Cunningham Ltd,VISA 16 digit
