Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AI29208,Kolkata,5027.52,41,Yes,Premium,PhD,19-06-2020,Retired,Female,195910,Rural,Widowed,176,31102,8801,0.394,-1.181,1650,28,8,1,4,5,Corporate,Bad,Offer 3,Agent,27503.877,Satisfactory,Commercial/residential surveyor,Berry and Moore,VISA 16 digit
AI48772,Bhopal,9602.32,34,No,Extended,Graduate,26-02-2019,Retired,Male,250271,Suburban,Divorced,236,9448,481,0.696,9.36,2153,1,64,2,2,6,Special,Good,Offer 2,Branch,55325.516,Average,Development worker,Miller and Hill,VISA 16 digit
BQ58746,Bengaluru,9015.92,28,Yes,Basic,Grade XII,01-07-2018,Unemployed,Female,424189,Suburban,Single,204,45920,3708,0.437,-8.879,9755,29,20,0,0,18,Corporate,Bad,Offer 1,Online,87548.076,Satisfactory,Designer,Richardson and Coleman,JCB 15 digit
DI86340,Bengaluru,6370.27,49,Yes,Basic,PhD,23-10-2018,Unemployed,Female,226866,Suburban,Single,207,29601,5878,0.748,9.52,8683,34,53,2,8,8,Corporate,Excellent,Offer 3,Agent,40816.945,Bad,Hydrogeologist,Bolton Group,Maestro
FU34917,Kolkata,8441.55,25,No,Extended,Grade XII,06-01-2020,Retired,Male,335242,Rural,Divorced,212,19335,3752,0.967,5.269,4007,29,84,0,1,6,Special,Bad,Offer 3,Call Center,29818.646,Average,Quality manager,Glenn and Hill,Diners Club / Carte Blanche
FX17140,Pune,8731.84,26,Yes,Basic,PhD,19-10-2018,Employed,Female,104240,Urban,Widowed,62,34604,4940,0.8,7.755,1619,33,76,0,3,18,Personal,Average,Offer 2,Other,21046.836,Average,Public librarian,Hansen and Neal,JCB 15 digit
GD75731,Hyderabad,7127.22,43,No,Extended,Graduate,07-02-2019,Retired,Female,124051,Rural,Single,66,28096,8166,0.197,2.92,843,33,84,0,4,4,Personal,Average,Offer 3,Branch,14088.039,Satisfactory,Corporate investment banker,Harris Ltd,JCB 15 digit
GO13579,Indore,3494.02,33,No,Extended,Master,04-09-2018,Retired,Male,439978,Urban,Single,58,49677,2197,0.124,9.847,6959,2,55,0,8,10,Privileged,Excellent,Offer 1,Online,94540.698,Excellent,Agricultural engineer,Reynolds Group,Maestro
HV52881,Indore,6852.98,26,No,Premium,Grade XII,28-12-2020,On leave,Male,449300,Suburban,Single,197,48963,3415,0.615,1.16,3343,45,37,0,6,17,Corporate,Bad,Offer 1,Online,13486.861,Bad,Scientist,Evans and Estrada,Discover
KJ17126,Bengaluru,6076.4,37,Yes,Premium,Master,24-05-2019,Retired,Female,438488,Urban,Divorced,182,34450,9945,0.718,-9.635,2566,32,1,2,8,4,Corporate,Good,Offer 4,Branch,29356.866,Excellent,Travel agency manager,Jones and Elliott,VISA 19 digit
LY70598,Chennai,7126.54,34,No,Premium,Master,26-10-2020,Unemployed,Male,242305,Urban,Single,237,18612,4242,0.343,8.254,3590,33,77,0,6,18,Personal,Good,Offer 1,Agent,39408.073,Good,Financial manager,Hamilton and King,VISA 13 digit
OF94128,Pune,6586.51,29,No,Basic,Grade X,22-10-2019,Retired,Male,467910,Urban,Single,65,32990,9370,0.168,-3.219,3421,32,37,0,4,8,Corporate,Bad,Offer 1,Branch,53238.251,Not Given,Petroleum engineer,Gonzalez and Jones,Maestro
PZ31055,Kolkata,3255.98,36,No,Basic,Grade XII,20-08-2019,Retired,Female,341083,Urban,Single,43,19299,2701,0.602,-9.723,6048,39,0,0,2,6,Special,Average,Offer 3,Other,56506.908,Satisfactory,Photographer,Hutchinson and Chase,VISA 19 digit
QS24391,Pune,4972.32,34,No,Premium,Diploma,13-11-2020,Unemployed,Male,93304,Rural,Married,64,17514,6215,0.59,-0.333,7423,24,35,1,4,16,Personal,Average,Offer 3,Branch,97965.951,Average,Telecommunications researcher,Curtis and Moody,VISA 16 digit
SB50404,Chennai,9024.48,46,Yes,Basic,Diploma,02-08-2020,Unemployed,Male,281694,Rural,Married,118,19958,9441,0.234,-7.667,3873,1,95,2,7,6,Personal,Excellent,Offer 4,Branch,12371.641,Horrible,Social researcher,Fleming and Armstrong,Diners Club / Carte Blanche
SG47924,Indore,1323.05,36,Yes,Basic,Grade XII,19-09-2018,On leave,Female,451889,Suburban,Single,129,14955,2755,0.803,-2.225,6261,16,37,0,2,18,Privileged,Good,Offer 4,Online,32747.514,Satisfactory,Site engineer,Taylor Inc,Diners Club / Carte Blanche
VS22761,Pune,2226.95,31,No,Basic,Grade X,22-05-2020,Retired,Female,435489,Rural,Married,100,33299,3103,0.868,-5.508,35,13,85,1,8,18,Corporate,Excellent,Offer 3,Other,59698.78,Average,Arts development officer,Dawson-Warner,Discover
WY74341,Mumbai,3472.45,27,Yes,Extended,Diploma,03-12-2019,On leave,Female,414688,Rural,Single,209,36145,8595,0.551,6.781,9118,28,1,2,3,7,Corporate,Average,Offer 3,Online,87505.606,Average,Building control surveyor,Madden Ltd,Discover
WZ53529,Pune,8583.15,27,Yes,Basic,Master,16-04-2019,Unemployed,Male,147733,Suburban,Single,72,26336,3514,0.124,-3.768,6068,38,87,1,0,14,Privileged,Good,Offer 1,Call Center,70237.984,Excellent,Physiological scientist,Johnson and Harrison,VISA 16 digit
XG12893,Indore,8695.69,40,Yes,Extended,Master,23-08-2018,Employed,Male,30051,Suburban,Widowed,123,26619,6982,0.878,-5.703,292,36,82,1,6,17,Privileged,Average,Offer 1,Branch,91618.194,Bad,Chief Strategy Officer,Lopez and Curtis,Discover
XV41026,Hyderabad,7528.54,48,No,Basic,Graduate,19-01-2020,Unemployed,Male,94268,Suburban,Divorced,41,10840,9008,0.42,-1.018,3355,35,95,1,9,16,Corporate,Excellent,Offer 4,Call Center,50531.219,Average,Environmental education officer,Young-Harrison,JCB 16 digit
ZT23557,Pune,2106.32,45,No,Extended,PhD,27-04-2019,Employed,Female,69135,Urban,Single,239,36010,5633,0.347,-4.632,4152,13,21,2,7,4,Privileged,Good,Offer 4,Branch,15929.248,Average,Amenity horticulturist,Montes LLC,Maestro
