Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AP59733,Mumbai,1420.66,28,Yes,Extended,PhD,11-08-2018,Retired,Male,367612,Suburban,Married,213,49431,6701,0.28,3.994,7844,28,56,2,2,11,Corporate,Average,Offer 1,Branch,85622.222,Good,Patent attorney,Baker-Robbins,VISA 16 digit
BV12526,Mumbai,1462.58,30,Yes,Basic,Grade XII,11-09-2019,Retired,Female,262093,Suburban,Divorced,103,36963,7533,0.518,6.476,3961,12,48,0,6,10,Privileged,Average,Offer 4,Online,82337.628,Satisfactory,Lexicographer,Ruiz and Jackson,VISA 19 digit
CG31183,Chennai,2041.84,37,No,Premium,Master,31-08-2020,On leave,Male,209657,Rural,Divorced,69,12090,2876,0.444,9.399,6111,24,75,2,1,15,Personal,Average,Offer 2,Branch,47311.339,Good,Make,Estrada PLC,Diners Club / Carte Blanche
EA69087,Pune,6027.45,49,Yes,Extended,Graduate,28-11-2019,Retired,Female,459664,Rural,Single,99,19197,5595,0.035,-8.071,6023,39,68,2,2,11,Personal,Bad,Offer 3,Call Center,70829.974,Excellent,Psychotherapist,Hendricks and Mata,VISA 16 digit
EK82436,Delhi,1045.35,38,No,Premium,Master,07-08-2018,Unemployed,Female,277279,Suburban,Single,57,17171,8484,0.779,-1.734,8752,31,27,1,7,7,Personal,Bad,Offer 3,Other,76964.287,Bad,Social worker,Stevens-Morales,Maestro
EK92481,Mumbai,7493.33,42,No,Extended,Master,06-04-2019,Employed,Female,420209,Urban,Divorced,118,30388,7019,0.157,9.886,6719,18,54,1,1,5,Privileged,Good,Offer 3,Call Center,23756.21,Good,Estate manager/land agent,Mason-Jones,VISA 13 digit
GL26568,Kolkata,2990.67,44,No,Extended,PhD,15-11-2019,Employed,Male,183830,Rural,Married,52,42234,4178,0.829,2.654,6053,38,0,2,1,3,Special,Good,Offer 3,Agent,82530.404,Not Given,Meteorologist,Larsen-Travis,VISA 19 digit
GV70512,Pune,6422.11,45,No,Basic,Diploma,08-05-2019,On leave,Female,207198,Urban,Divorced,218,30015,3813,0.05,7.564,5512,20,33,1,4,17,Privileged,Excellent,Offer 3,Agent,44304.14,Bad,Engineer,Smith PLC,Discover
IL44192,Bengaluru,3685.59,28,Yes,Basic,Diploma,06-09-2018,On leave,Male,284727,Rural,Single,214,31803,9085,0.104,1.622,6200,39,40,0,9,6,Privileged,Good,Offer 3,Branch,88559.513,Satisfactory,Broadcast journalist,Rivera Inc,VISA 16 digit
IT23238,Delhi,9652.98,25,No,Basic,Grade XII,25-10-2018,On leave,Male,464365,Rural,Widowed,102,14807,4655,0.825,7.868,5646,30,50,1,1,8,Special,Good,Offer 3,Agent,63983.67,Good,Merchandiser,Arellano and Edwards,VISA 16 digit
