Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AQ74322,Mumbai,4222.51,46,Yes,Extended,Diploma,04-12-2019,Retired,Male,297298,Urban,Widowed,173,32603,9443,0.624,-9.31,8268,21,54,2,8,16,Corporate,Average,Offer 1,Branch,87523.289,Good,Product/process development scientist,Wagner-Spencer,Maestro
BA72609,Delhi,5645.14,47,Yes,Premium,Grade XII,04-03-2019,Unemployed,Male,157712,Urban,Single,26,5679,1207,0.628,8.527,1503,31,47,0,3,13,Corporate,Good,Offer 4,Online,11665.311,Excellent,Advertising copywriter,Perez-Walton,VISA 16 digit
CQ50517,Chennai,2202.96,29,No,Extended,Grade XII,14-10-2018,Unemployed,Female,128332,Rural,Divorced,250,17922,5413,0.543,9.972,3477,32,55,1,2,18,Privileged,Good,Offer 3,Other,98562.429,Good,Quality manager,Hardy and Fisher,VISA 16 digit
FP51318,Chennai,7101.35,50,No,Premium,Grade XII,21-07-2018,Unemployed,Male,165150,Urban,Divorced,188,22356,6212,0.328,3.049,5063,6,4,0,0,16,Corporate,Bad,Offer 1,Branch,46677.128,Not Given,Insurance account manager,Orr and Perez,VISA 16 digit
GH57878,Bhopal,4475.45,39,No,Extended,Master,25-09-2018,Employed,Male,202881,Urban,Married,187,6334,6235,0.981,-3.922,4477,35,85,0,2,13,Special,Good,Offer 4,Branch,55703.994,Horrible,Telecommunications researcher,Bryant-Blake,JCB 15 digit
HS39532,Delhi,5553.22,33,No,Basic,Grade XII,26-10-2020,Unemployed,Female,157569,Suburban,Married,31,12022,95,0.558,-6.743,237,47,29,1,6,12,Personal,Good,Offer 3,Online,18432.154,Not Given,Publishing copy,Mata Inc,Discover
HT67737,Delhi,8476.09,44,No,Extended,PhD,20-05-2019,Employed,Male,473390,Rural,Married,178,18043,4615,0.908,2.134,4777,6,53,0,9,14,Special,Bad,Offer 3,Branch,87795.816,Good,Advertising art director,Gonzalez and Dennis,VISA 16 digit
HY78350,Mumbai,1262.05,28,No,Basic,Graduate,28-10-2019,Unemployed,Male,91228,Rural,Single,119,24312,5500,0.73,-1.97,4967,25,67,2,0,16,Personal,Good,Offer 1,Agent,81645.428,Bad,Barista,Wilson Group,Maestro
IO51893,Pune,7134.37,28,Yes,Basic,Grade X,14-03-2019,Unemployed,Female,222023,Rural,Single,36,22569,3579,0.756,6.595,8074,20,49,0,6,5,Personal,Bad,Offer 4,Call Center,90740.992,Not Given,Futures trader,Abbott PLC,JCB 15 digit
IV69679,Pune,5301.46,36,No,Extended,Diploma,03-02-2020,On leave,Male,425430,Suburban,Divorced,48,24651,731,0.607,-8.57,8982,20,96,1,9,8,Corporate,Excellent,Offer 2,Other,26323.297,Bad,Psychologist,Jordan and Castro,Diners Club / Carte Blanche
JH75469,Bengaluru,2020.99,38,No,Extended,Graduate,14-04-2019,Retired,Male,328512,Rural,Married,26,17837,5867,0.522,9.769,1259,41,44,0,3,12,Corporate,Good,Offer 1,Branch,68914.055,Bad,Special educational needs teacher,Espinoza and Gonzalez,Maestro
JP80112,Pune,2788.46,50,Yes,Premium,PhD,22-06-2018,Employed,Female,52098,Suburban,Married,189,37149,1172,0.446,5.744,9375,47,67,2,1,10,Corporate,Good,Offer 2,Call Center,16050.729,Excellent,Information systems manager,Parker Ltd,VISA 19 digit
LQ63792,Bengaluru,9878.62,45,No,Basic,Master,09-02-2019,Retired,Female,145639,Urban,Married,217,41705,9839,0.799,-7.643,2805,32,31,0,9,14,Privileged,Bad,Offer 4,Agent,85962.975,Good,Chartered management accountant,Dillon and Elliott,VISA 16 digit
ME64974,Hyderabad,1447.0,37,No,Premium,Master,19-10-2018,On leave,Male,201777,Rural,Divorced,40,33699,2268,0.626,-0.381,9095,1,79,0,7,5,Corporate,Excellent,Offer 4,Call Center,37464.813,Bad,Facilities manager,Reed Group,VISA 13 digit
PQ89519,Mumbai,1737.74,39,No,Basic,Graduate,24-09-2019,Unemployed,Female,330863,Rural,Widowed,202,22165,6557,0.864,8.271,2186,44,21,1,0,18,Special,Excellent,Offer 3,Call Center,64527.212,Bad,Actuary,Solis-Morales,VISA 16 digit
RQ80398,Bengaluru,3762.5,36,Yes,Extended,Master,24-10-2020,Employed,Female,447812,Rural,Married,155,9614,1883,0.214,-8.419,9107,33,7,2,0,9,Special,Average,Offer 2,Online,85847.858,Not Given,Therapist,Flores and Sons,VISA 16 digit
TS70709,Bhopal,5760.22,37,Yes,Extended,PhD,21-11-2018,Employed,Female,356598,Rural,Divorced,169,23851,5110,0.621,-0.164,9058,15,35,0,3,4,Special,Good,Offer 1,Agent,26597.603,Average,Ecologist,Henderson-Moore,Discover
VD96808,Bengaluru,5908.05,25,Yes,Basic,Master,19-10-2018,Retired,Male,169359,Urban,Single,133,14756,4904,0.309,-0.948,8444,7,50,0,3,3,Special,Excellent,Offer 1,Agent,14843.843,Bad,Secondary school teacher,Erickson-Nelson,JCB 16 digit
WB33735,Indore,1487.18,39,Yes,Premium,Master,29-10-2019,Retired,Female,403668,Rural,Divorced,113,17378,4039,0.856,0.533,6519,45,92,0,4,15,Privileged,Bad,Offer 1,Agent,62971.256,Good,Speech and language therapist,Rice Ltd,JCB 16 digit
WE39071,Kolkata,7056.85,42,No,Premium,Grade X,24-03-2019,Unemployed,Male,90697,Suburban,Widowed,96,30967,5341,0.647,-7.13,4808,10,24,0,8,5,Personal,Excellent,Offer 1,Call Center,94411.079,Good,Financial risk analyst,Campbell-Dillon,Mastercard
WK34121,Bhopal,8024.66,26,Yes,Extended,Grade XII,24-12-2019,Retired,Female,235108,Rural,Divorced,69,41846,5270,0.7,-6.891,3236,13,71,1,4,13,Personal,Average,Offer 4,Branch,26256.434,Excellent,Public librarian,Oneal Inc,JCB 16 digit
WK57657,Bengaluru,8065.71,33,No,Premium,Grade XII,03-04-2020,Retired,Female,133032,Suburban,Single,122,27799,5386,0.282,6.801,5655,0,43,0,1,18,Corporate,Excellent,Offer 1,Agent,26846.405,Horrible,Textile designer,Moore and Parsons,VISA 13 digit
XN58928,Bengaluru,9518.61,26,No,Premium,Graduate,05-01-2020,Unemployed,Female,55980,Rural,Widowed,117,47139,7057,0.407,5.963,94,27,15,1,6,12,Special,Excellent,Offer 4,Online,15969.061,Good,Physiotherapist,Cooper-Oliver,VISA 16 digit
ZQ76335,Hyderabad,6319.74,42,No,Basic,Grade X,29-12-2018,Retired,Male,12757,Urban,Widowed,177,18650,5566,0.909,-3.356,819,47,9,1,8,7,Corporate,Bad,Offer 3,Branch,20408.221,Good,Pension scheme manager,Graham-Davis,JCB 16 digit
