Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AI60492,Bhopal,7951.85,25,No,Extended,PhD,12-08-2018,Retired,Female,38078,Rural,Single,46,29957,3526,0.847,-6.773,5463,2,58,1,8,5,Special,Excellent,Offer 4,Online,47122.395,Horrible,Commercial horticulturist,Howard-Rojas,VISA 19 digit
AY47959,Pune,8070.17,41,No,Premium,Graduate,04-01-2019,Unemployed,Female,392958,Suburban,Single,156,14405,5217,0.603,-9.53,7677,28,45,1,2,14,Privileged,Good,Offer 2,Call Center,30426.893,Horrible,Special educational needs teacher,Freeman Inc,Diners Club / Carte Blanche
CW93014,Chennai,9744.21,26,Yes,Basic,Grade XII,26-01-2020,Retired,Female,358134,Suburban,Married,128,26944,166,0.541,-2.66,1074,45,15,0,9,18,Corporate,Excellent,Offer 4,Agent,44952.714,Excellent,Scientist,Black and Steele,Diners Club / Carte Blanche
FB54855,Chennai,5924.57,31,No,Extended,PhD,14-03-2019,Retired,Male,159118,Suburban,Divorced,97,26834,9912,0.433,-5.934,803,12,55,1,8,8,Personal,Excellent,Offer 2,Agent,39164.879,Not Given,Hydrologist,Miller-Davis,VISA 13 digit
FG21447,Hyderabad,2334.86,38,Yes,Premium,Diploma,15-06-2019,Retired,Female,400502,Rural,Single,248,17683,5863,0.619,4.089,3784,42,76,2,0,10,Privileged,Good,Offer 4,Agent,90121.799,Horrible,Scientist,Tate PLC,JCB 16 digit
FY32378,Bengaluru,3560.66,33,Yes,Premium,Grade X,02-03-2019,On leave,Male,282317,Rural,Single,73,31804,4626,0.972,-4.263,8958,17,35,2,6,14,Personal,Bad,Offer 1,Branch,50491.687,Horrible,Tourist information centre manager,Jones and Owens,JCB 16 digit
GS58799,Chennai,7531.93,44,Yes,Basic,Grade X,19-09-2020,Retired,Female,179717,Urban,Widowed,201,39823,9548,0.449,6.446,73,41,51,2,4,8,Corporate,Bad,Offer 4,Agent,72872.084,Good,Tax inspector,Boone LLC,JCB 15 digit
HJ58383,Delhi,6589.43,43,Yes,Basic,Diploma,24-10-2018,Unemployed,Male,368809,Urban,Divorced,60,25428,4186,0.581,-4.76,7006,17,88,0,6,17,Personal,Bad,Offer 1,Branch,58245.863,Not Given,Psychologist,Mata and Walls,VISA 13 digit
HZ39854,Bhopal,7105.95,26,No,Premium,Grade X,01-05-2019,On leave,Male,469952,Rural,Divorced,214,35320,4201,0.954,5.233,2169,1,96,1,0,16,Corporate,Excellent,Offer 1,Call Center,58579.659,Good,Nutritional therapist,Cross and Bowman,JCB 16 digit
HZ99328,Bengaluru,3302.92,30,No,Premium,Grade XII,27-07-2020,On leave,Male,411193,Rural,Divorced,212,7245,8506,0.294,-8.93,4330,28,33,1,5,15,Special,Excellent,Offer 4,Call Center,32218.908,Satisfactory,Engineer,Parker and Brooks,VISA 13 digit
IH23338,Indore,7342.39,49,No,Premium,Diploma,24-01-2020,On leave,Male,262946,Suburban,Single,133,12075,4625,0.225,-6.414,9039,30,41,0,8,9,Special,Bad,Offer 4,Other,77188.078,Bad,Hydrographic surveyor,Mcgee-Parker,VISA 16 digit
IW61735,Bhopal,9969.77,38,No,Basic,Grade X,03-09-2020,On leave,Male,34583,Rural,Single,178,22479,3574,0.608,-5.559,1955,14,93,0,0,7,Special,Average,Offer 3,Online,19531.342,Excellent,Consulting civil engineer,Peterson LLC,Discover
JC92556,Bhopal,5519.47,45,Yes,Basic,Master,19-12-2020,On leave,Male,155905,Urban,Widowed,148,30097,2511,0.528,-7.393,6896,4,34,0,5,11,Corporate,Bad,Offer 4,Branch,59878.645,Satisfactory,Teacher,Wilson and Williams,Mastercard
JC97139,Hyderabad,1767.01,35,No,Basic,Grade X,07-08-2018,Retired,Male,292566,Rural,Single,104,16664,7362,0.739,6.82,1022,29,17,1,2,6,Personal,Average,Offer 3,Agent,38272.079,Good,Water quality scientist,Robertson and Rosales,VISA 16 digit
JS87583,Chennai,9644.75,25,Yes,Premium,Master,26-10-2018,Employed,Female,287267,Suburban,Widowed,219,18831,7208,0.367,-7.685,7920,42,2,0,5,9,Privileged,Average,Offer 3,Branch,65966.653,Bad,Leisure centre manager,Edwards Ltd,JCB 16 digit
KP90357,Pune,4261.13,25,Yes,Basic,Master,05-08-2018,Unemployed,Female,320291,Urban,Married,34,30815,4044,0.706,0.012,7871,3,93,0,3,10,Special,Average,Offer 2,Agent,75399.009,Excellent,Theme park manager,Eaton-Murillo,Maestro
KQ14837,Delhi,5322.64,49,Yes,Extended,Grade X,16-08-2020,Unemployed,Male,25980,Rural,Married,180,42673,5874,0.838,5.66,7261,20,77,2,5,7,Special,Good,Offer 3,Agent,59522.215,Bad,Psychiatrist,Franklin-Grant,Discover
KQ17596,Pune,9576.52,38,Yes,Basic,Grade X,15-08-2020,On leave,Male,341309,Urban,Divorced,54,15193,2774,0.733,-4.011,9641,14,37,0,0,15,Privileged,Good,Offer 3,Online,18015.704,Satisfactory,Automotive engineer,Hancock PLC,JCB 15 digit
KQ61188,Bhopal,8182.53,28,Yes,Basic,Graduate,27-02-2019,Retired,Male,393431,Rural,Married,83,25268,6023,0.26,-5.458,1681,13,68,2,3,12,Special,Excellent,Offer 1,Other,43774.923,Excellent,Chartered legal executive (England and Wales),Walker and Brown,VISA 16 digit
LY37791,Kolkata,4351.91,29,No,Extended,Grade XII,21-12-2019,On leave,Male,95261,Rural,Married,72,19801,3349,0.515,0.221,4485,46,43,1,8,14,Special,Good,Offer 3,Call Center,12624.847,Good,Engineer,Sanders PLC,VISA 16 digit
MO56577,Kolkata,8954.89,25,No,Premium,Graduate,25-06-2018,Retired,Female,318564,Rural,Married,48,22178,9009,0.856,2.603,9913,3,6,2,6,4,Corporate,Excellent,Offer 4,Agent,30822.439,Bad,Embryologist,Davis and Sons,VISA 16 digit
MS88492,Mumbai,7939.51,33,Yes,Extended,Grade X,02-03-2019,Unemployed,Male,338699,Suburban,Single,62,34358,9952,0.229,-1.576,9985,34,19,1,0,14,Corporate,Good,Offer 1,Call Center,64854.29,Good,Social researcher,Wheeler and Barber,VISA 16 digit
NJ68509,Delhi,8410.24,44,No,Basic,Grade XII,19-07-2019,On leave,Male,408413,Rural,Divorced,112,6594,8526,0.048,-4.735,7779,29,17,0,5,16,Privileged,Good,Offer 3,Other,68346.825,Good,Public librarian,Cummings Group,Maestro
NW84525,Mumbai,3675.81,40,No,Premium,Diploma,30-04-2020,Unemployed,Female,154589,Suburban,Married,187,6578,6169,0.438,7.079,7458,18,12,1,4,16,Corporate,Bad,Offer 4,Agent,36660.094,Satisfactory,Immunologist,Day-Schwartz,VISA 13 digit
UE67590,Bhopal,2730.26,49,Yes,Extended,Grade XII,17-08-2019,Unemployed,Male,358197,Urban,Divorced,61,18230,2024,0.09,-0.258,2284,13,60,0,6,17,Privileged,Average,Offer 3,Branch,59183.621,Good,Programme researcher,Smith Group,VISA 13 digit
UM84082,Mumbai,5055.86,44,No,Extended,PhD,21-10-2020,Retired,Female,470577,Urban,Single,248,17385,1234,0.529,-6.502,7038,46,27,2,0,11,Corporate,Good,Offer 4,Online,47454.145,Satisfactory,Speech and language therapist,Wilson-White,VISA 19 digit
UP11984,Delhi,9430.41,31,Yes,Basic,PhD,10-10-2020,Retired,Female,251887,Rural,Widowed,245,46100,7293,0.839,5.997,908,42,66,1,0,10,Personal,Bad,Offer 3,Online,31073.621,Average,Arts development officer,Ramos PLC,Diners Club / Carte Blanche
UP58783,Kolkata,2463.52,40,Yes,Premium,Graduate,12-08-2018,Retired,Male,342416,Rural,Single,89,35998,1248,0.904,-7.096,4080,30,15,0,0,17,Special,Bad,Offer 2,Online,16659.002,Good,Scientist,Dennis and Burns,Diners Club / Carte Blanche
XJ34844,Pune,4393.32,41,No,Premium,Grade XII,26-10-2020,Unemployed,Female,438169,Urban,Divorced,123,18661,9176,0.627,2.01,3161,12,92,2,9,10,Corporate,Excellent,Offer 4,Online,60182.35,Average,Actuary,Mcintyre PLC,VISA 13 digit
YK82364,Hyderabad,5512.56,39,Yes,Basic,Grade X,14-02-2019,Unemployed,Female,450301,Suburban,Single,167,27268,3407,0.449,-7.432,3581,34,26,1,3,16,Special,Bad,Offer 1,Other,80490.438,Horrible,Electronics engineer,Harmon and Davis,Diners Club / Carte Blanche
YZ75134,Delhi,1823.38,34,Yes,Extended,Diploma,23-03-2020,Unemployed,Male,266618,Rural,Widowed,192,6122,3923,0.924,-8.859,5873,30,41,2,0,18,Personal,Excellent,Offer 1,Branch,90628.547,Horrible,Consulting civil engineer,Edwards Ltd,VISA 16 digit
