Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AL32890,Indore,9462.0,37,No,Premium,PhD,01-04-2019,Unemployed,Male,269481,Suburban,Divorced,89,30721,2439,0.695,-7.5,4165,30,12,2,7,15,Privileged,Bad,Offer 3,Agent,98992.018,Satisfactory,Nurse,Vasquez and Sons,Discover
AR31766,Kolkata,7020.08,31,Yes,Premium,Master,04-11-2020,Retired,Female,179280,Urban,Married,89,16862,9285,0.43,9.446,3680,25,20,2,5,15,Corporate,Average,Offer 1,Agent,90855.133,Horrible,Office manager,Jacobs and Sons,Diners Club / Carte Blanche
BK34538,Delhi,4890.23,39,No,Extended,Master,02-03-2019,Employed,Female,380412,Suburban,Widowed,139,46565,3929,0.782,-1.334,9509,15,31,2,8,16,Privileged,Excellent,Offer 3,Call Center,25723.713,Good,Administrator,Buck LLC,Mastercard
BN71930,Kolkata,6039.11,44,Yes,Basic,PhD,05-04-2019,Employed,Male,244456,Suburban,Single,139,13170,7756,0.504,1.012,5643,9,54,2,6,5,Personal,Good,Offer 1,Call Center,74211.473,Bad,Special effects artist,Cannon and Parker,VISA 19 digit
DX46926,Bhopal,5326.38,49,No,Extended,Diploma,14-12-2019,Unemployed,Male,27847,Urban,Divorced,68,20206,1681,0.129,9.318,1999,27,41,1,3,8,Privileged,Excellent,Offer 1,Other,93105.728,Satisfactory,Clothing/textile technologist,Ellis Ltd,JCB 15 digit
EU68171,Delhi,9446.85,38,Yes,Extended,Grade X,13-08-2018,On leave,Male,322012,Urban,Divorced,63,11518,5939,0.937,8.538,8821,9,24,0,9,6,Corporate,Excellent,Offer 3,Online,66219.603,Bad,Fisheries officer,Perez and Lee,JCB 16 digit
FT78198,Chennai,7105.18,32,No,Basic,Grade XII,29-11-2020,Retired,Male,62015,Suburban,Divorced,179,36676,4915,0.623,-7.389,7726,44,50,1,3,16,Special,Bad,Offer 4,Branch,95269.513,Horrible,Designer,Kelley and Mccarthy,JCB 15 digit
GJ83467,Chennai,6992.4,47,No,Extended,Master,02-11-2019,Unemployed,Male,400938,Urban,Single,69,41348,8774,0.491,-9.445,7268,48,5,2,1,10,Corporate,Excellent,Offer 3,Other,48570.495,Horrible,Production designer,Gutierrez and Wilkerson,Discover
IT63279,Indore,1180.57,29,Yes,Premium,PhD,12-10-2019,Retired,Male,349734,Urban,Divorced,225,22312,3843,0.914,8.004,8794,48,63,1,3,15,Special,Excellent,Offer 3,Branch,91949.019,Good,Commercial horticulturist,Parks-Reed,Maestro
KL34031,Kolkata,8948.42,38,Yes,Premium,Master,14-12-2019,Unemployed,Male,215420,Rural,Single,212,9170,7044,0.971,0.162,3034,39,49,2,7,8,Special,Excellent,Offer 2,Call Center,23632.366,Horrible,Waste management officer,Levine-Howell,VISA 16 digit
LH26832,Chennai,1303.95,50,Yes,Basic,PhD,27-08-2018,Retired,Female,355182,Urban,Married,116,35562,88,0.411,-0.405,3283,39,25,0,7,7,Privileged,Bad,Offer 1,Agent,16519.456,Good,Programmer,Hunt and Petersen,Discover
OR58258,Indore,3919.1,47,No,Basic,Graduate,03-11-2020,On leave,Male,343119,Suburban,Widowed,82,33584,5886,0.353,7.528,2759,18,94,1,4,12,Special,Bad,Offer 1,Agent,14844.123,Satisfactory,Analytical chemist,Gill and Pace,JCB 16 digit
PQ38004,Delhi,2833.95,38,Yes,Premium,PhD,06-11-2020,Employed,Female,351751,Suburban,Single,218,20518,2945,0.108,9.145,9289,9,16,0,7,16,Special,Excellent,Offer 4,Call Center,11976.47,Good,Surveyor,Martinez and Sons,Mastercard
QC28155,Hyderabad,9332.44,50,No,Basic,Grade XII,05-02-2019,Retired,Male,458387,Rural,Married,189,39978,1210,0.535,-8.952,7621,34,7,0,7,11,Privileged,Excellent,Offer 4,Other,62939.771,Good,Engineer,Clark Inc,Discover
QM96521,Delhi,6559.73,33,No,Basic,PhD,24-08-2020,Employed,Male,98263,Rural,Married,102,10712,8683,0.873,7.44,2417,44,86,1,5,16,Personal,Good,Offer 1,Call Center,69125.319,Excellent,Race relations officer,Yates and Moses,Mastercard
SM55342,Bhopal,3622.51,39,No,Premium,Master,18-09-2019,Employed,Female,320770,Suburban,Divorced,187,41531,5501,0.33,9.378,7275,20,38,2,0,6,Corporate,Average,Offer 4,Online,23894.668,Horrible,Ergonomist,Jackson-Sparks,American Express
SO47807,Bhopal,4453.35,48,Yes,Extended,Grade XII,02-10-2019,On leave,Male,192452,Rural,Single,63,32784,670,0.682,-8.96,4304,33,40,0,6,11,Privileged,Average,Offer 1,Online,49436.534,Horrible,Administrator,Sanders and George,Maestro
TD56081,Bhopal,8802.56,41,No,Premium,Grade XII,30-09-2019,Retired,Female,29230,Rural,Married,155,37599,8659,0.687,6.973,4624,35,11,2,3,5,Corporate,Good,Offer 4,Other,44062.561,Average,Music therapist,Willis and Reynolds,VISA 16 digit
TZ54229,Bhopal,7310.17,45,No,Basic,Diploma,31-10-2019,Retired,Female,459795,Urban,Married,214,38439,5355,0.089,2.644,1314,4,18,0,8,12,Corporate,Average,Offer 3,Call Center,98548.812,Satisfactory,Herpetologist,Miller-Jones,Diners Club / Carte Blanche
VD16197,Pune,8254.28,34,Yes,Premium,Grade XII,07-11-2020,Retired,Female,134398,Urban,Single,75,38048,3213,0.944,1.964,9090,19,46,2,9,5,Personal,Excellent,Offer 2,Branch,59409.007,Excellent,Site engineer,Moore Inc,Maestro
VV98336,Mumbai,1771.57,48,Yes,Basic,PhD,23-09-2020,On leave,Male,309628,Rural,Widowed,202,33011,2425,0.665,-9.092,5818,38,75,0,1,17,Personal,Bad,Offer 1,Branch,97885.9,Satisfactory,Teacher,Garcia and Bishop,JCB 16 digit
ZA76755,Hyderabad,4755.91,44,No,Basic,Master,01-06-2018,On leave,Female,448197,Urban,Single,86,48837,8174,0.403,-9.493,4388,15,36,2,7,7,Privileged,Bad,Offer 1,Other,47862.686,Satisfactory,Programmer,Peterson and Long,American Express
