Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AD91446,Hyderabad,8370.9,48,Yes,Basic,PhD,13-03-2019,Unemployed,Male,379963,Rural,Widowed,188,32109,7775,0.135,-8.261,2316,14,86,1,3,6,Corporate,Average,Offer 4,Agent,88257.243,Not Given,Tax adviser,Villa and Ryan,VISA 16 digit
BC14013,Kolkata,7412.66,32,No,Extended,PhD,07-11-2020,On leave,Female,61485,Urban,Widowed,214,14529,3764,0.165,0.692,7706,32,12,1,9,14,Corporate,Excellent,Offer 3,Other,52159.899,Good,Radiographer,Cunningham and Lee,VISA 16 digit
BE78841,Pune,3551.62,30,Yes,Extended,Grade XII,30-10-2020,Retired,Male,43291,Rural,Divorced,146,13518,4525,0.524,6.165,1457,35,52,2,6,16,Personal,Good,Offer 4,Agent,72116.875,Bad,Research officer,Mcdaniel Group,VISA 19 digit
CI73824,Bhopal,4941.76,38,No,Premium,PhD,31-05-2020,Retired,Male,23660,Urban,Married,201,40716,3034,0.119,7.95,1604,28,3,2,3,9,Personal,Good,Offer 3,Other,20303.249,Bad,Ship broker,Brown and Bryant,Maestro
CL66454,Pune,5220.27,31,Yes,Premium,Grade X,04-09-2019,Employed,Male,346375,Suburban,Divorced,56,6723,6536,0.05,-1.402,7512,28,67,1,3,3,Personal,Average,Offer 2,Agent,95926.095,Excellent,Psychologist,Rogers Inc,JCB 16 digit
DL46135,Bengaluru,4894.71,47,No,Basic,Master,24-06-2020,On leave,Female,467444,Rural,Divorced,126,24403,9257,0.539,-1.028,7760,43,26,2,8,11,Special,Good,Offer 3,Agent,82913.238,Good,Engineer,Hartman LLC,JCB 15 digit
DW33944,Bhopal,3673.06,46,No,Premium,Graduate,07-04-2020,Unemployed,Male,192063,Rural,Single,48,28252,906,0.507,8.414,6212,33,9,2,6,10,Personal,Average,Offer 3,Branch,16882.672,Not Given,Hospital doctor,Bowman and Hayes,VISA 16 digit
EL49296,Hyderabad,7512.01,41,Yes,Premium,Diploma,16-09-2020,Retired,Male,35961,Rural,Married,215,8323,9866,0.91,7.673,7308,36,84,2,9,9,Special,Excellent,Offer 4,Branch,33081.229,Excellent,Tax adviser,Dawson-Cooke,Maestro
FW43117,Mumbai,9335.82,41,No,Basic,Diploma,23-07-2019,Retired,Male,184521,Urban,Single,146,26119,3417,0.68,7.344,1695,25,55,1,7,8,Personal,Good,Offer 4,Call Center,29436.323,Good,Dramatherapist,Peck-Payne,VISA 19 digit
HA82211,Chennai,4261.54,41,No,Premium,PhD,19-08-2020,Retired,Female,385269,Suburban,Married,238,45602,6758,0.871,1.328,1384,24,24,2,3,18,Personal,Excellent,Offer 2,Online,79215.153,Average,Retail buyer,Walsh-Harding,American Express
