Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
BR39307,Bhopal,2871.6,41,Yes,Basic,Graduate,10-10-2018,Employed,Male,459729,Suburban,Single,59,34441,1523,0.457,9.536,5916,4,70,1,3,4,Special,Excellent,Offer 2,Branch,73578.673,Excellent,Secretary,Baldwin and Morris,VISA 19 digit
CU13274,Bengaluru,8525.48,39,Yes,Premium,Grade XII,25-01-2019,On leave,Male,100442,Suburban,Single,119,36116,8542,0.039,-8.876,8654,30,58,0,6,14,Privileged,Average,Offer 1,Online,32313.042,Not Given,Surveyor,Newman Ltd,Diners Club / Carte Blanche
DB56213,Mumbai,6113.06,35,No,Premium,PhD,24-10-2018,Retired,Male,402586,Suburban,Single,104,23298,5685,0.531,-9.641,5918,22,50,0,0,12,Personal,Average,Offer 4,Online,73834.645,Good,Civil engineer,Sherman PLC,Mastercard
DI19890,Hyderabad,7268.93,34,No,Premium,Diploma,10-07-2020,Unemployed,Male,399076,Rural,Married,209,28557,6917,0.641,8.986,7988,21,24,2,1,17,Special,Bad,Offer 1,Call Center,42395.051,Average,Programmer,King PLC,VISA 16 digit
EP27124,Kolkata,6362.46,26,No,Extended,Grade XII,02-01-2020,Unemployed,Male,446350,Rural,Divorced,171,15514,2044,0.612,8.468,8170,40,6,0,8,14,Privileged,Excellent,Offer 1,Online,42954.369,Average,Research officer,Rich and Carrillo,JCB 15 digit
FR67925,Chennai,7773.84,29,No,Basic,Master,13-06-2018,Retired,Male,275767,Suburban,Single,173,48036,4686,0.997,1.668,4201,38,91,2,3,15,Personal,Excellent,Offer 4,Call Center,17944.294,Good,Ceramics designer,Beltran-Gray,VISA 16 digit
FS38591,Bhopal,4669.26,38,No,Basic,PhD,25-08-2019,On leave,Male,494487,Urban,Widowed,106,13146,5959,0.647,-9.38,6266,36,79,2,2,9,Corporate,Bad,Offer 1,Branch,91790.111,Not Given,Aeronautical engineer,Miller Inc,JCB 16 digit
FT38819,Chennai,7743.67,26,Yes,Extended,Grade X,20-08-2018,Employed,Female,229045,Suburban,Divorced,134,48040,7144,0.915,-5.367,9563,28,41,2,2,4,Special,Average,Offer 4,Agent,28657.894,Excellent,Music tutor,Lopez and Taylor,American Express
GN34096,Chennai,8130.77,39,No,Basic,Diploma,02-05-2019,Unemployed,Female,137486,Urban,Married,120,22273,1153,0.016,1.228,6070,3,77,0,3,13,Corporate,Excellent,Offer 3,Other,67148.661,Bad,Archivist,Brown and Huang,JCB 16 digit
IE24261,Hyderabad,6662.58,32,Yes,Basic,Grade XII,24-02-2020,Retired,Male,74013,Suburban,Married,98,36607,7102,0.823,-2.108,6448,10,6,2,4,13,Privileged,Average,Offer 1,Online,99577.883,Horrible,Exercise physiologist,Thornton Group,JCB 16 digit
LC29233,Mumbai,1885.23,39,Yes,Basic,Grade XII,19-02-2019,Unemployed,Female,349519,Rural,Divorced,237,30566,4160,0.581,4.839,6972,25,76,0,3,8,Personal,Excellent,Offer 4,Other,17780.14,Average,Community arts worker,Taylor and Valentine,JCB 15 digit
LL91647,Indore,6981.36,47,No,Basic,PhD,16-01-2019,Unemployed,Female,134712,Rural,Widowed,212,47801,5521,0.352,-4.243,578,39,48,1,5,16,Personal,Excellent,Offer 2,Agent,87025.59,Satisfactory,Manufacturing systems engineer,Douglas-Green,Mastercard
NZ95568,Bengaluru,5416.05,33,Yes,Premium,Graduate,31-10-2020,Unemployed,Female,86996,Urban,Single,73,20158,3354,0.599,1.515,5515,3,52,0,6,14,Personal,Excellent,Offer 2,Online,40283.99,Bad,Engineer,Cortez-Sanchez,Discover
PL57663,Indore,8861.18,37,No,Basic,Graduate,23-03-2020,Retired,Female,213349,Rural,Widowed,102,39901,8482,0.509,7.561,706,15,68,2,1,14,Privileged,Good,Offer 1,Branch,50985.894,Excellent,Location manager,Cook and Sons,American Express
PQ16293,Bhopal,9102.75,36,No,Extended,Grade X,07-07-2020,Employed,Female,362688,Suburban,Married,202,49360,7734,0.901,-5.667,4842,8,54,2,7,11,Special,Good,Offer 1,Branch,42353.185,Horrible,Surveyor,Ballard-Smith,VISA 13 digit
RG24563,Pune,6930.97,30,Yes,Extended,PhD,17-12-2019,Unemployed,Female,416331,Rural,Married,151,29268,203,0.958,-3.942,4812,23,38,0,1,15,Privileged,Average,Offer 4,Agent,26502.877,Horrible,Quantity surveyor,Williams and Compton,Mastercard
