Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AQ56149,Chennai,6788.13,43,No,Premium,Master,03-10-2019,On leave,Female,426563,Rural,Widowed,250,45863,5274,0.097,-9.963,6435,15,63,1,6,6,Special,Average,Offer 2,Other,35298.979,Bad,Physicist,Gibson LLC,VISA 16 digit
AR67524,Chennai,3588.72,50,No,Basic,Master,27-02-2020,On leave,Female,262008,Urban,Married,32,29516,770,0.36,-9.429,7935,12,25,1,4,4,Corporate,Average,Offer 4,Online,27578.646,Average,Child psychotherapist,Johnson and Walton,VISA 16 digit
BB74709,Pune,9025.43,34,Yes,Premium,PhD,30-11-2020,Employed,Male,286888,Urban,Divorced,204,13151,8596,0.303,-4.986,8489,4,14,1,8,15,Personal,Bad,Offer 4,Branch,66719.011,Good,Neurosurgeon,Williams-Palmer,VISA 16 digit
BR13540,Hyderabad,5186.19,26,No,Premium,Diploma,13-01-2019,On leave,Female,128752,Suburban,Single,29,33193,3685,0.024,8.782,3353,47,84,2,8,10,Personal,Good,Offer 3,Online,81296.918,Average,Research scientist (life sciences),King-Cantu,VISA 19 digit
CN41730,Delhi,3347.67,27,Yes,Basic,Master,14-06-2020,Retired,Male,20816,Rural,Single,53,44887,2012,0.299,2.326,7799,41,13,2,3,6,Corporate,Good,Offer 3,Agent,47040.791,Not Given,Engineer,Thomas-Ortiz,Maestro
DY93216,Bengaluru,9379.95,39,Yes,Basic,Graduate,19-03-2019,Retired,Female,284320,Suburban,Single,77,40504,2205,0.111,5.484,6613,39,26,2,7,14,Personal,Average,Offer 1,Branch,76380.1,Not Given,Neurosurgeon,Jones-Curry,American Express
EC71482,Bhopal,6426.23,50,No,Premium,Graduate,19-07-2018,On leave,Male,208081,Rural,Married,116,30191,9757,0.337,2.966,3443,1,88,2,0,18,Special,Average,Offer 4,Online,66183.252,Good,Warden/ranger,Rios and Conway,Discover
FF42099,Kolkata,9124.93,49,Yes,Premium,PhD,08-03-2020,Employed,Male,358921,Rural,Divorced,150,5775,8125,0.093,9.073,4217,45,89,0,4,14,Corporate,Average,Offer 3,Online,63365.814,Satisfactory,Producer,Reyes and Bright,Maestro
GA78068,Delhi,3005.0,25,No,Extended,Graduate,29-07-2019,Unemployed,Female,466811,Rural,Married,29,6635,780,0.816,4.315,7915,25,71,0,3,4,Privileged,Excellent,Offer 2,Branch,87378.309,Bad,Medical physicist,Leonard Ltd,VISA 16 digit
GO28633,Pune,6301.24,41,Yes,Basic,Grade X,28-06-2020,On leave,Male,253635,Urban,Widowed,175,41767,7375,0.811,-6.25,461,10,60,2,8,13,Privileged,Good,Offer 1,Agent,15096.773,Horrible,Tax inspector,Hall-Benitez,Diners Club / Carte Blanche
GR15632,Indore,7625.24,25,No,Premium,Grade X,10-11-2020,Retired,Male,373546,Rural,Divorced,64,18605,7910,0.796,-3.194,2620,8,53,1,7,3,Corporate,Excellent,Offer 3,Call Center,40848.545,Excellent,Nurse,Mcguire-Brown,Mastercard
GW63838,Chennai,1557.06,31,No,Premium,Grade XII,14-07-2019,Unemployed,Male,180497,Urban,Single,44,37348,2304,0.615,-3.4,8466,1,37,1,1,18,Special,Bad,Offer 2,Branch,66613.089,Excellent,Tourism officer,Smith-Grant,JCB 15 digit
HJ90975,Indore,2145.74,34,No,Basic,Graduate,18-05-2020,Employed,Male,76080,Suburban,Divorced,132,46022,4255,0.477,-8.798,2550,25,5,2,1,16,Corporate,Average,Offer 3,Other,83523.182,Bad,Fish farm manager,Rowe Ltd,VISA 13 digit
HK83748,Chennai,5137.81,49,Yes,Premium,Diploma,16-06-2019,Employed,Male,402926,Rural,Divorced,153,11129,7751,0.591,-6.42,312,1,79,0,5,7,Privileged,Excellent,Offer 3,Online,80269.966,Excellent,Optician,Nelson Group,JCB 16 digit
JL35632,Kolkata,2380.56,47,Yes,Basic,Grade X,04-01-2019,Unemployed,Male,140883,Suburban,Married,61,27010,3754,0.789,0.127,4687,40,29,1,4,11,Corporate,Bad,Offer 2,Branch,95298.431,Average,Building surveyor,Montgomery and Lee,VISA 16 digit
JQ92480,Pune,2239.78,31,Yes,Basic,Diploma,31-05-2019,Unemployed,Male,178937,Suburban,Widowed,238,24075,511,0.742,3.307,3488,11,4,0,5,16,Personal,Excellent,Offer 4,Other,58919.612,Horrible,IT trainer,Davis-Mcdaniel,JCB 15 digit
JU95466,Chennai,2692.49,27,No,Extended,Grade X,06-11-2020,Employed,Female,87393,Rural,Single,101,47855,2939,0.949,4.24,8663,9,19,1,1,5,Personal,Average,Offer 3,Other,16679.268,Good,Production manager,Turner and Gibson,Diners Club / Carte Blanche
KF14986,Bhopal,6600.48,27,Yes,Basic,Grade XII,17-08-2020,Employed,Male,53313,Urban,Widowed,151,42320,8009,0.2,-2.963,1493,8,44,1,0,10,Privileged,Good,Offer 2,Call Center,83423.097,Satisfactory,Occupational psychologist,Jones-Schmidt,Discover
LD59954,Kolkata,1520.12,28,Yes,Premium,PhD,29-10-2019,Unemployed,Male,444653,Rural,Divorced,105,5388,1983,0.431,-6.639,3048,44,64,0,6,4,Special,Good,Offer 3,Branch,94293.437,Horrible,Therapist,Romero and Snyder,Maestro
MD72925,Delhi,5784.95,32,Yes,Basic,PhD,29-10-2018,On leave,Male,172503,Urban,Widowed,121,32834,1880,0.68,-7.36,4331,21,2,0,2,17,Special,Excellent,Offer 3,Branch,56548.263,Satisfactory,Engineer,Villegas-Crawford,JCB 16 digit
MG30021,Bengaluru,4437.19,29,Yes,Basic,Master,18-10-2018,Employed,Male,296428,Suburban,Widowed,211,46505,3262,0.441,1.691,3680,5,49,0,5,6,Corporate,Average,Offer 1,Call Center,70188.833,Bad,Visual merchandiser,Farrell and Davis,VISA 13 digit
MM63391,Delhi,2555.95,46,Yes,Premium,Master,12-04-2019,Unemployed,Male,399151,Suburban,Single,163,46193,1823,0.825,5.966,5310,37,71,1,2,10,Personal,Bad,Offer 1,Call Center,36120.336,Bad,Chemist,Black and Shelton,JCB 16 digit
MR55122,Pune,5010.0,26,Yes,Basic,Grade X,15-11-2020,Retired,Female,393041,Rural,Single,71,31177,3767,0.47,-0.616,899,27,54,2,2,8,Special,Bad,Offer 1,Call Center,87009.765,Not Given,Neurosurgeon,Marks-Reese,Diners Club / Carte Blanche
NU18464,Indore,3700.87,38,No,Basic,Graduate,17-06-2019,On leave,Female,363453,Urban,Widowed,114,22728,2609,0.018,-3.846,6163,30,88,0,5,18,Privileged,Good,Offer 2,Call Center,95630.454,Bad,Firefighter,Marks and Erickson,Diners Club / Carte Blanche
OP77294,Pune,9517.08,38,Yes,Basic,Grade XII,01-10-2019,Retired,Male,247220,Rural,Married,96,18811,6487,0.75,5.095,8789,22,81,0,7,11,Corporate,Average,Offer 2,Online,41026.705,Satisfactory,Soil scientist,Walker and Fields,VISA 16 digit
OS25887,Indore,6576.53,42,Yes,Extended,Diploma,31-08-2018,Employed,Female,143667,Suburban,Widowed,95,39152,9692,0.02,-0.441,6035,2,11,0,4,13,Privileged,Bad,Offer 1,Call Center,74124.318,Satisfactory,Forest/woodland manager,Martinez Ltd,JCB 15 digit
RQ61131,Chennai,3581.0,28,Yes,Basic,Diploma,22-03-2020,On leave,Male,139272,Urban,Divorced,163,18937,885,0.245,-4.594,7695,24,88,0,4,15,Corporate,Average,Offer 3,Online,66556.124,Horrible,Metallurgist,Lopez and Taylor,Discover
SQ69739,Delhi,1816.69,29,Yes,Extended,Grade X,15-01-2020,On leave,Female,129481,Suburban,Widowed,168,45562,5563,0.826,-3.949,919,48,17,0,3,12,Special,Excellent,Offer 3,Agent,28345.816,Average,Dealer,Mckee-Smith,VISA 16 digit
TG42081,Kolkata,2039.15,31,Yes,Basic,Grade X,12-08-2019,On leave,Male,142269,Suburban,Married,68,31517,9186,0.456,9.794,2781,0,47,1,0,12,Special,Excellent,Offer 2,Other,21762.789,Average,Engineer,Anderson LLC,JCB 16 digit
TL57372,Delhi,4374.41,49,Yes,Basic,PhD,19-06-2019,On leave,Male,82065,Urban,Divorced,225,7549,6304,0.451,9.387,3100,31,30,1,9,14,Corporate,Average,Offer 2,Call Center,43564.788,Satisfactory,Financial risk analyst,Martinez Ltd,Mastercard
TM14963,Mumbai,3664.64,35,No,Extended,Master,07-09-2020,Unemployed,Male,336378,Suburban,Married,237,21311,8377,0.893,9.233,7399,27,37,0,2,11,Corporate,Bad,Offer 3,Branch,62700.564,Excellent,Scientist,Villarreal and Brown,VISA 16 digit
TU98777,Bhopal,3509.85,50,No,Basic,Diploma,02-12-2019,Retired,Female,350636,Rural,Married,200,38478,9178,0.82,-7.256,9834,5,59,0,9,14,Corporate,Excellent,Offer 1,Branch,59421.529,Good,Designer,Mcdowell and Graham,VISA 16 digit
VL83819,Bengaluru,2449.42,45,No,Premium,Grade X,18-07-2020,Employed,Male,52370,Rural,Single,130,46609,9999,0.12,9.203,3273,17,33,2,4,17,Personal,Average,Offer 3,Other,44636.944,Excellent,TEFL teacher,Clark-Rose,JCB 16 digit
WA84056,Mumbai,1460.69,37,No,Extended,Diploma,23-10-2018,Retired,Female,380283,Urban,Divorced,115,24426,5708,0.538,6.487,5407,38,36,0,5,16,Special,Bad,Offer 3,Other,57474.064,Average,Food technologist,Scott and Sons,JCB 15 digit
WX41670,Mumbai,9323.66,47,No,Extended,Graduate,28-05-2020,Retired,Female,496623,Rural,Single,207,33943,6728,0.828,-1.468,8908,33,77,0,6,4,Privileged,Average,Offer 1,Online,11416.582,Satisfactory,Designer,Murray and Taylor,VISA 16 digit
YD26337,Delhi,8192.23,50,No,Extended,Diploma,07-10-2019,Retired,Female,176660,Suburban,Single,245,46753,896,0.952,8.252,6180,42,9,1,0,14,Special,Good,Offer 2,Online,13698.482,Not Given,Therapist,Peters-Allison,VISA 19 digit
YU32727,Hyderabad,6017.54,39,No,Extended,Graduate,24-05-2020,Retired,Male,154516,Urban,Married,92,33993,8767,0.281,0.576,6229,48,90,1,6,15,Personal,Bad,Offer 1,Call Center,31589.907,Bad,Legal executive,Johnson-Williams,Diners Club / Carte Blanche
