Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
EK76066,Chennai,9137.83,47,No,Extended,Graduate,22-10-2019,Retired,Female,203571,Urban,Single,220,39527,2280,0.748,4.102,8525,39,37,0,7,18,Corporate,Excellent,Offer 2,Call Center,60989.615,Satisfactory,Database administrator,Clark LLC,Maestro
FB43660,Kolkata,1569.82,30,Yes,Basic,Master,08-11-2020,Employed,Female,133162,Urban,Married,182,9233,5864,0.083,-9.159,2390,47,45,1,7,5,Privileged,Good,Offer 3,Call Center,94198.331,Horrible,Product manager,Jones-Obrien,Discover
HX34983,Indore,8309.55,28,Yes,Premium,Diploma,11-01-2019,Employed,Female,314571,Rural,Widowed,207,10360,86,0.418,6.089,7337,45,60,0,3,6,Privileged,Average,Offer 1,Online,68863.479,Bad,Office manager,Clark and Ferguson,American Express
KX90562,Bengaluru,4149.29,45,Yes,Premium,PhD,23-03-2019,Retired,Male,470659,Suburban,Single,192,8305,8534,0.165,-5.871,2694,19,96,2,1,12,Corporate,Bad,Offer 1,Other,39514.231,Average,Restaurant manager,Miller and Gonzalez,VISA 16 digit
MK68557,Mumbai,4747.7,28,Yes,Premium,Grade XII,27-05-2019,Employed,Female,367383,Suburban,Widowed,217,27245,2202,0.81,8.442,5340,29,51,1,9,12,Corporate,Bad,Offer 3,Agent,77047.631,Bad,Data scientist,Brown Ltd,Discover
MU32123,Kolkata,9736.64,27,Yes,Basic,Diploma,06-08-2020,On leave,Male,210237,Suburban,Single,130,25616,9028,0.833,8.719,7295,42,34,2,4,8,Corporate,Excellent,Offer 1,Other,40683.613,Satisfactory,Civil Service administrator,Reyes and Buchanan,Diners Club / Carte Blanche
NA61834,Pune,9942.57,30,Yes,Premium,Graduate,20-02-2019,On leave,Male,251528,Urban,Single,216,21064,9082,0.162,4.481,9135,15,52,2,7,17,Privileged,Good,Offer 2,Other,86490.408,Satisfactory,Surveyor,Friedman-Mitchell,JCB 16 digit
OJ14430,Indore,4676.85,28,Yes,Extended,Grade XII,08-01-2020,Unemployed,Male,98886,Rural,Widowed,177,19335,8558,0.972,-9.842,3405,30,75,1,3,10,Special,Bad,Offer 4,Online,32523.048,Horrible,Accountant,Watkins Ltd,VISA 16 digit
PD24943,Pune,2041.19,50,Yes,Basic,Graduate,13-03-2020,Retired,Female,228600,Suburban,Single,117,46335,568,0.9,-3.554,6751,5,14,1,9,5,Special,Bad,Offer 4,Branch,42809.155,Average,Risk analyst,Brock and Buck,JCB 16 digit
PP49833,Bengaluru,2312.0,42,No,Basic,Graduate,14-12-2019,On leave,Male,194153,Rural,Single,93,12335,4683,0.4,-2.733,3106,5,60,0,2,4,Personal,Excellent,Offer 1,Call Center,29845.015,Not Given,Pharmacist,Martinez-Johnson,VISA 16 digit
PS72447,Chennai,3360.39,26,Yes,Basic,Diploma,16-06-2019,On leave,Male,173875,Rural,Widowed,189,15411,1020,0.625,1.025,7220,12,70,2,1,4,Privileged,Average,Offer 3,Branch,24608.021,Good,Arts development officer,Wagner-Smith,American Express
QI91574,Bengaluru,2461.02,46,No,Extended,Grade XII,15-08-2020,On leave,Female,192314,Urban,Single,168,16634,1461,0.838,-6.945,9944,13,14,0,0,7,Corporate,Good,Offer 1,Other,37008.913,Satisfactory,Product designer,Mccall-Allen,Mastercard
SJ77909,Hyderabad,7698.87,27,No,Premium,Grade X,19-04-2020,Retired,Female,325605,Rural,Divorced,137,27827,8323,0.997,-1.974,6141,40,42,1,6,13,Personal,Excellent,Offer 2,Branch,22479.479,Bad,Facilities manager,Chen Ltd,VISA 19 digit
ZE31334,Delhi,3806.43,48,No,Premium,Diploma,25-05-2019,Unemployed,Female,305749,Urban,Single,249,28912,7775,0.028,-4.36,749,12,20,0,6,4,Privileged,Average,Offer 4,Call Center,89088.445,Average,Radiation protection practitioner,Fuller-Williams,VISA 16 digit
ZF64258,Chennai,3163.45,25,Yes,Premium,Master,27-12-2020,Retired,Male,176625,Rural,Widowed,157,28038,4709,0.893,-0.929,9546,7,92,0,2,4,Corporate,Bad,Offer 2,Agent,53122.14,Horrible,International aid/development worker,Francis and Adkins,VISA 16 digit
