Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AY73012,Delhi,1115.8,50,No,Basic,Grade X,13-05-2020,Unemployed,Female,266061,Suburban,Divorced,93,38931,7786,0.506,0.179,5192,9,5,0,1,11,Privileged,Bad,Offer 4,Call Center,40017.174,Good,Engineer,Brown-Erickson,Maestro
BL31366,Indore,1888.9,39,No,Extended,Diploma,05-08-2018,Employed,Female,218035,Suburban,Single,90,8175,3972,0.021,-3.709,9290,24,65,2,1,13,Personal,Excellent,Offer 1,Call Center,19806.296,Excellent,Adult nurse,Robinson LLC,VISA 16 digit
BT36930,Chennai,1825.07,36,Yes,Extended,Diploma,19-05-2020,Employed,Male,403597,Urban,Widowed,77,16722,825,0.065,6.68,3852,43,6,1,4,18,Corporate,Bad,Offer 1,Other,95973.304,Excellent,Lecturer,Nelson-Brown,VISA 16 digit
DR68306,Delhi,1391.91,39,No,Basic,Grade XII,10-12-2020,Unemployed,Male,357457,Urban,Single,25,23631,4102,0.299,3.916,5962,25,4,0,9,12,Personal,Good,Offer 4,Call Center,91394.017,Satisfactory,Hospital doctor,Rollins PLC,Maestro
FE80777,Bengaluru,6557.7,42,No,Basic,PhD,29-04-2019,Retired,Female,400345,Rural,Divorced,241,41117,9678,0.252,1.935,765,9,48,1,9,9,Privileged,Excellent,Offer 2,Branch,18076.569,Satisfactory,Aid worker,Flowers Group,Discover
IG80945,Delhi,2012.67,36,No,Extended,Grade X,10-12-2019,Retired,Male,155634,Rural,Widowed,150,36735,4070,0.874,-9.308,5688,6,96,0,2,15,Privileged,Bad,Offer 2,Branch,76921.167,Horrible,Podiatrist,Gibbs-Reeves,JCB 15 digit
JB94819,Bengaluru,9961.1,42,Yes,Basic,Grade X,10-05-2020,Employed,Female,487373,Rural,Married,110,43421,844,0.445,-8.025,5437,11,39,2,6,17,Special,Good,Offer 1,Agent,52458.236,Excellent,Occupational hygienist,Tran PLC,JCB 16 digit
JG99998,Bengaluru,3564.87,40,Yes,Premium,Grade XII,09-01-2019,On leave,Male,277155,Rural,Married,76,16950,67,0.251,0.628,5741,21,20,2,3,11,Personal,Bad,Offer 3,Branch,51938.408,Bad,Stage manager,Farrell and Avery,Mastercard
JH13400,Indore,6751.1,40,No,Premium,Grade X,02-10-2019,Retired,Male,388174,Suburban,Widowed,229,43417,8793,0.378,5.565,2408,18,75,2,8,14,Corporate,Bad,Offer 2,Online,63810.146,Good,Telecommunications researcher,Parker and Newman,JCB 16 digit
JV81815,Indore,2290.38,49,Yes,Premium,Master,24-10-2018,Unemployed,Female,111428,Suburban,Divorced,42,13491,2102,0.76,-7.565,1622,19,23,1,7,7,Corporate,Bad,Offer 1,Agent,48072.571,Horrible,Scientist,Thompson and Gilbert,JCB 16 digit
NA25221,Indore,8473.35,33,Yes,Premium,Graduate,04-04-2020,On leave,Female,474050,Urban,Widowed,148,35620,9174,0.369,-2.096,3778,0,46,0,4,10,Special,Bad,Offer 3,Call Center,44909.636,Bad,Web designer,Mcintyre LLC,Mastercard
OY14733,Pune,3039.33,43,No,Extended,Grade XII,15-08-2020,Retired,Female,299862,Urban,Widowed,210,29355,7793,0.627,5.189,3637,9,52,0,6,8,Corporate,Excellent,Offer 2,Agent,66588.547,Satisfactory,Network engineer,Baldwin PLC,Discover
PB87080,Pune,8978.19,35,Yes,Basic,Grade X,25-09-2020,On leave,Male,400633,Suburban,Married,177,5159,9479,0.725,-3.962,9141,24,1,0,2,10,Personal,Average,Offer 4,Online,23204.362,Average,Designer,Vasquez PLC,VISA 16 digit
PE88592,Kolkata,7335.06,46,No,Basic,Grade X,03-09-2018,Employed,Male,498864,Suburban,Divorced,93,7074,1179,0.159,-0.298,3594,45,57,2,0,6,Corporate,Good,Offer 3,Branch,41429.073,Excellent,Toxicologist,Gardner Inc,Discover
SN58216,Kolkata,4580.12,42,No,Basic,Master,17-09-2019,Unemployed,Male,286753,Rural,Single,158,48221,4920,0.556,8.467,6714,36,69,0,6,16,Privileged,Bad,Offer 3,Branch,85891.628,Bad,Public relations officer,Cooper Group,Diners Club / Carte Blanche
UM70359,Bhopal,9838.37,41,Yes,Premium,Graduate,07-07-2018,Employed,Female,13941,Urban,Divorced,183,28129,4329,0.866,-5.212,7661,26,77,0,0,8,Personal,Average,Offer 4,Online,34105.42,Average,Dispensing optician,Harding PLC,VISA 13 digit
