Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AO73971,Kolkata,8795.78,34,Yes,Premium,Grade X,08-09-2020,Unemployed,Female,441983,Rural,Widowed,42,15864,3030,0.019,-4.455,663,47,49,1,0,4,Special,Average,Offer 2,Agent,18838.408,Horrible,Cytogeneticist,Patterson-Sellers,Diners Club / Carte Blanche
BM99826,Indore,9108.67,26,No,Extended,Grade XII,18-10-2019,Unemployed,Female,382066,Rural,Divorced,60,8979,2888,0.43,6.424,5421,9,65,2,0,7,Privileged,Excellent,Offer 1,Call Center,18895.486,Horrible,Physiological scientist,Clark-Beard,JCB 15 digit
DZ70098,Pune,7462.19,42,Yes,Extended,Grade X,24-07-2019,Unemployed,Female,247849,Rural,Divorced,221,46114,3036,0.889,6.753,7319,34,32,2,7,8,Personal,Average,Offer 4,Online,89661.09,Bad,Planning and development surveyor,Mccormick-Johnson,VISA 19 digit
EK34475,Bengaluru,8124.18,26,No,Extended,PhD,19-11-2020,On leave,Female,119227,Rural,Married,187,19569,2936,0.272,2.392,1081,12,71,0,5,14,Corporate,Good,Offer 4,Other,77906.663,Horrible,Lighting technician,Rios and Scott,VISA 13 digit
EL24294,Indore,2708.51,46,No,Premium,Grade XII,18-08-2018,Unemployed,Female,435016,Suburban,Divorced,149,21951,6763,0.541,0.381,4442,14,38,2,0,12,Special,Bad,Offer 1,Branch,29397.569,Excellent,Special educational needs teacher,Hayes and Garza,American Express
ET92745,Kolkata,1869.76,49,No,Extended,Diploma,14-10-2020,Retired,Male,232779,Urban,Widowed,175,5431,8738,0.669,9.257,466,2,54,1,9,18,Personal,Excellent,Offer 1,Other,64177.726,Good,Chemist,Ramos-Floyd,VISA 16 digit
FS43965,Delhi,1395.69,39,Yes,Basic,Grade XII,24-11-2020,Employed,Male,252216,Rural,Widowed,104,49899,7850,0.687,-5.607,8829,29,19,2,5,7,Personal,Bad,Offer 4,Call Center,25611.82,Bad,Plant breeder/geneticist,Wilson-Lewis,JCB 16 digit
FX40900,Pune,2505.88,40,Yes,Basic,Grade XII,19-07-2020,Retired,Female,305884,Rural,Married,44,11922,3560,0.648,-2.237,6876,5,30,1,8,16,Corporate,Average,Offer 2,Other,25300.893,Satisfactory,Scientist,Harris and Gonzalez,VISA 16 digit
GY71566,Hyderabad,6544.69,48,Yes,Extended,Grade XII,11-08-2019,Retired,Female,147727,Rural,Divorced,164,33736,834,0.779,-4.006,4967,46,67,1,3,3,Special,Good,Offer 4,Online,95965.593,Good,Retail merchandiser,Medina-Ryan,JCB 16 digit
JL67018,Mumbai,1006.13,50,No,Premium,Grade X,14-04-2019,Unemployed,Female,214554,Rural,Divorced,204,38089,3536,0.916,-5.597,4473,29,63,2,9,7,Corporate,Excellent,Offer 4,Other,50145.001,Average,Operational researcher,Washington PLC,VISA 13 digit
MD38553,Kolkata,4385.78,43,No,Extended,Master,19-05-2020,On leave,Female,127845,Urban,Married,137,31729,6958,0.155,-5.053,2699,47,64,1,8,4,Personal,Excellent,Offer 3,Other,59425.493,Satisfactory,Trade mark attorney,Petersen-Smith,Maestro
MP20579,Bengaluru,1411.25,43,No,Basic,Diploma,27-12-2020,Retired,Male,77837,Suburban,Single,61,19534,8343,0.899,-2.225,5632,18,54,0,6,14,Privileged,Excellent,Offer 3,Call Center,67040.782,Excellent,Copy,Hayden and Anderson,JCB 16 digit
NO65836,Bengaluru,9408.7,31,Yes,Basic,Master,09-01-2020,Retired,Male,38277,Urban,Divorced,69,8876,3539,0.146,-7.077,930,1,82,1,5,15,Corporate,Average,Offer 4,Other,79724.187,Average,Engineer,Bates and Williams,VISA 19 digit
NY78984,Chennai,9239.66,47,No,Premium,Grade XII,09-11-2020,On leave,Female,221957,Rural,Single,215,18055,1643,0.163,6.243,771,0,56,0,6,15,Privileged,Average,Offer 3,Other,32778.009,Good,Advertising art director,Woodard Inc,American Express
QW42047,Pune,7873.36,41,No,Premium,PhD,20-07-2020,Employed,Male,469111,Rural,Widowed,37,33619,5109,0.92,3.176,6188,34,43,2,4,14,Corporate,Excellent,Offer 4,Other,67215.662,Not Given,Cartographer,Anderson-Terrell,Mastercard
QY98000,Bengaluru,9847.4,33,Yes,Basic,Master,22-07-2020,On leave,Female,290404,Urban,Divorced,245,14597,6017,0.632,-7.542,1630,45,23,2,1,3,Personal,Good,Offer 2,Other,12366.898,Horrible,Pilot,Kennedy-Butler,American Express
RF49757,Mumbai,3114.79,39,No,Basic,PhD,06-08-2018,Retired,Male,254849,Urban,Divorced,206,27878,5270,0.416,-3.102,5596,31,26,1,7,10,Personal,Average,Offer 3,Call Center,55267.105,Not Given,Advertising account executive,Salas-Brown,VISA 13 digit
TL58404,Bengaluru,5475.11,30,No,Extended,Grade X,18-03-2020,Unemployed,Female,178359,Rural,Married,198,10208,1863,0.941,-8.765,7460,40,3,1,7,9,Special,Good,Offer 3,Agent,66420.128,Horrible,Merchant navy officer,Wilson and Sons,Mastercard
TO26196,Pune,8773.5,39,Yes,Basic,Grade XII,08-06-2019,Employed,Female,365867,Rural,Divorced,144,14235,1346,0.962,-8.696,763,22,32,2,6,12,Corporate,Average,Offer 2,Other,58778.956,Excellent,Industrial/product designer,Lewis Ltd,Mastercard
UG64789,Hyderabad,3599.34,38,Yes,Basic,Master,20-05-2019,Retired,Male,191038,Urban,Single,166,18396,8786,0.546,7.455,6757,24,32,2,8,14,Corporate,Bad,Offer 4,Branch,76725.424,Good,Passenger transport manager,Reynolds LLC,VISA 19 digit
YZ35360,Kolkata,6649.04,34,No,Basic,Graduate,02-11-2020,Employed,Female,382602,Urban,Widowed,167,26087,375,0.336,4.137,6354,35,23,1,6,9,Privileged,Good,Offer 3,Online,82112.6,Not Given,Designer,Mcgee-Anderson,JCB 16 digit
