Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AE94279,Mumbai,2453.89,35,No,Basic,Graduate,14-11-2018,Retired,Female,206410,Rural,Divorced,137,11307,1211,0.187,4.903,7382,16,1,1,9,8,Corporate,Average,Offer 4,Call Center,83474.898,Good,Museum/gallery exhibitions officer,Scott and Miller,VISA 16 digit
BI25561,Mumbai,8198.21,49,Yes,Extended,Grade X,29-11-2019,On leave,Female,469839,Suburban,Divorced,91,31199,470,0.983,4.677,2523,7,34,1,2,15,Corporate,Average,Offer 2,Agent,32916.313,Excellent,Accountant,Campbell-Stewart,JCB 15 digit
CE45552,Chennai,8809.81,31,No,Extended,Master,08-02-2020,Employed,Female,149826,Rural,Divorced,156,13000,1677,0.624,5.516,2989,9,20,2,8,18,Special,Good,Offer 1,Branch,56619.309,Average,Horticultural consultant,Carroll PLC,VISA 19 digit
CJ46760,Pune,5912.87,29,Yes,Premium,Grade X,24-04-2019,Retired,Male,142801,Rural,Divorced,133,33078,9859,0.374,-2.166,2374,31,37,0,0,7,Corporate,Excellent,Offer 4,Other,35744.661,Horrible,Nurse,Day LLC,Diners Club / Carte Blanche
CJ74602,Kolkata,1876.29,44,No,Extended,Diploma,23-03-2019,Unemployed,Female,227281,Rural,Divorced,54,17914,1782,0.649,9.503,6524,25,73,1,1,17,Privileged,Bad,Offer 1,Online,26743.264,Excellent,Therapist,Alvarado Group,Mastercard
DE65163,Delhi,9583.34,46,No,Premium,Graduate,01-08-2020,Retired,Female,368053,Rural,Married,215,48982,9629,0.305,2.953,7832,13,30,0,8,4,Corporate,Average,Offer 3,Other,24088.58,Horrible,Plant breeder/geneticist,Patterson-Aguirre,VISA 13 digit
ET53274,Hyderabad,9638.82,44,Yes,Extended,Grade XII,20-09-2019,Unemployed,Male,476637,Suburban,Divorced,181,37515,3781,0.714,-9.146,6211,26,50,2,5,11,Personal,Good,Offer 1,Other,16010.813,Good,Further education lecturer,Robertson-Schneider,VISA 16 digit
FD76326,Delhi,8524.35,32,No,Basic,Diploma,28-08-2019,Retired,Male,496295,Urban,Divorced,101,13992,4038,0.409,-8.481,8118,38,85,0,4,8,Privileged,Average,Offer 4,Online,28128.563,Horrible,Data processing manager,Nolan-Anderson,JCB 15 digit
HY97928,Kolkata,4763.49,31,Yes,Basic,PhD,16-06-2019,Employed,Male,168355,Rural,Single,47,34095,9059,0.735,-4.472,7420,24,44,2,3,7,Special,Average,Offer 2,Branch,54321.247,Average,Barrister's clerk,Mccarthy-Glover,Discover
IQ64871,Indore,7577.07,30,Yes,Extended,Master,28-08-2018,Employed,Female,229544,Rural,Divorced,218,42098,9486,0.352,7.391,4789,47,19,0,1,18,Corporate,Bad,Offer 3,Call Center,90292.566,Not Given,Nurse,Smith and Crosby,VISA 13 digit
