Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AB95152,Bhopal,4696.39,50,No,Extended,Diploma,27-01-2019,On leave,Male,494890,Rural,Single,138,24977,24,0.827,0.812,4828,35,83,2,0,3,Personal,Average,Offer 3,Online,31444.115,Bad,Paramedic,Garcia-Parker,Mastercard
BL73218,Hyderabad,2796.13,27,Yes,Extended,Graduate,12-07-2019,Retired,Female,490588,Rural,Married,151,32698,9668,0.477,4.547,9066,30,94,1,3,10,Special,Good,Offer 2,Other,50344.614,Horrible,Armed forces training and education officer,Ray PLC,VISA 13 digit
CB23766,Hyderabad,4857.05,32,Yes,Basic,Graduate,28-11-2018,On leave,Female,467585,Urban,Widowed,43,41915,4731,0.537,-6.221,5497,23,88,0,7,17,Privileged,Bad,Offer 1,Branch,89480.797,Satisfactory,Chief Operating Officer,Glass LLC,VISA 19 digit
HH39351,Pune,2773.64,26,Yes,Extended,Graduate,10-08-2020,Retired,Male,11347,Rural,Divorced,59,12245,3948,0.422,1.027,3658,18,31,0,8,7,Personal,Average,Offer 3,Branch,89370.183,Satisfactory,Administrator,Wall-Wall,JCB 16 digit
HK13588,Mumbai,8927.55,33,No,Premium,Diploma,20-06-2020,Unemployed,Male,415469,Urban,Widowed,219,37893,8071,0.271,4.765,7398,6,66,2,1,5,Personal,Good,Offer 4,Agent,76721.279,Good,Geographical information systems officer,Kelley Group,Discover
HQ10500,Delhi,3624.77,37,Yes,Premium,Master,22-06-2019,Retired,Female,252571,Urban,Married,137,5788,3846,0.261,-2.981,5058,15,32,2,7,8,Special,Average,Offer 1,Call Center,23568.082,Horrible,Warden/ranger,Sanchez-Jackson,VISA 16 digit
IC11813,Mumbai,1276.79,37,No,Extended,Grade XII,10-03-2019,On leave,Male,346184,Urban,Married,218,43757,3296,0.632,-5.586,2666,10,21,1,6,11,Special,Average,Offer 1,Agent,96746.458,Excellent,Manufacturing engineer,Zamora and Bean,American Express
JI42324,Delhi,7342.91,37,Yes,Premium,Graduate,22-09-2018,Employed,Female,55294,Suburban,Single,152,42744,6151,0.455,7.128,554,19,13,2,3,12,Special,Excellent,Offer 3,Online,52981.145,Average,Teacher,Watkins and Stone,JCB 16 digit
QU66100,Chennai,7884.88,29,No,Basic,Grade X,10-10-2020,Employed,Female,310579,Rural,Divorced,32,7227,6448,0.102,-0.203,5142,20,63,0,4,7,Personal,Bad,Offer 3,Agent,22690.87,Horrible,Fashion designer,Morris and Hayes,American Express
SH56480,Delhi,8653.65,33,No,Extended,Grade X,11-04-2020,On leave,Male,306481,Suburban,Widowed,43,31982,1641,0.916,-1.598,7608,1,34,0,8,15,Special,Good,Offer 3,Online,92366.951,Horrible,Engineer,Perez and Rivera,VISA 16 digit
TI64138,Hyderabad,2923.58,30,Yes,Premium,Graduate,19-10-2019,Retired,Male,406455,Urban,Widowed,153,8968,3167,0.251,-6.371,6144,38,35,2,2,3,Privileged,Excellent,Offer 4,Branch,25292.765,Good,Solicitor,Marshall and Bailey,JCB 15 digit
UO92358,Bhopal,7842.43,48,No,Basic,Grade X,08-10-2018,On leave,Male,324526,Suburban,Widowed,242,19813,835,0.349,2.809,6727,43,72,2,6,4,Special,Excellent,Offer 2,Call Center,99261.492,Excellent,Fish farm manager,Marks-Mercer,Discover
VD67073,Bhopal,8309.66,44,No,Premium,Diploma,23-03-2019,Retired,Female,447937,Urban,Widowed,191,6915,3561,0.043,-0.824,8085,41,85,1,4,11,Special,Excellent,Offer 4,Online,40982.435,Horrible,Social research officer,Murray-Hall,JCB 15 digit
WN51940,Bengaluru,4752.66,37,Yes,Premium,Grade XII,16-02-2019,Employed,Male,486374,Urban,Single,59,29626,7764,0.667,1.215,6453,48,96,2,2,18,Corporate,Average,Offer 1,Online,22421.502,Satisfactory,Administrator,Ramirez Ltd,VISA 16 digit
WR65063,Chennai,1402.31,43,Yes,Premium,Master,12-10-2020,Retired,Male,475836,Urban,Single,48,7574,9424,0.7,-7.116,7235,4,95,0,0,3,Personal,Excellent,Offer 3,Branch,14165.55,Not Given,Travel agency manager,Pierce-Kennedy,Maestro
YD60207,Indore,6206.27,47,No,Extended,Grade X,02-01-2019,On leave,Female,461558,Urban,Widowed,41,12028,1154,0.559,-9.793,2399,38,11,0,5,14,Special,Average,Offer 3,Branch,19732.404,Bad,Health visitor,Benton and Griffith,Diners Club / Carte Blanche
YH23890,Bhopal,3964.71,42,Yes,Premium,Grade XII,12-07-2019,On leave,Female,432862,Urban,Widowed,65,45507,7045,0.257,-0.413,5119,48,82,1,6,15,Special,Average,Offer 4,Agent,48566.602,Bad,Geoscientist,Le-Patel,VISA 13 digit
YN66862,Kolkata,5257.53,49,Yes,Premium,Grade XII,27-08-2019,On leave,Female,291499,Rural,Widowed,227,49228,8125,0.258,-8.161,5775,43,15,1,3,18,Corporate,Bad,Offer 3,Branch,80653.17,Satisfactory,Licensed conveyancer,Miller-Cisneros,Mastercard
ZS13074,Bhopal,9168.19,43,Yes,Premium,PhD,08-03-2019,Unemployed,Male,173443,Urban,Married,77,24024,3387,0.062,3.325,7014,4,48,2,0,9,Special,Average,Offer 4,Agent,34436.042,Bad,Buyer,Bishop and Ali,JCB 16 digit
