Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AM39332,Mumbai,5222.2,31,No,Premium,Diploma,29-04-2019,On leave,Male,289344,Urban,Widowed,213,31854,7775,0.512,3.54,8604,38,27,2,6,17,Corporate,Average,Offer 1,Agent,64625.121,Not Given,Ambulance person,Jones and Bell,JCB 16 digit
AO30510,Bengaluru,5280.08,34,Yes,Premium,Graduate,15-06-2020,Retired,Female,27788,Rural,Divorced,240,49146,8704,0.096,1.056,8335,38,17,0,7,3,Corporate,Good,Offer 3,Call Center,98793.432,Good,Pharmacist,Andrews and Serrano,American Express
BS55231,Indore,5850.47,38,No,Premium,PhD,31-12-2019,On leave,Female,87161,Urban,Single,41,15118,9241,0.086,4.387,1155,0,89,0,4,3,Corporate,Average,Offer 2,Online,75112.161,Excellent,Cabin crew,Jones and Nunez,Maestro
BZ76193,Bengaluru,6183.52,37,Yes,Premium,Graduate,23-02-2020,Employed,Female,495718,Suburban,Married,193,36118,2912,0.912,-5.678,8267,24,11,0,7,18,Personal,Excellent,Offer 4,Branch,29505.798,Bad,Sports administrator,Torres-Collins,Diners Club / Carte Blanche
CA39437,Mumbai,4025.94,36,Yes,Basic,Grade X,16-05-2020,On leave,Male,227455,Suburban,Single,34,46951,7607,0.461,-0.821,6797,29,14,0,1,5,Corporate,Good,Offer 4,Online,45423.807,Satisfactory,Surveyor,Thompson-Wilson,JCB 16 digit
CP23357,Delhi,7627.93,40,Yes,Extended,Graduate,06-10-2019,Employed,Male,377754,Suburban,Single,167,47982,9293,0.964,9.911,1613,16,14,1,8,8,Personal,Average,Offer 3,Other,38151.706,Bad,Engineer,Pena and Morrison,Mastercard
DO39951,Hyderabad,8315.06,42,Yes,Premium,PhD,24-09-2020,Employed,Female,312323,Rural,Widowed,59,15184,8061,0.91,8.781,508,18,40,0,9,3,Privileged,Average,Offer 1,Agent,89232.963,Horrible,Emergency planning/management officer,Newman and Watson,Discover
DU30724,Kolkata,2419.92,44,Yes,Extended,Grade X,01-05-2020,Employed,Male,452587,Rural,Married,49,26159,8409,0.419,1.204,5707,38,49,2,3,4,Corporate,Good,Offer 1,Call Center,22328.288,Average,Glass blower/designer,Hanson LLC,Maestro
EM13782,Bengaluru,5300.11,48,Yes,Premium,Grade XII,08-09-2019,Unemployed,Male,419793,Rural,Single,27,10598,632,0.405,9.686,1023,16,85,1,9,10,Corporate,Excellent,Offer 2,Online,86028.704,Average,Applications developer,Lopez Group,American Express
ET81505,Hyderabad,7465.31,33,No,Basic,Graduate,18-08-2019,Unemployed,Female,45980,Urban,Divorced,111,46301,822,0.144,4.544,4365,48,28,0,8,8,Privileged,Good,Offer 4,Agent,45201.969,Good,Proofreader,Hall and Johnson,VISA 13 digit
FR92831,Bengaluru,9580.38,40,Yes,Basic,PhD,09-03-2020,Unemployed,Female,39688,Urban,Divorced,99,25538,8609,0.535,-5.932,8259,10,34,0,7,14,Special,Bad,Offer 3,Online,89608.888,Satisfactory,Solicitor,Little and Thomas,VISA 16 digit
IP67867,Mumbai,9024.26,38,No,Basic,Grade X,14-07-2020,Retired,Female,337263,Suburban,Divorced,166,40980,7633,0.83,-0.825,9186,0,80,1,6,18,Corporate,Good,Offer 3,Other,52495.301,Not Given,Research officer,Sweeney and Rodriguez,American Express
IQ68359,Pune,1506.88,38,No,Basic,Master,30-08-2020,On leave,Male,331581,Suburban,Single,26,24460,8725,0.984,9.143,2129,35,59,0,9,12,Personal,Good,Offer 1,Call Center,18157.089,Excellent,Commercial/residential surveyor,Edwards-Walker,JCB 16 digit
KG67528,Chennai,8733.4,39,No,Premium,Grade X,29-07-2020,Unemployed,Male,211324,Urban,Divorced,207,33225,8749,0.231,-9.689,9082,23,8,2,2,3,Privileged,Good,Offer 3,Call Center,34676.608,Average,Stage manager,Cardenas-Hess,VISA 16 digit
KZ26755,Chennai,4619.4,34,No,Premium,Master,26-12-2018,On leave,Male,19965,Rural,Widowed,186,13905,14,0.417,-5.804,477,16,94,0,0,7,Special,Bad,Offer 1,Other,61735.516,Excellent,Chief of Staff,Leon and Haas,Maestro
MY20973,Hyderabad,9321.16,35,Yes,Extended,Grade X,23-05-2020,Retired,Male,475307,Rural,Widowed,150,9939,9840,0.038,1.189,9927,22,63,0,2,9,Personal,Excellent,Offer 3,Online,93090.153,Excellent,Midwife,White and Little,JCB 16 digit
PN96370,Pune,3773.38,46,No,Premium,Master,11-11-2018,Unemployed,Female,345959,Rural,Widowed,125,21801,4965,0.916,2.981,786,0,12,1,4,11,Privileged,Excellent,Offer 3,Online,24195.832,Average,Water engineer,Avila Ltd,Mastercard
PP33677,Bhopal,6278.47,42,Yes,Basic,PhD,03-01-2019,On leave,Female,471376,Urban,Single,153,25928,8776,0.698,-0.853,2009,28,24,0,1,8,Personal,Average,Offer 4,Branch,22702.217,Bad,Art gallery manager,Holmes-Pineda,JCB 15 digit
QN47756,Indore,2501.59,41,No,Basic,Graduate,24-10-2018,On leave,Male,159947,Urban,Single,232,18901,5437,0.57,-5.794,7002,48,52,0,9,4,Privileged,Good,Offer 4,Online,29403.441,Horrible,Radio broadcast assistant,Garcia-Garcia,Discover
RJ84529,Mumbai,4082.99,27,No,Basic,Master,12-12-2020,On leave,Male,376979,Urban,Widowed,193,45607,4330,0.92,-8.21,2854,26,12,0,3,6,Corporate,Average,Offer 3,Other,55664.7,Excellent,Medical sales representative,Brown-Nicholson,VISA 19 digit
SB95095,Delhi,5004.36,40,No,Basic,Grade X,06-01-2020,Retired,Male,133357,Urban,Married,46,5085,3840,0.797,-5.501,4662,28,50,0,9,15,Privileged,Bad,Offer 2,Online,38862.07,Satisfactory,Special effects artist,Smith and Arnold,VISA 13 digit
TO57657,Pune,6468.01,46,Yes,Basic,Master,10-03-2019,Retired,Female,145598,Urban,Divorced,88,25880,4638,0.514,4.168,2003,48,47,2,9,11,Privileged,Average,Offer 1,Agent,82488.479,Satisfactory,Television/film/video producer,Lee-Nguyen,JCB 16 digit
VF24711,Chennai,7988.57,34,No,Basic,Grade XII,16-08-2020,Retired,Female,243942,Urban,Married,198,33858,1264,0.313,0.551,2320,11,88,0,3,16,Special,Average,Offer 1,Branch,41404.781,Good,Engineer,Kline and Perry,JCB 16 digit
VN89924,Kolkata,8282.23,25,Yes,Extended,PhD,21-07-2018,Unemployed,Male,384968,Urban,Married,30,8882,8970,0.945,-7.55,3758,31,83,0,6,12,Special,Good,Offer 1,Online,51848.729,Satisfactory,Careers adviser,Hernandez Group,VISA 16 digit
WV87942,Kolkata,5698.76,45,Yes,Basic,Master,30-06-2020,Unemployed,Male,85021,Rural,Married,201,48069,6213,0.029,5.89,1063,29,6,0,0,13,Personal,Excellent,Offer 1,Online,23185.204,Excellent,Scientist,Love Inc,VISA 13 digit
