Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
BE18815,Indore,2155.9,48,Yes,Extended,Graduate,03-05-2019,Unemployed,Female,208009,Suburban,Divorced,59,46451,7020,0.02,-1.509,735,5,72,0,0,4,Privileged,Average,Offer 2,Branch,94774.505,Not Given,Careers information officer,Weiss-Welch,Mastercard
EF60015,Kolkata,4694.35,37,Yes,Premium,PhD,14-09-2018,Retired,Female,159961,Suburban,Married,85,41281,9820,0.358,-0.039,9058,19,60,2,3,9,Special,Average,Offer 4,Other,12443.584,Excellent,Pharmacist,Carter and Perkins,Mastercard
EG22863,Bengaluru,6401.39,44,Yes,Extended,PhD,25-01-2020,Unemployed,Female,127620,Suburban,Divorced,195,49494,2669,0.675,7.671,1138,44,62,1,7,15,Special,Average,Offer 2,Call Center,37939.309,Not Given,Building surveyor,Campbell-Hess,Mastercard
ES85534,Kolkata,9244.69,36,Yes,Extended,Grade X,09-10-2020,Retired,Male,490165,Suburban,Single,202,47163,6390,0.778,8.045,7837,18,35,2,4,13,Special,Bad,Offer 1,Branch,11180.094,Not Given,Medical laboratory scientific officer,Johnson LLC,Diners Club / Carte Blanche
EW69553,Bhopal,4402.5,30,No,Premium,Grade XII,07-02-2020,Unemployed,Female,390181,Urban,Married,128,28008,345,0.394,3.099,9540,41,5,0,8,17,Personal,Average,Offer 1,Agent,97792.682,Horrible,Bonds trader,Dunn Inc,Discover
FB77322,Bhopal,6061.95,33,No,Premium,Diploma,09-02-2019,Unemployed,Male,478384,Rural,Married,190,10984,9799,0.602,3.823,6915,7,94,1,6,6,Corporate,Average,Offer 3,Online,25121.905,Satisfactory,Sports coach,Conrad-Benson,VISA 19 digit
FY54620,Kolkata,9327.77,36,Yes,Premium,Master,09-09-2019,Employed,Female,464022,Urban,Divorced,32,32962,1537,0.265,1.416,3748,28,82,1,7,5,Special,Bad,Offer 4,Other,22242.813,Good,Personnel officer,Bryant and Morales,VISA 13 digit
HK34716,Bhopal,5370.15,50,Yes,Basic,Master,04-09-2020,Employed,Female,114288,Suburban,Divorced,198,9123,8029,0.299,1.37,9256,22,66,0,8,12,Privileged,Bad,Offer 1,Agent,69078.618,Horrible,Engineer,Fritz and Palmer,American Express
HM49882,Hyderabad,7653.1,34,No,Premium,Graduate,26-03-2019,Unemployed,Female,343925,Suburban,Single,80,32620,2530,0.156,-0.485,6893,44,96,0,4,13,Special,Bad,Offer 3,Online,28169.86,Good,Archivist,Mcconnell Ltd,Discover
HY43080,Pune,7963.81,32,No,Extended,PhD,29-06-2019,On leave,Female,470081,Rural,Divorced,60,35926,2359,0.835,5.57,7304,10,35,1,5,7,Personal,Bad,Offer 1,Agent,31707.596,Good,Chief Marketing Officer,May-Evans,American Express
IQ45363,Pune,5727.5,33,No,Extended,PhD,22-05-2019,Retired,Male,161524,Suburban,Widowed,157,47501,3576,0.237,0.873,8786,10,76,0,4,5,Privileged,Bad,Offer 2,Call Center,86185.104,Excellent,Programme researcher,Simmons and Mckenzie,Mastercard
JF44324,Delhi,2175.41,46,Yes,Extended,Graduate,14-07-2019,On leave,Male,28537,Suburban,Widowed,110,30438,6187,0.512,-9.919,4100,28,36,2,7,11,Special,Excellent,Offer 4,Online,25565.29,Good,Transport planner,Palmer-Phelps,VISA 16 digit
KP46753,Chennai,3634.54,38,No,Basic,Diploma,18-04-2019,Unemployed,Female,402757,Suburban,Divorced,144,17617,3332,0.195,6.491,5119,41,54,2,2,13,Personal,Average,Offer 1,Other,54493.744,Average,Biochemist,Rodriguez and Everett,JCB 16 digit
NC89907,Bhopal,9295.03,30,Yes,Premium,Master,22-01-2019,Employed,Male,296710,Rural,Divorced,76,10046,9337,0.602,6.948,8492,45,39,0,7,16,Special,Average,Offer 1,Call Center,76838.254,Horrible,Insurance claims handler,Dorsey and Rodriguez,JCB 15 digit
