Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
FE92478,Chennai,7319.84,34,Yes,Basic,Diploma,10-08-2019,Retired,Male,90014,Urban,Divorced,47,17132,8290,0.318,6.055,2461,26,13,0,9,7,Personal,Bad,Offer 4,Other,58758.66,Good,Software engineer,Walker-Keller,VISA 16 digit
HY54377,Kolkata,2020.27,47,Yes,Extended,Master,28-02-2020,On leave,Male,487300,Rural,Married,167,29294,9469,0.402,6.643,4828,48,87,2,6,8,Corporate,Bad,Offer 3,Agent,65701.784,Bad,Industrial/product designer,Hale-Kline,JCB 16 digit
JC86612,Bhopal,4417.62,37,Yes,Premium,Graduate,26-01-2020,Unemployed,Female,380480,Suburban,Single,225,35853,3515,0.741,-9.322,2636,5,58,0,3,13,Privileged,Good,Offer 3,Agent,74136.537,Bad,Quality manager,Cruz-Miller,VISA 16 digit
JP29612,Delhi,6769.67,38,Yes,Basic,PhD,29-03-2020,Employed,Male,89612,Rural,Single,52,48595,8865,0.542,7.045,2913,4,69,0,4,17,Special,Average,Offer 2,Agent,33798.515,Good,Glass blower/designer,Johnson and Perez,VISA 19 digit
JT29818,Bhopal,6772.79,45,No,Extended,PhD,07-07-2020,Employed,Female,376529,Rural,Widowed,100,23186,7274,0.12,7.207,5515,33,29,1,8,17,Special,Good,Offer 4,Agent,91666.031,Satisfactory,Financial manager,May Inc,Discover
KB74515,Delhi,3159.61,39,No,Basic,Grade XII,05-06-2018,Retired,Female,47082,Urban,Single,85,27483,891,0.524,0.07,8111,9,14,2,8,4,Special,Good,Offer 1,Other,83977.912,Satisfactory,Scientist,Potter and Mitchell,Mastercard
KW15398,Mumbai,8643.73,40,No,Extended,PhD,05-10-2020,Employed,Male,307985,Suburban,Married,195,7816,461,0.78,-8.319,9732,1,18,2,5,9,Privileged,Excellent,Offer 1,Call Center,75721.469,Good,Engineer,Watkins and Guerrero,JCB 16 digit
KX88572,Bhopal,4180.11,28,No,Premium,Master,18-05-2019,Employed,Male,428362,Suburban,Married,193,49696,6108,0.817,9.908,7423,35,60,0,5,12,Personal,Average,Offer 4,Branch,41418.549,Bad,Forensic scientist,Vaughn-Weber,VISA 16 digit
LR29682,Hyderabad,9309.54,40,Yes,Extended,Grade X,25-04-2020,On leave,Male,164379,Suburban,Married,237,37327,9397,0.626,-1.079,9561,30,9,0,8,18,Personal,Average,Offer 1,Agent,97944.784,Horrible,Psychologist,Perez-Lewis,JCB 16 digit
RO40669,Chennai,3723.79,34,Yes,Basic,Master,14-10-2018,Employed,Male,230229,Suburban,Married,224,41020,1328,0.578,-7.356,1224,13,14,1,4,15,Personal,Bad,Offer 4,Agent,74167.504,Satisfactory,Therapist,Farrell LLC,American Express
RO45234,Bhopal,5269.13,50,Yes,Extended,Graduate,02-12-2019,On leave,Female,437113,Urban,Single,159,32462,6658,0.405,4.345,1996,15,7,2,8,7,Special,Good,Offer 1,Other,30515.845,Good,Agricultural consultant,Sullivan Ltd,Mastercard
RX18014,Kolkata,6137.09,30,No,Basic,Grade XII,05-08-2020,Retired,Female,115379,Urban,Divorced,40,33228,9047,0.244,5.26,4766,30,77,2,0,10,Special,Average,Offer 1,Other,89713.991,Satisfactory,Consulting civil engineer,Thomas-Jackson,JCB 15 digit
TB68178,Pune,7171.14,40,No,Premium,Grade XII,19-08-2020,On leave,Female,480652,Rural,Married,187,14317,332,0.773,-0.328,1213,15,41,1,5,17,Privileged,Bad,Offer 4,Other,78201.511,Excellent,Corporate treasurer,Gonzalez PLC,Mastercard
TP94713,Mumbai,4244.04,27,No,Premium,Grade X,05-02-2019,On leave,Male,91416,Urban,Single,72,11752,8598,0.984,5.327,2498,0,30,2,2,16,Corporate,Good,Offer 3,Branch,44229.241,Not Given,Mental health nurse,Castillo PLC,Mastercard
UB53350,Indore,6695.02,50,No,Premium,Diploma,29-12-2019,Unemployed,Female,367392,Rural,Widowed,199,38320,8040,0.225,-7.495,4962,1,75,1,3,15,Special,Average,Offer 2,Agent,36106.377,Satisfactory,Film/video editor,Roberson LLC,American Express
VL47844,Hyderabad,1767.13,39,Yes,Extended,Master,10-02-2019,On leave,Male,70244,Rural,Widowed,250,35785,4534,0.472,2.91,1492,36,59,2,8,13,Personal,Average,Offer 1,Agent,69709.315,Good,Warehouse manager,Knight and Flores,VISA 13 digit
XW74195,Mumbai,4724.29,42,Yes,Basic,Grade XII,09-09-2020,On leave,Male,432144,Suburban,Single,218,49945,979,0.086,-3.29,1525,13,44,0,2,11,Privileged,Good,Offer 1,Other,47390.018,Bad,Interior and spatial designer,Rogers Ltd,VISA 13 digit
YN24614,Mumbai,7117.73,30,Yes,Premium,Graduate,15-01-2020,On leave,Male,159312,Rural,Divorced,137,10579,8838,0.716,7.964,5694,15,90,1,1,10,Corporate,Good,Offer 1,Online,99091.192,Average,Acupuncturist,Wells-Perry,VISA 16 digit
YT69188,Delhi,4036.49,39,Yes,Extended,Diploma,13-04-2020,Employed,Male,160625,Suburban,Married,161,31234,4149,0.632,-8.221,8671,43,40,2,2,4,Special,Average,Offer 2,Call Center,56970.806,Satisfactory,IT sales professional,Ryan-Baird,Mastercard
