Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Education,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider
AH69078,Kolkata,6542.03,47,Yes,Extended,Diploma,16-04-2019,Unemployed,Male,75569,Suburban,Single,149,41536,4569,0.148,-3.504,7005,45,6,0,9,7,Privileged,Bad,Offer 1,Online,11671.771,Average,Visual merchandiser,Coleman PLC,VISA 16 digit
AJ65171,Mumbai,3564.09,40,No,Premium,Diploma,28-02-2020,Retired,Male,45781,Suburban,Divorced,60,46303,6119,0.03,7.794,750,31,63,0,2,11,Special,Bad,Offer 3,Online,85866.878,Satisfactory,Illustrator,Wilson and Jones,Mastercard
BT24181,Delhi,9175.14,40,No,Basic,Master,13-12-2020,Unemployed,Female,440837,Urban,Married,207,16389,7112,0.554,-0.485,5512,46,79,0,2,15,Corporate,Average,Offer 3,Call Center,25718.782,Good,Psychologist,Bryant LLC,American Express
BX84583,Delhi,6986.88,34,Yes,Premium,Grade XII,18-04-2019,Unemployed,Female,365129,Rural,Widowed,168,31077,9616,0.265,-9.296,8532,30,6,0,7,10,Privileged,Average,Offer 3,Call Center,74264.855,Good,Financial manager,Thomas and Sons,JCB 15 digit
BZ99727,Delhi,8869.24,29,Yes,Basic,Diploma,08-03-2019,Unemployed,Female,94786,Urban,Divorced,72,32529,6421,0.661,-2.68,2072,35,9,0,7,12,Personal,Average,Offer 1,Call Center,60549.14,Satisfactory,Librarian,Knox and Perry,Diners Club / Carte Blanche
CO87500,Chennai,3142.33,37,Yes,Extended,Master,29-06-2020,Unemployed,Female,216094,Suburban,Married,81,22643,2332,0.437,8.985,4534,12,25,2,5,6,Special,Good,Offer 2,Call Center,80075.27,Average,Nutritional therapist,Thomas and Wood,American Express
CV21299,Bhopal,6991.63,42,Yes,Premium,PhD,25-11-2020,Retired,Male,154128,Rural,Widowed,205,14364,1909,0.958,-0.956,572,45,64,0,9,10,Special,Good,Offer 3,Other,55462.473,Satisfactory,Artist,Gonzalez and Lopez,JCB 15 digit
DV42746,Kolkata,6379.32,42,No,Basic,Master,02-03-2019,On leave,Male,188941,Rural,Married,35,46556,2743,0.042,-5.44,4141,39,30,0,8,10,Special,Average,Offer 3,Branch,99643.404,Horrible,Corporate treasurer,Wilson Inc,Mastercard
EK51591,Hyderabad,6385.36,38,No,Extended,Graduate,15-08-2020,Employed,Male,200107,Rural,Single,90,29742,9836,0.466,7.233,9379,45,10,2,6,3,Corporate,Good,Offer 4,Online,10414.325,Average,Professor Emeritus,Stout and Bennett,JCB 15 digit
FC19507,Chennai,6437.82,33,Yes,Premium,Master,04-04-2019,Retired,Male,445858,Urban,Widowed,156,13388,1871,0.655,7.638,8292,34,10,0,3,18,Privileged,Average,Offer 3,Branch,42938.418,Not Given,Industrial/product designer,Mason-Lopez,VISA 19 digit
GJ20958,Indore,5218.17,39,Yes,Premium,Grade X,07-07-2020,Retired,Female,200664,Suburban,Widowed,177,33730,5048,0.431,-3.005,8856,36,61,2,7,5,Special,Good,Offer 2,Online,52813.468,Excellent,Surgeon,Porter Group,JCB 16 digit
GQ92090,Mumbai,5788.03,32,Yes,Premium,PhD,11-11-2018,On leave,Female,198457,Urban,Married,91,39204,816,0.523,1.185,8637,39,82,2,2,10,Personal,Bad,Offer 2,Agent,69551.071,Horrible,Maintenance engineer,Miller and Jones,JCB 16 digit
II90306,Bengaluru,5534.15,41,Yes,Premium,Diploma,15-07-2020,Employed,Male,201588,Suburban,Divorced,66,17054,7789,0.425,-5.308,3262,14,72,0,0,12,Corporate,Bad,Offer 4,Branch,22185.965,Average,Higher education careers adviser,Walls-Brown,JCB 16 digit
JX76268,Bhopal,5890.47,39,Yes,Basic,Grade X,02-04-2019,Employed,Male,389595,Urban,Married,32,5824,9851,0.18,-3.753,1102,31,91,0,7,14,Privileged,Bad,Offer 3,Online,37843.244,Average,Financial controller,Jones-Bradley,Mastercard
KJ89462,Delhi,5212.86,25,Yes,Premium,Graduate,13-10-2020,On leave,Female,172690,Urban,Divorced,47,45575,6555,0.019,-8.229,830,13,4,1,9,12,Privileged,Bad,Offer 3,Other,54876.134,Excellent,Actor,Smith and Petersen,JCB 15 digit
NC26689,Bengaluru,3742.19,46,No,Basic,Diploma,07-09-2019,Unemployed,Male,274526,Suburban,Widowed,49,44371,8987,0.151,6.401,2440,3,29,2,4,3,Personal,Good,Offer 2,Agent,55495.354,Not Given,Statistician,Chase-Casey,VISA 19 digit
NJ41012,Bhopal,2454.45,38,No,Basic,Diploma,24-12-2020,On leave,Female,385692,Suburban,Divorced,122,26559,3751,0.866,4.786,6432,31,24,0,7,12,Corporate,Average,Offer 4,Agent,81887.804,Average,Psychiatric nurse,Long and Smith,JCB 16 digit
